id	created_at	updated_at	name	district_id
828	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makhulela	44
829	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Malanswazi	44
830	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mambale	44
831	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Maninji	44
832	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Marula	44
833	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Masendu	44
834	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Matjingwe	44
835	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Hikwa	44
836	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mphoengs	44
837	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Natane	44
838	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ndolwane	44
839	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyele	44
840	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Raditladi	44
841	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sangulube	44
842	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sansukwe	44
843	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Somnene	44
844	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tjankwa	44
845	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Alisupi	45
846	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Buvuma	45
847	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sengezane	45
848	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mtshabezi Mission	45
849	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gwaranyemba	45
850	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gungwe	45
851	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Hwali	45
852	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kafusi	45
853	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Lushongwe	45
854	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Manama, Zimbabwe	45
855	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Matshetshe	45
856	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mtshazo	45
857	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mzimuni, Zimbabwe	45
858	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nkwidze	45
859	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ntalale	45
860	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Shake, Zimbabwe	45
861	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Silonga	45
862	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Simbumbumbu	45
863	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sizeze	45
864	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Avoca	46
865	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bekezela	46
866	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gwatemba	46
867	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mahole	46
868	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mashoko	46
869	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Masiyephambili	46
870	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mbondweni	46
871	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ntunteni	46
872	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sanele	46
873	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sidzibe	46
874	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Silalabuhwa	46
875	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Vokola	46
876	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 1	47
877	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 2	47
878	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 3	47
879	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 4	47
880	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 5	47
881	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 6	47
882	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 7	47
883	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 8	47
884	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 9	47
885	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 10	47
886	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 11	47
887	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 12	47
888	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 13	47
889	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 14	47
890	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 15	47
891	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 16	47
892	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ward 17	47
893	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bambanani	48
894	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Beula	48
895	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bidi	48
896	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dema	48
897	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Donkwedonkwe	48
898	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dzembe	48
899	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gwezha	48
900	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Lingwe	48
901	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Madwaleni	48
902	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makhasa	48
903	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Malaba	48
904	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Manyane	48
905	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Marinoha	48
906	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makwe	48
907	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mbembeswana	48
908	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mbuso	48
909	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mkokha	48
910	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nqindi	48
911	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sigangatsha	48
912	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Silebuhwa	48
913	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sontala	48
914	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	St Anna	48
915	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Vulindlela	48
916	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dobhe	49
917	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dula	49
918	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Esibomvu	49
919	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kumbudzi	49
920	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mathendele	49
921	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mawabeni	49
922	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mtshede	49
923	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ntshamathe	49
924	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sihlengeni	49
925	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Silobi	49
926	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Zhalo	49
927	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Vulindlela	49
928	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Charandura	50
929	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chengwena	50
930	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chinyuni	50
931	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chizhou	50
932	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mapiravana	50
933	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Maware	50
934	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mhende	50
935	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Musoropamwe	50
936	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Takawira	50
937	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Takawira Resett	50
938	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tatonga	50
939	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tokwe (tokwe Iv) Rs	50
940	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chireya I	51
941	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chireya Ii	51
942	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chireya Iii	51
943	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Goredema	51
944	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gumunyu I	51
945	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gumunyu Ii	51
946	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makore I	51
947	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makore Ii	51
948	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Musadzi Rs	51
949	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nembudziya I	51
950	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nembudziya Ii	51
951	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nembudziya Iii	51
952	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nora Rs	51
953	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyaurungwe Rs	51
954	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Simchembo	51
955	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tsungai Rs	51
956	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Wadze Rs	51
957	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Madzivazvido	51
958	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nenyunka	51
959	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chemagora Lscfa	52
960	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chirima	52
961	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chirisa Park	52
962	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chisina I	52
963	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chisina Ii	52
964	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chisina Iii	52
965	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Huchu	52
966	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Jahana	52
967	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Jiri	52
968	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Masuka	52
969	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mukoka Msala	52
970	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muyambi	52
971	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ndhlalambi I	52
972	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ndhlalambi Ii	52
973	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nemangwe I	52
974	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nemangwe Ii	52
975	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nemangwe Iii	52
976	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nemangwe Iv	52
977	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nemangwe V	52
978	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngomeni	52
979	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Njelele I	52
980	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Njelele Ii	52
981	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Njelele Iii	52
982	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sai Mangidi	52
983	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sai Mangisi	52
984	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sai Sengwa	52
985	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bafana	53
986	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gambiza	53
987	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ilithelezwe	53
988	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Madikani	53
989	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Masvori Rs	53
990	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mdubiwa	53
991	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mlezu	53
992	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutengwa	53
993	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nkawana	53
994	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyabango	53
995	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyama	53
996	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sikombingo	53
997	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Somabula	53
998	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Batanai	54
999	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chaminuka Ii	54
1000	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitepo	54
1001	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Empress Mine	54
1002	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gwesela West	54
1003	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Inhlangano	54
1004	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kubatana	54
1005	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kushinga	54
1006	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kwayedza	54
1007	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mabura	54
1008	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makaba	54
1009	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Msokeli	54
1010	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mtshikitsha	54
1011	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nhlanganisa	54
1012	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ntabeni North	54
1013	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ntabeni South	54
1014	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sebenzani	54
1015	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sesombi I	54
1016	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sesombi I Rs	54
1017	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sesombi Ii Rs	54
1018	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sesombi Iii	54
1019	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sesombi Iii Rs	54
1020	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sidakeni	54
1021	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Silobela	54
1022	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tongogara	54
1023	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Zhombe Central	54
1024	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	(New Castle) Rs	55
1025	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Baradzamwa	55
1026	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bhangwe	55
1027	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bhinya Road	55
1028	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chebvute	55
1029	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chegato	55
1030	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Cheshanga	55
1031	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chingechuru	55
1032	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chingoma A	55
1033	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chingoma B	55
1034	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chizungu	55
1035	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Danga	55
1036	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dunda	55
1037	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Lscfa (mberengwa Ica)	55
1038	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Magamba	55
1039	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mahlebadza	55
1040	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makuwerere	55
1041	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Masvingo	55
1042	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mataga	55
1043	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mataruse B I	55
1044	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mataruse B Ii	55
1045	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Maziofa	55
1046	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mketi	55
1047	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muchembere	55
1048	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Murerezi	55
1049	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mushandirapamwe	55
1050	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Musume	55
1051	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngungumbane	55
1052	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamondo Ii	55
1053	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamondo Iii	55
1054	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ruremekedzo	55
1055	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Vukomba	55
1056	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Zvomukonde	55
1057	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gundura	56
1058	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ndanga	56
1059	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Donga	56
1060	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Hanke	56
1061	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nhema	56
1062	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tinhira	56
1063	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tongogara	56
1064	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mazivisa	56
1065	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Shamba	56
1066	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Pisira	56
1067	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chenhunguru	57
1068	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiwonekano	57
1069	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dayadaya	57
1070	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Guruguru	57
1071	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Hombe	57
1072	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Indava	57
1073	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Lscfa	57
1074	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mapirimira	57
1075	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mototi	57
1076	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Murowa	57
1077	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutambe	57
1078	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngomayebani	57
1079	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Runde	57
1080	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Shauke	57
1081	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Shavahuru	57
1082	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ture	57
1083	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mhondongori	57
1084	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Vukusvo	57
