id	created_at	updated_at	strength_numerator	manufactured_medication_id	consumable_id
1262	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	997	1263
1263	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	991	1264
1264	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	998	1265
1265	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	800	999	1266
1266	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1000	1267
1267	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1001	1268
1268	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1002	1269
1269	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1003	1270
1270	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1004	1271
1271	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1005	1272
1272	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1006	1273
1273	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	60	1007	1274
1274	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	680	1002	1275
1275	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1008	1276
1276	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1009	1277
1277	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1010	1278
1278	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1011	1279
1279	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1012	1280
1280	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1013	1281
1281	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1014	1282
1282	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1015	1283
1283	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1016	1284
1284	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1017	1285
1285	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1018	1286
1286	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1019	1287
1287	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	680	1014	1288
1288	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1020	1289
1289	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1021	1290
1290	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1022	1291
1291	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1017	1292
1292	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1023	1293
1293	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	37.5	1024	1294
1294	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1025	1295
1295	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1026	1296
1296	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1027	1297
1297	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1028	1298
1298	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	325	1024	1299
1299	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1029	1300
1300	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1030	1301
1301	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1031	1302
1302	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1032	1303
1303	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1033	1304
1304	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1034	1305
1305	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1035	1306
1306	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1036	1307
1307	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	37.5	1037	1308
1308	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1038	1309
1309	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1039	1310
1310	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1040	1311
1311	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1041	1312
1312	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1042	1313
1313	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	325	1037	1314
1314	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	135	1043	1315
1315	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1044	1316
1316	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.63	1045	1317
1317	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1046	1318
1318	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	1042	1319
1319	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1047	1320
1320	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4.58	1045	1321
1321	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1048	1322
1322	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1049	1323
1323	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1050	1324
1324	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1051	1325
1325	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	37.5	1052	1326
1326	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	33.3	1045	1327
1327	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1053	1328
1328	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1054	1329
1329	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1055	1330
1330	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	325	1052	1331
1331	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1056	1332
1332	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1057	1333
1333	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1058	1334
1334	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1056	1335
1335	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1058	1336
1336	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1059	1337
1337	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1060	1338
1338	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1061	1339
1339	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	37.5	1062	1340
1340	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1063	1341
1341	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1056	1342
1342	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1064	1343
1343	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1058	1344
1344	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1065	1345
1345	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	325	1062	1346
1346	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1066	1347
1347	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1067	1348
1348	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	105	1063	1349
1349	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1068	1350
1350	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1069	1351
1351	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1070	1352
1352	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1071	1353
1353	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1072	1354
1354	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1069	1355
1355	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1073	1356
1356	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1074	1357
1357	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1075	1358
1358	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1072	1359
1359	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1076	1360
1360	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1077	1361
1361	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1069	1362
1362	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1073	1363
1363	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1078	1364
1364	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1079	1365
1365	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1080	1366
1366	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1072	1367
1367	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1081	1368
1368	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1079	1369
1369	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1082	1370
1370	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1083	1371
1371	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1084	1372
1372	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1085	1373
1373	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	1086	1374
1374	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1087	1375
1375	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1079	1376
1376	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1088	1377
1377	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1089	1378
1378	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1084	1379
1379	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1085	1380
1380	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1090	1381
1381	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1091	1382
1382	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	8	1092	1383
1383	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1093	1384
1384	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1094	1385
1385	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1085	1386
1386	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1095	1387
1387	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1096	1388
1388	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1097	1389
1389	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1098	1390
1390	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1099	1391
1391	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1096	1392
1392	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1097	1393
1393	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1100	1394
1394	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1101	1395
1395	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1102	1396
1396	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1103	1397
1397	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1104	1398
1398	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1105	1399
1399	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1106	1400
1400	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1097	1401
1401	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1100	1402
1402	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1107	1403
1403	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1108	1404
1404	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1100	1405
1405	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1109	1406
1406	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1110	1407
1407	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	245	1107	1408
1408	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1111	1409
1409	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1112	1410
1410	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1113	1411
1411	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1114	1412
1412	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1115	1413
1413	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1116	1414
1414	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1117	1415
1415	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1118	1416
1416	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1119	1417
1417	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1120	1418
1418	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1121	1419
1419	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1122	1420
1420	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1117	1421
1421	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1123	1422
1422	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1124	1423
1423	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1121	1424
1424	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.625	1125	1425
1425	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1126	1426
1426	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1117	1427
1427	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1127	1428
1428	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1128	1429
1429	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1129	1430
1430	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1130	1431
1431	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1131	1432
1432	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.3	1132	1433
1433	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1133	1434
1434	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1134	1435
1435	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1131	1436
1436	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1135	1437
1437	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1136	1438
1438	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	60	1137	1439
1439	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1138	1440
1440	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1139	1441
1441	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1133	1442
1442	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.625	1140	1443
1443	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1141	1444
1444	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	275	1131	1445
1445	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1142	1446
1446	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1133	1447
1447	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1143	1448
1448	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	90	1144	1449
1449	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1145	1450
1450	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1131	1451
1451	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1146	1452
1452	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1.25	1147	1453
1453	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1148	1454
1454	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1149	1455
1455	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	1150	1456
1456	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1151	1457
1457	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1152	1458
1458	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1153	1459
1459	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1154	1460
1460	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1149	1461
1461	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1155	1462
1462	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1156	1463
1463	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.625	1157	1464
1464	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	1152	1465
1465	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1153	1466
1466	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1154	1467
1467	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	60	1158	1468
1468	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1159	1469
1469	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1149	1470
1470	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.075	1160	1471
1471	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	275	1153	1472
1472	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1154	1473
1473	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1161	1474
1474	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	90	1162	1475
1475	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1163	1476
1476	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1153	1477
1477	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	350	1164	1478
1478	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1165	1479
1479	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1166	1480
1480	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1161	1481
1481	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1167	1482
1482	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.075	1168	1483
1483	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1169	1484
1484	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100000	1164	1485
1485	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	1170	1486
1486	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1171	1487
1487	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1167	1488
1488	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1172	1489
1489	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1173	1490
1490	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1174	1491
1491	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1175	1492
1492	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1176	1493
1493	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1167	1494
1494	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1177	1495
1495	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1174	1496
1496	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1178	1497
1497	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1179	1498
1498	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1180	1499
1499	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10000	1175	1500
1500	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100000	1176	1501
1501	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1181	1502
1502	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1182	1503
1503	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	60	1183	1504
1504	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1180	1505
1505	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50000	1175	1506
1506	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1184	1507
1507	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1185	1508
1508	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1180	1509
1509	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1184	1510
1510	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	90	1186	1511
1511	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1187	1512
1512	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1188	1513
1513	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1189	1514
1514	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1190	1515
1515	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1191	1516
1516	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	320	1184	1517
1517	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1192	1518
1518	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1189	1519
1519	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1191	1520
1520	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1193	1521
1521	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1194	1522
1522	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1195	1523
1523	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1196	1524
1524	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1189	1525
1525	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1197	1526
1526	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1198	1527
1527	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1191	1528
1528	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	9	1199	1529
1529	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1200	1530
1530	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1194	1531
1531	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1197	1532
1532	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5000	1201	1533
1533	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	24	1199	1534
1534	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1202	1535
1535	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1194	1536
1536	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1203	1537
1537	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1197	1538
1538	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1204	1539
1539	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1205	1540
1540	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.6	1206	1541
1541	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1207	1542
1542	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1208	1543
1543	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	6	1206	1544
1544	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1209	1545
1545	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1210	1546
1546	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1211	1547
1547	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	6	1212	1548
1548	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1213	1549
1549	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1214	1550
1550	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1209	1551
1551	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1215	1552
1552	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1216	1553
1553	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	1217	1554
1554	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1209	1555
1555	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	8	1218	1556
1556	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1219	1557
