id	value	units
fc3e4136-5b57-40ec-86f5-f864929cd8ec	20.0	MG
e6df14f4-3518-4053-8bf0-2d159bb9d294	600.0	MG
6fcb4e31-96c2-4a7a-9576-c41a7d08d448	5.0	MG
03ae0d54-b05a-4fc0-a0cf-edb72dfe5ee5	10.0	MG
a7acb3b7-5a2e-4e0a-8089-1f65a82d8a60	20.0	MG
104b160a-eca3-4bed-9a83-907d649cd5c4	40.0	MG
1e22b063-cad2-404e-8f83-f440d71c8ad8	150.0	MG
12535c91-9d2c-45d6-80d0-77ac3da83790	400.0	MG
c33206e4-ed5b-497a-af71-c6b40934a272	300.0	MG
8b935b3d-4ec6-4708-9bf9-14ec11976106	245.0	MG
f0459eef-3b66-46eb-a588-5f5702a7cbbc	400.0	MG
2ecc5e4b-4950-4bc3-bf74-ad99a672a109	300.0	MG
d64ebaa6-5396-42ff-946f-17959edbf051	245.0	MG
6ff8bba5-182a-4c58-8b55-9c642e040949	400.0	MG
9188b7e7-76b1-4d55-b9ba-d3e2aa3da5a8	50.0	MG
72f3af0d-bb52-4178-8acc-cf9ca6905b51	50.0	MG
ac2faea8-fa05-4802-bacc-280b364fa340	12.5	MG
34b53be8-e2d3-4e1a-bb50-7207a210e088	100.0	MG
0e1e78e2-b4e9-433e-b562-4da37ef957cb	12.5	MG
06ad2cb0-3760-43a2-bfab-0c29cf6589a7	100.0	MG
57b64166-8a30-4215-ba02-c74771bf13e8	25.0	MG
c9a9302a-53a6-4444-8b70-134116ffe82f	5.0	MG
2f759787-3374-49c5-8657-a701f70bb98b	10.0	MG
7505331a-4d98-4658-a124-f52219365715	20.0	MG
44297ca3-1f10-4cef-bf8d-eeba57b5a6b0	284.0	MG
9565c57d-3fdf-4e9f-9b87-9aaa4e7efe1d	50.0	MG
4f856ad7-c2cb-49ae-91c6-d77a6d35dd81	70.0	MG
cfa9e22a-5660-4908-8ed9-8cbd02565ea4	50.0	MG
60975645-d041-4969-a270-82153fdca2ec	20.0	MG
4cb149ef-f851-4c18-b38d-7da85cc27de2	0.31	MG
0e2ee1fc-b992-46ff-b2a3-1b07dd8c6655	1.25	MG
968eb2b2-590f-4b6a-9a41-75c93c3ffe06	0.63	MG
cb246379-feb4-43e7-a157-c480d95ab4d8	3.0	G
f2ed5146-dc0c-4295-9a5a-68fd068cc841	3.0	G
29296543-4d27-4768-b3d7-cad8f4feda23	25.0	MG
66acd464-8e4f-47e3-af32-67dd0e8c25ba	50.0	MG
5a0ce5f3-09bf-4cc2-a965-7a35321c73e4	100.0	MG
0ca3413a-304d-4909-8fed-9ce7b31eca48	200.0	MG
847c5093-c1ed-4858-8d11-65734b051a88	10.0	MG
6c03c966-fb58-441b-b34c-9756837824b8	10.0	MG
9eac7914-0760-4e72-afdf-da789a2ced99	20.0	MG
e0a3ee34-c8bf-4405-a733-fbfe68ec3f71	10.0	MG
a3060f19-0dd1-4da0-ab75-729f09fae504	100.0	MG
1e81101f-f982-49a6-bb9a-fc8384076bea	200.0	MG
8b08cce7-0e46-4073-98ed-0b7f1c8e6a84	0.5	MG
bf007df6-ea97-4121-aa25-41ad1db8cc82	250.0	MG
df115116-44ea-4c85-b467-580cb530d5dd	500.0	MG
b1e8d3b9-4c57-44e7-9239-a212dba6cb55	2.5	MG
1830e397-be6c-4e05-b3d5-41a9a7e04eb9	100.0	MG
a07dbd1e-ea2e-44c8-a518-e52860767313	0.5	MG
d9e04faa-f0d2-46f7-8782-3ed7c5104bd9	1.0	MG
4656c0fa-0d30-48a4-87ce-cd3ba909afc9	0.5	MG
083198ee-2c53-4cc8-9524-9692a162cd07	1.0	MG
e67e6b3d-a9c7-42e1-b94a-9b8dd139d890	3.0	G
397aa7b3-d812-4af4-b78d-4777a5b8cb8c	3.0	G
5cc5c0a3-9e8c-4b0a-b7ba-daef0be12063	50.0	MG
270b2062-5039-4d2e-91d0-ace05f2ef610	100.0	MG
50170077-3f18-4ce1-974e-985fe7e5e4e8	3.0	G
2294668c-ac6d-4062-a35f-d1d34fcffbd9	3.0	G
7cd39056-0220-4c6d-874f-7e3079ccde3a	3.0	G
fba979a3-59d0-4f8d-ad94-f0aba540b08a	150.0	MG
4655246d-307e-4255-869d-50b608f62c56	50.0	MG
777369f4-ae25-489a-9a25-53776708901a	100.0	MG
e7cdf5a5-dad2-4bf6-a45c-b53da25ec7cf	50.0	MG
c51951d4-d8c3-4ec5-887d-353e9929dfd9	100.0	MG
d34829f1-e553-40c5-af6e-94afa29a83b8	20.0	MG
421f50a0-a385-4cd8-aba3-8c635cd603ca	20.0	MG
9940c43c-23ac-4dcc-99b7-1c8f17f09466	14.0	MG
d8d8d08d-d503-4394-9e09-56821572f841	14.0	MG
a96c7bfa-f108-47c3-a70d-d80f1fa0c873	200.0	MG
86bac570-c6d5-4683-915a-cd12dd0b29cc	200.0	MG
3e314213-41e1-4e6a-b99f-465b69fab535	80.0	MG
f49bdedd-b086-46f5-a24f-b85d83d017f9	125.0	MG
3fd7969f-2b04-45ad-a1d8-494affe1a238	80.0	MG
edfc6758-fb93-4b04-bca1-65d0065f4b0e	125.0	MG
4a759683-10cb-443c-9029-572f3f5a8f75	50.0	MG
8773c4fb-95d1-44e5-b9d9-dac6055b05fe	100.0	MG
59ae62b3-a93a-43e9-9b1c-038d0042125f	10.0	MG
3b3069a9-a600-431d-a7ff-c47df1e298fd	20.0	MG
51e40bab-e76b-441c-86d9-ff6ab8ced19a	12.5	MG
4b3ab318-0c25-4784-8746-64326aaaa4fc	6.0	MG
e381ebe0-6eb1-44d4-bfbe-7a8f6b23e002	0.5	MG
4f1cddfb-3f06-45da-9215-5863b5b753f7	0.5	G
20ec89ca-bcad-41f5-960e-3ea68ca644ee	1.0	MG
9019b463-ff48-49a7-b11e-8ad0fa91c2d6	3.5	MG
ec8b510e-b1e7-4665-8e4b-c67d030a968c	100.0	MG
90cb1512-6e67-4735-a0da-bcc93aae6e64	500.0	MG
126c77af-65fa-4811-b979-e94e17d0e282	1000.0	MG
086de90e-f6fe-4d5b-9be7-dbd47b53a9c9	25.0	MG
83b906a4-658e-4d3c-855b-9cc3dd45a1ba	100.0	MG
885634e2-3577-4c39-9b67-722c6b033984	150.0	MG
33b9c515-d90b-4cdf-a142-e7910d5b417d	10.0	MG
aee51ee5-8246-4653-a0c5-87c85ca75e39	10.0	MG
68de19de-0dc0-4dd5-a7c5-16aeac657bce	10.0	MG
6bbe712e-e2dc-4074-a516-78c24bdb3152	10.0	MG
fadb548e-79cf-40a1-b5df-dd7596040043	10.0	MG
c5b3f3f1-7648-4a37-8b15-5cbb09ca6948	10.0	MG
7e8a4e8a-50cb-4255-8c1e-927e0f58a62f	10.0	MG
d66a8ebf-0c35-41b0-a339-c9b4c578d20b	10.0	MG
286282d9-cb38-476e-b794-8dac7fb6966f	10.0	MG
7176a484-eee1-44cd-892a-8cb032d24c5b	500.0	MG
2093a4c2-ad03-4f73-978c-aaa51a7b2cfa	1.0	G
a71ff3dd-ab2e-42f1-9fcb-347073c865eb	0.5	MG
2066d954-4f58-4cd4-b6e7-028a9f2174a5	150.0	MG
d443c84d-a4e7-44c5-9ab9-4991dc312b27	300.0	MG
8ca22d95-3f3e-432b-ae39-618f4ce2755c	1.0	MG
ab80dbd7-8e17-4cdc-9d1c-46d541387234	2.0	MG
e8a32103-8fb5-4fe7-a3f9-b7aeef5e586c	3.0	MG
902025ea-e67f-4fa0-a354-658e496b27c8	4.0	MG
7a2ea1f2-4106-4d2c-9b10-7744af62c90c	1.0	MG
f76609e5-93cc-45ba-80f8-11f53bf85dd3	2.0	MG
caf08bf3-a40c-43b5-9812-4027b3937540	3.0	MG
8cdfe44f-946e-436b-a8bf-1befa945d2ee	4.0	MG
2bddbad8-a0ba-47b7-ab73-a46387c326bb	30.0	MG
40afc7d4-e462-4301-a0f5-336660f1b41b	60.0	MG
69d9560f-cde4-4805-946e-992976b1cb2d	60.0	MG
ff77f8a2-45e1-4c6f-ad80-094a443af9a9	200.0	MG
864b402a-0322-453d-a49a-1f88b959e09e	0.31	MG
1de4a58c-cf95-46fb-9efc-f8c5816536cd	0.63	MG
3d08527a-e4d0-4bf0-abe3-8049f6f2e964	1.25	MG
2c657e9f-6de0-4bea-b6f4-a2c0eaf6e40a	1.0	MG
f5a32515-c798-43ff-930a-517596317330	2.0	MG
8572e50f-ae99-4bfc-b32b-8b8efb5101f0	3.0	MG
2a509366-7b60-4e71-af02-fde931f5063d	4.0	MG
90a92ac7-1cd4-45fa-ae19-360d89dffd9b	100.0	MG
27382f12-de01-4a33-8792-253e70bde9b5	100.0	MG
6234cce3-3615-42f2-8444-dc9743f03f49	10.0	MG
5dbc0fbd-b851-45c1-a76e-c4e3087f6355	20.0	MG
e234f7cf-7169-4012-9dc1-a062af924fdb	3.5	MG
f6dd7f34-8877-4de9-b418-f5bec49245eb	3.5	MG
625bfd55-b702-4b52-b474-d60460e3b3ab	400.0	MG
65e465c1-078d-4f2c-a305-077985270295	400.0	MG
6ad897e0-8d27-43dc-865f-27ee38f70cee	300.0	MG
011fa6cd-fac6-4a83-93ac-d5d43931e959	400.0	MG
c364691c-f6aa-4710-b12f-7859acd99b85	1.0	G
ec9d8308-26f3-4d92-9691-3123040af37d	300.0	MG
72e86edd-5bbb-42ec-a797-fb86fe4b7f53	400.0	MG
d72b3c59-cf08-43ad-80a5-82763f822b60	1.0	G
be7c6caa-dad5-4144-a709-04ce7b33f4e0	300.0	MG
78ba9996-6349-46e5-a224-dafce3b173ea	400.0	MG
373d54bd-7e68-4a31-b272-66e0ab812442	1.0	G
7b5ca7c6-9cd9-4235-89ce-91581715ed6a	200.0	MG
c68c689f-682e-41ff-bd53-65716a1152b4	500.0	MG
d7e2dfee-55ab-4156-8514-c109ce8fee3f	20.0	MG
92337580-4dc6-46b0-8bfb-f9c8ea3b4da3	15.0	MG
2fd82563-27d3-4101-8520-7d7235a87ca7	20.0	MG
3fa3037f-b30d-4c1e-9926-ab9e61c19aa2	15.0	MG
faa1b20c-2578-4d15-8f78-98045ba7cd99	20.0	MG
4b49b24d-45c1-437f-a310-424f86dba197	15.0	MG
97042234-df90-41b8-a826-2a67e1d2791e	20.0	MG
6ae46cb5-78fd-4ddd-b421-bb53e8c00cff	100.0	MG
2d818b94-06e0-4a5d-aaab-effc7f1d2913	200.0	MG
f638d59a-de54-4aad-a0e9-77e3625768a1	100.0	MG
f59357e0-f1a4-491c-b997-b8c1bf3668f4	200.0	MG
31becdbf-55d2-437d-b787-f57d15fbad73	40.0	MG
9f1ca468-9310-4790-9676-1293b109f18e	100.0	MG
d2aa8123-58cb-4344-8c48-940479ec0a05	300.0	MG
71be4122-993c-4fd3-bd6a-07b4616bb9bc	40.0	MG
715135c5-2fc6-46f1-8c92-2a2233a8e282	100.0	MG
58a1ef95-814d-4f7f-a3ee-8bef5d0bbdad	300.0	MG
bfe469b7-5b84-4a0d-adc7-a405b7206835	500.0	MG
23bf35e0-1fe1-49e8-a252-c474ba8c0cf2	1.0	G
5eb8f006-9781-4774-b74d-6dbbbc5e0472	500.0	MG
35ddfff7-a4d6-4897-98e3-9d05d53fd3aa	1.0	G
34d1ef0f-e5d4-4d2f-96bb-76bbb53d6ff6	500.0	MG
320fe5d4-56eb-4859-8f29-f0d27326afe6	1.0	G
110361d3-edea-4d88-a594-b415835897e6	50.0	MG
b8b90141-952b-4eec-b3af-673c7df9cc6a	50.0	MG
b3162473-b7a1-4719-9a55-575957bc9b0b	150.0	MG
23f334b3-1eda-4201-93c4-a0d4958e1129	200.0	MG
fdf2fd0d-ac87-4639-917b-d10c7e7efd5d	300.0	MG
a71bbe45-3ef3-4bb8-9dbb-36e512b032fd	400.0	MG
f3205ebf-dd8d-4b94-a020-76002f360c56	1.0	MG
399e0680-b617-4c0f-a88c-6d89cf8ca8f7	2.0	MG
e5521107-285c-48ef-86e6-b858ff576a6f	3.0	MG
c73c3060-caa4-4103-9e4d-267a5f39184e	4.0	MG
9903f22c-2b1a-40c4-897c-b3d69322d2c4	200.0	MG
ac9bbfbf-7b3c-4039-a68c-3fa89862c96a	50.0	MG
59356f5e-14a0-4c3d-a167-7b43d5b6ae20	100.0	MG
2a9f36fb-6356-4ebf-92f8-594bf984b713	40.0	MG
1c6a8ba9-f900-4f13-9e12-ffc0c683a5ba	80.0	MG
508a4d8b-6055-458e-8396-d3196b8b536b	160.0	MG
dbbdecb1-f74d-4676-a76c-60fb2220055e	40.0	MG
32e5fa85-3fdc-467e-991f-3f1bc5a91dc2	80.0	MG
f049f5d7-001f-49d6-849c-5b0652362e21	160.0	MG
766ef727-768b-4bbe-88d7-5b1bab155893	750.0	MG
d5fa8d83-d890-4343-8b56-50f52e27b649	1000.0	MG
965ba246-9cd5-495e-b490-0f453ac77535	750.0	MG
7c3499fc-c060-4d03-b0d4-3dde52713e8c	1000.0	MG
70e3d4f8-5f9e-40c1-b4d9-a7ca98edbaf2	0.5	MG
5fe2f9bc-7652-4354-9214-cd2cc16f0ef7	0.4	MG
8a9cc4b7-a4a9-4331-bf12-cecf1018503f	4.0	G
e4707e90-0f43-4d3c-a946-ae73a89545c9	0.5	G
9ba93df7-fb43-4958-a00b-cb4f6cc50f54	267.0	MG
827c581e-ac87-4797-b2e9-f8d2da274a8f	801.0	MG
31c01556-58ef-4350-a7f3-b01e5385fd42	400.0	MG
8cb010dc-bebc-4467-a6c6-807ac2610366	50.0	MG
23f928f4-1d62-4255-a69a-b87a145d7f62	400.0	MG
d2fb9105-73e8-43d4-b83c-35475f42d04b	50.0	MG
1f0421bc-c1aa-4cad-a5c0-02a4f5f1e943	200.0	MG
ac098282-d419-4b9d-8ea4-13d66dfa86f4	600.0	MG
88d8cd59-3f6c-4d9d-af73-cdf048dfab90	30.0	MG
9b1728a3-0c96-49b6-8b26-50f6fa6c2fd5	3.5	MG
964b9801-dd5c-45f8-9369-d5809bed564f	10.0	MG
981606e2-b99f-4ec1-b4e5-625ecac9a4d1	25.0	MG
1dc5b71f-c80a-4172-95e9-cecafe96dba5	10.0	MG
40f2158c-2727-41c5-8fe0-eba19a87b0c3	25.0	MG
96e2f522-bf7a-4738-905d-2338c71b4acc	3.0	MG
916cdadd-859a-43b1-a492-2874d0bd053d	1.0	MG
098849c7-5964-4875-90c6-c4975905dd9b	2.0	MG
00f78943-d10b-4bc5-9ab6-40c5758cef90	3.0	MG
b35e8dd4-a67e-4548-b694-7aadaa1cd244	1.0	MG
cfe5f807-5e17-4bc4-b366-a87a6df41679	150.0	MG
c2217573-f07f-4727-845e-702e156d745d	200.0	MG
44d9780e-f351-4704-994b-67a6fe297b18	300.0	MG
be172a63-00d0-4490-9db5-11f23c0ef037	400.0	MG
6a5f0afd-69ed-452b-832f-6a82d43d524f	2.0	MG
e7cc3182-817a-4fb5-b8a0-87dccc236fd2	2.0	MG
579b6fce-f20f-4772-8274-fa0397e06f65	15.0	MG
abfdcd79-d728-4ebc-bed1-613a4ade7ec9	10.0	MG
fcb76f24-f605-48c6-b42e-f3d0b3f6898e	20.0	MG
6d3bdfab-44c3-4bc5-9a13-c9e4d71c1778	15.0	MG
9c1a75cc-a848-40e8-a9a5-7756c995aca4	30.0	MG
7f86c705-d60d-4acb-aa6e-7f075330a4de	60.0	MG
f18d0f1f-0b23-44bf-b84b-33fd24495f5d	0.5	MG
91876bf9-ebac-4239-adfa-37874df6aa9f	0.4	MG
03205735-44b8-4c3a-8d8f-7b028e3a5ca5	0.5	MG
e45faa4a-776a-4987-b4ec-e7924171b230	0.4	MG
bbe8bb83-b893-4501-b623-068fccd1518d	37.5	MG
43b2515f-8812-4c66-b9f8-39301ba3780b	75.0	MG
74e707c1-32fb-49cd-a88f-4f1486d7952d	150.0	MG
9a9f3cad-e8a1-493a-a33b-70c57565bbc6	225.0	MG
2eb298de-7d12-4dc3-9949-0db484bc8217	300.0	MG
471ab289-e013-478a-bb91-f5181fc46825	10.0	MG
eb8f80f5-c055-4657-a5fc-0d0fa3088e6d	20.0	MG
56cc954a-b83d-41be-83dc-8c31fc9a8cdd	40.0	MG
cb01da42-bec9-49d0-842c-5718bbbf005e	80.0	MG
e7d75a24-4358-4087-b4d2-03e20fd63c74	400.0	MG
212208b2-9cb3-4797-b968-c15f8e514561	600.0	MG
ec1c35d6-e2fb-46a8-bec8-033f7ddf5b53	10.0	IU
35f596c3-ca56-46bb-a057-055e9da26110	25.0	MG
30c6fe46-a832-4020-925f-cbb8d7e14291	12.5	MG
1bcdd2e0-53b8-4ce8-9ad6-f997c4e4f2e2	37.5	MG
55e125d8-01dd-4f7e-9ddd-3e39fd95e7fb	50.0	MG
5719887e-a0d5-47fb-92bf-0f0a80eca33d	50.0	MG
3c627b35-0659-4d11-a199-8b32cc9b89a1	100.0	MG
5d36a9c5-3db6-448a-912a-3771482f5e6f	1.0	MG
4873d094-af8b-443a-be41-fe63503330d7	1.0	MG
3cdf9397-4de7-4369-b57a-94e4f0a73617	90.0	MG
75ad0e35-0c7c-41c0-8a44-a2bb3f0138f9	90.0	MG
7685c4dc-3832-4f82-a075-8e3bcd2ef1db	5.0	MG
25011b8b-3aff-4819-89c4-15f06d7d18bd	10.0	MG
6ac91ff4-69b7-4c0a-b0aa-bc49873176ab	2.5	MG
7ea2a915-38c3-473d-8011-d8c008b508ab	5.0	MG
c39dc97f-b991-4382-9ce7-6e4586250169	7.5	MG
6688bd92-0095-400b-bf04-dfc6241a8d94	10.0	MG
0e2bd125-c25f-4085-81ef-dc125adaa456	15.0	MG
f5b4c4df-81bf-496e-af37-df86e0f99ad6	20.0	MG
0f1fca02-a426-4ee1-9bbb-925a566fa8da	25.0	MG
1b796276-7bea-4452-b339-b90005286b03	2.5	MG
ce3569e3-6229-4281-bf59-4290d29038a3	5.0	MG
729052e2-c402-4b8a-a7ae-5237c41e7691	7.5	MG
c8bd8913-0bf0-4abe-8062-e9328b5519c0	10.0	MG
b2e5731e-c919-44ec-9c90-8640d419e4ef	15.0	MG
d128909e-4f9e-494b-9cff-ea8ee9da288a	20.0	MG
034e4f9a-1bcd-43f8-9247-b2df453bc7e2	25.0	MG
fdb80247-f0b1-4ebd-a8f3-ed86e75c3df6	50.0	MG
c7e51347-866e-4369-b260-e26c6e0066a3	100.0	MG
1f96794d-64e8-4d8c-9ffc-a30b680e69d9	150.0	MG
1173ead1-3193-4c09-9fe3-9eb3938a8561	200.0	MG
138520ff-53c8-490f-aeaa-73cdb34e46f0	200.0	MG
6c6a2c48-0af0-4293-acc1-3e12be41fc16	100	MG
567d9a64-a1ba-4ede-8f8b-b5bd4be2d24b	20.0	MG
7ad0d886-217a-4c0a-936b-55c4a5105a8c	50.0	MG
d3ee8fa0-7180-40e4-90eb-a9b26d0a34a1	70.0	MG
d0f81544-b004-4eec-95dc-0c96760a98dd	100.0	MG
83ebedf0-bf99-4d0d-b2d8-64630392814d	25.0	MG
106ee1c8-894e-4907-a639-9b200a5ced27	50.0	MG
b40f76bd-6c5d-4494-98e7-2df5b2ec237a	50.0	MG
514a77cc-f8fe-4aca-b3b0-e805b0c5cb23	25.0	MG
3e07b232-4e52-46d8-8669-af80f0ddfa97	50.0	MG
99d88719-9637-4f1c-b2b8-1c0c3379ca76	50.0	MG
ca11ed84-269f-4681-b35e-8f5f3ee881c6	25.0	MG
35be2321-5728-430f-b62e-ccb4537d6c11	50.0	MG
d8198d34-656d-4618-b04f-afb832e3c01f	50.0	MG
12c17d7c-2fab-4c74-9ed1-cd23106ee811	12.5	MG
ebc311b1-9aa2-4f49-9cbf-a8380cd7dc64	12.5	MG
4f5bd2aa-201f-4231-9f0a-0416c9d8bbf0	2.5	MG
e7a18de1-c5ba-4b6c-8cb4-56ba7912efd9	5.0	MG
5807ddef-73e5-4e8c-a9bb-3f388f579083	2.5	IU
68125fdb-6ecb-403c-abd0-ad7297f179e7	100.0	MG
ff24b0b2-05bf-46f5-962a-10d77f778e6d	300.0	MG
439388f2-b58d-4591-a8b5-a6f417474301	50.0	MG
b5a466a1-637a-4106-88e8-42084e4f2fc4	50.0	MG
e6b78c04-f231-46d6-b03e-e98d3b36a1b3	50.0	MG
7d1103a4-ff18-4d73-93db-437598905c0d	20.0	MG
8e4cd3a3-c7ae-4aea-a3a0-92d8ac562232	40.0	MG
69481d70-4450-4bad-b604-9bf9d757a1af	5.0	MG
aaa7649c-83c6-423f-8a89-bbd45d770afa	500.0	MG
8e0cbcbf-cc7a-4bde-b7d1-e4fb60a6ca25	20.0	MG
f3cccd6e-1bb3-4ebd-ba62-2a6ec2cfc4e7	5.0	MG
4b775218-106e-4947-99aa-725d7619cf5b	20.0	MG
93a593e2-e3f7-4cd2-a90c-b68c9e10de36	5.0	MG
7989ece8-16b2-4318-9014-4ccfe1cd70e9	10.0	MG
5a5d2198-6a73-44e7-8bd4-33924ce66d88	2.5	MG
08deb3df-753d-404b-a15b-e2c5d2b930a5	5.0	MG
ec09b4ab-f938-4208-9c5f-3be33f2063ae	10.0	MG
6c1efed8-2c14-41ab-ba11-181f9308ad51	2.5	MG
4b95ddfb-b104-4715-8b71-b20d8742139a	5.0	MG
0dbf0d60-1120-48a0-ae40-d3da2be436ca	10.0	MG
192f879f-a319-40b9-98cb-5cba3417cc26	12.5	MG
d09663a6-ab3b-4231-9d4c-5eef4fa06c76	25.0	MG
537164ef-6de5-446a-9241-608a9dd0db51	50.0	MG
b240708e-b7a7-4b15-87e3-bec3307b41dc	12.5	MG
50fc0c80-2b29-4c7e-94c0-dd25d137781d	25.0	MG
13409df6-43a4-44b6-a657-a64200467bb4	50.0	MG
c613a011-a6bc-4aa0-a71f-422faeb0a898	12.5	MG
d11d5758-230d-45d7-8b95-9742133a6f4c	25.0	MG
7e01a0ea-1669-4fbb-8227-de95edd04091	50.0	MG
895b8fe6-aeaa-43ec-8d91-c823bbc934cc	200.0	MG
1323f1df-72dc-4481-ab28-bdeb8a7802eb	600.0	MG
68fbe035-c1d2-4842-a6a6-33b2ac97c762	200.0	MG
f8754ce1-6b2a-404f-8be9-039610d706ac	600.0	MG
b258a134-40f7-413e-8b8d-a67aac7fd199	15.0	MG
5936ebe0-b43d-4b8d-91ee-6057d46875ac	30.0	MG
22207d9a-63f3-4998-865a-fd1c97a6a9cc	2.0	MG
df553dba-edec-49ea-b4a6-ceb8a3c2c09d	50.0	MG
f39c5e3f-fd49-46a6-afb2-ae5a4f09bde4	100.0	MG
9f9d285d-3ef9-4f4b-b806-34b55afeb5cd	18.0	MG
dea9cf05-335f-4989-ad16-812ddf2cd978	27.0	MG
0d41fd6e-313b-4076-a6f5-6cdb7882a044	36.0	MG
347366ae-3894-4988-a529-c57e4d3423ee	54.0	MG
5da6b7be-4bff-4544-a2cb-d5efbdecbac4	125.0	MG
67e497c0-23bf-45ad-b26e-6ca2c7de7c61	250.0	MG
6f09c9e5-51dd-460f-b3b5-d889944cd884	200.0	MG
d3143170-e5f9-49cd-b5d8-26b18c074467	500.0	MG
66a734ad-31f2-4c2f-8d8a-a405cffddc36	200.0	MG
84609f3a-f4f9-4599-91b2-a52214d679b7	500.0	MG
cc639da1-d966-41d9-aec0-49326e50e424	200.0	MG
c7c123a2-49f7-4378-b2d7-0413ad0f448a	500.0	MG
31ce61ed-89fa-4d95-88ba-9253cd6c90ef	1.0	MG
4ae81fb5-87af-4af1-b71f-30d68bfe1d88	10.0	MG
7cdd1676-662f-440f-bf58-4d6ec2f5657e	50.0	MG
3beacf16-2fb4-4849-9826-74ab621ddf25	200.0	MG
95c9184f-eb1d-4de8-9033-ac0c0043bdac	200.0	MG
bbf8ad90-0210-4486-b545-e772e82324f7	100.0	MG
d54c36fe-4fab-44aa-8833-8decffa287b8	150.0	MG
b539670e-f035-4477-9991-1ebe51d2c5a6	100.0	MG
385563c4-8ec5-4f85-868f-1cd7fbdb43e8	150.0	MG
7e600b01-1392-47f8-8c5b-144bd1f6affb	2.0	MG
62cc2351-8b25-4fd3-b07c-3ffa9ab0f3bc	3.0	MG
b2417f4a-10a6-43df-bc57-9acfeece3531	4.0	MG
84b04a0c-7d83-481e-b516-aa2025b62a84	5.0	MG
e49659d6-fa96-4490-9002-550b43c4de2e	6.0	MG
72dc0f11-7c60-44ea-af1a-6e7b669ef11d	7.0	MG
e6cf1e47-1001-4051-b25e-3a402376f311	8.0	MG
9c33c4fe-2536-4f16-924c-40854265cb89	9.0	MG
e774e223-a88d-4076-a715-87a08549cc62	10.0	MG
58aa2815-0c1f-43b3-8443-27246cf7a979	20.0	MG
62cc2aa4-724a-49f7-8a61-34f2c9f0dacf	400.0	MG
c20a3305-9bc4-456c-bd0f-2d4e06de015b	50.0	MG
6a4fde28-358d-45ac-ad0e-cc3630cbe18a	12.5	MG
c06173ee-ad3f-44b6-9e51-761b57cf83e7	12.5	MG
c03cf0bf-d82f-4ad2-8d0e-e677952f83b0	40.0	MG
9dc18440-6afe-4f7e-9a06-f9ca564ba761	10.0	MG
33c0f79b-3391-47c7-8514-19432198cabd	40.0	MG
ee0d3ae6-dc3c-44df-b47f-59ce6c5afd91	10.0	MG
67af69a8-8410-41b9-93c4-10603c5606ec	40.0	MG
a6643dd5-3589-4281-86fc-7ad74f9088bd	10.0	MG
9219b8d4-7b5c-4877-92f3-0f98d95c4241	5.0	MG
640dbd91-a6d0-434a-97d6-87dde66c5012	5.0	MG
fe094c78-dcdc-4099-8f7e-4558fdbf61de	24.3	MG
b144cb72-ec5f-410d-a9cf-e8bee5eb295c	25.7	MG
ba61adad-338b-4123-a553-f944d2965072	48.6	MG
5ed281c8-ef9d-423f-ad51-5cb009750d5d	51.4	MG
152e556a-7ccc-4dcd-a043-ed24767a45c0	97.2	MG
1e318d5d-0f1b-41aa-b6a5-fc52ba9ee5ef	102.8	MG
2b12bf2e-dc73-41be-b77f-4ad46ef16d7f	0.11	MG
bd0a44d4-70c7-4429-ae58-59ec2912b9c3	5.0	MG
7f009337-8a21-4878-9930-12ce410cbbfd	10.0	MG
b9043a20-e0ee-4526-8ff7-508c58fd99d9	5.0	MG
40144912-4aa8-4094-8455-70e44437c25c	10.0	MG
6004a966-16a2-48a7-b776-bd7412f1b86d	500.0	MG
ae377063-eb71-4818-af1e-ebecee84b4ec	1000.0	MG
881e0102-5b43-4920-817d-0cf1ceb45690	200.0	MG
5e69537e-c996-42c3-8476-c23a06cbd452	250.0	MG
3cbeab88-28f2-40e2-ada1-3537f8d00569	250.0	MG
2654cd40-320b-4abc-aa0b-6b31e16eb97c	0.3	MG
d0997afa-75d9-42a5-abf2-ea8889cd3ce6	5.0	MG
0d4b8d08-37a2-4413-a854-6fa68c0bd5d7	0.3	MG
eef4e7b0-21a5-4479-914d-f34038072c53	5.0	MG
29ca9b69-9871-408b-80a7-ca3489508e93	50.0	MG
1d2f0cd4-0bf7-467e-8854-f3735fa3b9e6	500.0	MG
f6ab353a-8e12-4479-b817-496454ddf031	850.0	MG
d8e142e9-9658-48f6-8277-1bda06304dd3	1000.0	MG
a062bda5-df5a-4774-849d-d9c88378b9df	5.0	MG
547b0701-dade-4248-bc1d-b37d83b43af8	5.0	MG
3ec1af8b-4e23-4df9-8b87-986cceb0b9e0	5.0	MG
f1f7f9df-e7ca-4b34-beec-4a5cbb6abfef	10.0	MG
651bba2b-fa47-43ae-a7f3-c1f044e5c070	5.0	MG
7e2e1e97-e04c-41a1-86e0-ae4e33c2e6fa	10.0	MG
8cce3ed3-bdfb-4471-8ec5-93b4c7e37284	10.0	MG
4bf856e5-b060-40d5-b7d9-156ed390d488	10.0	MG
9681611f-b5bf-4f8f-95a1-de13a159aba7	5.0	MG
b3b641a0-3429-40d7-8ad0-45abe42263fa	20.0	MG
ea997cd7-3a5c-4a30-8498-d9486f145756	5.0	MG
1baf21a5-eb6d-4ea6-a052-a6ecf9e6e0ec	20.0	MG
