id	created_at	updated_at	name	category	inactive_reason	address_id	location
491fad7b-8888-40b4-b6b9-5d292f57cef9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chikore			4896b846-4308-4072-9c16-623bad32406c	0101000020E6100000B9040040B73F40407250C24CDB6F34C0
6ced43c5-d8ae-4d84-8a87-0722c9220305	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chinyamukwaka			7f551aff-2aa9-4ce6-9507-c56fd50edac8	0101000020E6100000FA1600A02F2E4040B43C0FEECEEA34C0
01be4f70-37ed-4b12-8ed4-9ba8dbbcd458	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chipangayi			452a209f-eee3-4026-ae49-a2aa9a132762	0101000020E610000051EDFFDF392D4040C1E270E6574334C0
23cb9005-7855-48e8-aef3-931c60f4574c	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chipinge			805ee426-fee6-4670-b2d9-ecac03728727	0101000020E6100000070C0000414F4040609335EA213234C0
bfb7af24-ce71-4655-89c3-09656c16c1e5	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chiringa			de34ba8d-5d00-4d1d-8142-91c5a4e0624f	0101000020E610000017E7FF7FC24D40403B191C25AF4634C0
315b53ce-5846-4db0-bdcb-84170ef1ffa9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chisuma			7eb8ddff-a469-4a7a-85f7-ff620a9893e0	0101000020E61000006A1A00A01D2E4040CBB91457950D35C0
1340a2da-7170-47b9-89cc-ba6b600994df	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Clear Water			272b4fb6-95d6-4e87-8e30-cd4b67192e06	0101000020E6100000AEEFFF7F155D404087DC0C37E01B34C0
a3e697cd-d308-4c6d-a50b-4665fc59b6e9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Gwenzi			aaf13d81-28b8-4daf-9c49-6366c7e41240	0101000020E610000067F4FFBFCC54404048E17A14AE8734C0
28b42c17-8620-4cb6-b4b3-b386287bf748	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Gaza			7a4c4c69-67d9-480d-9912-c482a3c12ef3	0101000020E6100000461B0020D951404053CBD6FA223134C0
b30b7fa4-295b-4baf-a980-c61428c35590	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Hwakata			74fe247d-16eb-4efc-ab38-3a2c053a3098	0101000020E6100000BAE4FFDF263E4040C1E270E657D334C0
80bd7438-1d75-4dc9-8ee2-b366893b665b	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Jersey			add4ff71-5b25-4fee-9c7b-4b6367cdca89	0101000020E6100000870D0020015740402D3E05C0788634C0
3dfd6ebf-e300-4214-affb-edf91c65c1b9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Kondo			9b3a6403-9228-4a5f-a735-2dd668a858a1	0101000020E610000009EFFFDF5031404084D89942E76534C0
f0ee6d2e-8597-485a-b774-cc565199dcf5	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Gumuka			f2a7283d-2ef2-4876-8ff1-f29642bd337a	0101000020E610000002030040E023404018B2BAD5739A34C0
3a87cc61-0658-4a90-a5b9-2f562701c245	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Kopera			d3a3533f-bb52-4a87-8b5e-f29cb7edb2f5	0101000020E6100000F91300608F624040EE42739D465234C0
c5d42a77-1cff-4d2b-b9f7-16c91cd95215	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Junction Gate			cea1527f-419b-4da9-a440-12732b97c2e2	0101000020E61000007EFBFF9F5F644040B70BCD751A2934C0
c32fa0f4-8f49-4b01-af30-aea2c827ab5c	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mabeye			47b1c7a2-a1d9-4ef4-889a-cce0deb98e4c	0101000020E61000006A1A00A01D2E404049F4328AE5E634C0
26622c5f-cd47-4a47-8100-9a2dd3a805ff	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Madhuka			ff74cec1-dcd5-41d6-96f6-058de71d9011	0101000020E61000008B1300A0812E40408DD13AAA9AB834C0
96f86e6d-3728-4e7a-9134-1fc7b6f85fc2	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mahenye			c0004a1e-b04d-42ae-8a05-42b1dff85ff5	0101000020E6100000B21800A04632404000000000004035C0
10a48217-09dc-43ce-9b3e-fc7d64ab5107	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Manzvire			bb74c4ae-28dd-4d15-9774-a13ed9367ec9	0101000020E6100000710600408E2B4040F415A4198BC634C0
fb336f6d-51fa-4283-a657-f05ecb24025d	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Zamchiya			deba5114-be4e-4c5d-833f-57056daa3fc1	0101000020E6100000F8F0FFBF1E3D40406C5B94D920B334C0
709132a5-041a-4f75-b5a6-d59e7839c6d5	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mt. Selinda			b9c62bf5-4c81-41ab-b207-df073fdf2525	0101000020E610000072E6FFDFFD594040F819170E846C34C0
49719b74-fc36-44b7-9d7b-a490cfff1669	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Zona			d9b57eee-5918-41bd-83dd-1d65178eea24	0101000020E6100000441800E0385E4040392861A6ED6F34C0
d0de78a6-2f97-4f75-8d7d-420b0e9ba0f8	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	ZRP-Chipinge			3b43f034-37c6-4f80-bdfd-1a02d0255e37	0101000020E6100000A70300E0A44F404025581CCEFC3234C0
12d36c6d-9fc1-4094-a4ac-a41e5440da79	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Musani			ae3ac932-f1e3-476e-8049-e9c82274dd0a	0101000020E610000082040060A03340405A9E0777671534C0
0d7c9c52-8f81-4a36-9e12-28302af72c0c	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mutandahwe			28466d2e-e884-4820-8428-51ccb4a36af8	0101000020E6100000B0F2FFBFF518404051A5660FB40235C0
aeabd5b0-8ad4-4a13-b27e-7b9f185866c5	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Muparadze			834302b4-1695-483a-a8e8-89e16574db2b	0101000020E6100000CE0800E0692340405E807D74EA1235C0
46b7c5a5-6472-49a0-b660-bf3c553ad658	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Musirwizi			9be522eb-93f1-4426-980a-3d4ca1770b84	0101000020E6100000B21800A0464A4040BD00FBE8D47534C0
5b175cac-7ca9-47a6-a7c0-ad7ede648b23	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mutema			ec307aba-91a9-4e68-9009-fa6ce41d351a	0101000020E61000006A1A00A01D2E4040B51A12F7582234C0
0d84664d-3ae8-417c-b2bb-3d527df5fed5	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	New Year Gift			df725c63-ccaa-4d43-9dec-5ccf346599d3	0101000020E61000003DE9FF3F87494040C6F99B50881834C0
9a30064b-ae9c-4206-a15b-d075bb949e85	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Ngaome			bc88c93c-ba4e-4a51-9ad7-6e79c35484bc	0101000020E6100000E6F2FF9FEC4840407632384A5EFD33C0
934e4f88-645f-4ef1-878b-44a4748aae36	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Paidamoyo			848b1182-5045-40f6-95f8-b142c3025898	0101000020E6100000AA09006025674040EA3E00A94D1C34C0
da3ca647-5855-4e6b-9ea2-4b56eb115fcb	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Ratelshoek			24221558-e8b5-41b1-bce3-797b5d0ed8a5	0101000020E6100000F40A00A02E674040BB0F406A133F34C0
e006c28b-c779-40e4-bca2-54e2e358a80e	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Rimbi			fc42a0eb-aebc-428d-8b8d-f51e965a057b	0101000020E61000007B1800C04F3240405C8FC2F5288C34C0
567b38cb-7fb5-471a-90c6-3b27dd9d7898	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Southern Hold.			c167ed13-b2a2-49a4-a001-a279903b0c3f	0101000020E6100000BFEDFF9F47694040A4703D0AD74334C0
36e0ae5b-de59-46b5-a1b0-e06278b0162c	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Silverstream			63ec57b1-53de-47ee-88c3-b0504aa16c38	0101000020E6100000DE0300C09B5740407632384A5EFD33C0
dbdaf67b-1fe1-4c54-a937-dd1bb8be423b	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	St. Peters			b7c66449-0e2e-4361-832e-98c27418bd89	0101000020E6100000710600408E1B40405A9E077767C534C0
2b862609-a6a9-4ec5-a36e-c2a4b256908a	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Tanganda			46ae87ef-9bca-4132-9df7-6e1c907c5cf9	0101000020E61000007AF5FF1FDF2C4040EA3E00A94D1C34C0
e6678d3b-09df-4f46-841f-61964c248104	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Tongogara			450cd555-75ce-44cf-bfe6-fdb2d3d70d26	0101000020E6100000BD0A00C037274040B70BCD751A5934C0
f12dea5e-c05a-4a87-8d35-33b0f934d804	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Vheneka			bdb6c422-ba24-4180-80a1-212fb40fa538	0101000020E6100000150400A0B2134040392861A6EDEF34C0
e463e9da-280e-4764-98e0-419ccde40756	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	ZRP Birchnough Bridge			53ee55ac-7571-4b5b-b979-f7629c7adf4d	0101000020E6100000DD0C37E0F32F4040205ED72FD8F533C0
d38ea2f2-8889-4b46-9934-c7e84ded660a	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Town Clinic			5f8e421a-2cfc-49e5-a0ba-aa767874a46f	0101000020E6100000DC4603780B50404037A6272CF13034C0
bdf1e9e3-5caf-4c08-9393-41feece3790e	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Tamandai			886b4e97-687e-48a9-a2ae-2c0f35b78546	0101000020E6100000CA37DBDC986A40402EAD86C43D4E34C0
50235d49-574d-4a97-bf62-04e168989891	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chambuta			4f68a63a-c8c8-4851-b072-21e52cbd4acc	0101000020E6100000643100400DCE3F407E52EDD3F14035C0
3c58548c-e563-4f93-8e78-6f37df81ff23	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chikombedzi			e9afc690-4004-4f68-b555-12747c3d3590	0101000020E6100000E6120000DD563F4022C32ADEC8AC35C0
bf0a51ae-c8e7-42b8-a906-8680523b6123	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chimbwedziva			870c190a-b72d-45e8-8011-ab0595f94169	0101000020E6100000BDEAFF5F67CA3F409981CAF8F75935C0
cc8f2097-9356-4ddf-8f48-51ab16889568	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chilonga			f722535c-0773-4dfd-a3f9-d6760a83f19b	0101000020E610000031170080E6A73F400C3CF71E2E3935C0
ac7159e8-5aeb-43c7-bee6-37ae07a554e9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chingele			ef7ee702-9c13-4ce9-8456-e840610ceb50	0101000020E6100000160700E0729E3F40897B2C7DE86A35C0
ffa343be-c6b4-496c-adc2-279229d33817	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chipiwa			f77c3a3b-6dcf-4655-943a-74360a920c5f	0101000020E6100000062C006091CA3F40BC74931804D634C0
217da0c5-b4b8-4a6a-affa-2953dbbd34ec	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chiredzi			633e0469-68ca-45f5-bb9d-b876110b2498	0101000020E61000003F0F002058AC3F40F0A7C64B370935C0
bca982da-3c50-4c52-904c-15c18a8d158e	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chizvirizvi			33ff3029-d600-45c2-b6b9-a5eb490ab4a0	0101000020E61000005BFFFF5F7B024040F9669B1BD3FB34C0
2650d02b-d6c7-40ba-a54b-a962301a5512	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chitsa			7e90c42d-c155-4d63-8b37-db4f6a34b7b8	0101000020E6100000050900C06013404052448655BC1935C0
afe9dee2-0772-41d1-89d8-277a75ed7951	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chomopani			f0a18f17-7cde-443b-83be-188b9f03d147	0101000020E610000081010020604A3F401B47ACC5A78835C0
b87b91dd-8b0f-416a-864e-dd7cca05166a	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Damarakanaka			2909354a-ecd9-4cff-8f88-ef3512f66ce6	0101000020E6100000BAE4FFDF26793F403BC780ECF55635C0
72b61738-b25d-4b0a-9afa-1aaa5a6c01de	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Davata			3e7b99ff-725a-42a7-84fc-ad743e13b0d4	0101000020E6100000B21800A0C63B3F403E22A644124536C0
929c2271-0738-4ac0-bdab-ea9e75b7fbac	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Dumisa			5535732b-fa65-49ea-a7f9-5bf58fb9bee0	0101000020E6100000C6F9FF9F68673F4073A25D85943736C0
8727ae50-6fe6-4c93-8696-5c3819953128	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mahlanguleni			3a7793a3-ee7d-47e0-82f6-fa2dee52217e	0101000020E61000001BCDFF9F12813F407D0569C6A28935C0
06f68211-abf4-4eb7-9695-4a80e89bdf95	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Gezani			2b92c39b-567a-443f-aaab-8cfd041d2413	0101000020E6100000032600E0D0273F400A117008551A36C0
5352f9bf-d76b-4d61-86e3-8c41e4d30df7	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Makambe			4188676f-691b-44ec-8d3f-884b2e9d6ff1	0101000020E61000008DF6FF7F11573F407923F3C81F7435C0
0f8b36fd-4621-4d38-b182-5a8a1f9aa6b2	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Hippo Valley			e88246e9-df7f-4a76-ba5e-16977ee91fd9	0101000020E6100000FDD9FF1FAFA63F40B43C0FEECE1235C0
82e2f897-2f73-40f1-ae9d-00d6aa082752	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	ZRP Chiredzi			4c8aab37-102c-4a47-a0c5-0c9feba8b7f5	0101000020E610000066D1FF1F5CAC3F4060AB048BC30935C0
5e8feaeb-39be-4b5e-8885-feb209b9dc29	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	ZSA			d2e8b1ac-24c9-4689-ba94-fdedfebda2e6	0101000020E61000007B1800C0EF9D3F402849D74CBE0935C0
f2b55506-8767-452a-b3d0-c30c7a3991b2	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Malipati			52c9eaeb-8b1a-47c3-be4e-52570531d1cb	0101000020E6100000082F00A0916B3F40C347C494481236C0
a967799a-17f9-432c-a35b-6db9b318a733	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mkwasine			018d4480-cfaa-4574-971e-1265aea3786c	0101000020E6100000B0F2FFBF75E23F402DEC6987BFD634C0
c45d2f1c-c5d8-4d63-b230-e3e2ecd2b515	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Muteyo			83bf6de6-2e0a-45a7-bd38-760e1487cc73	0101000020E6100000D31100A06A0F40406475ABE7A4EF34C0
2bbd882f-354a-4a85-ab75-e98ba41dc6f8	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Nyangambe			5dca75ac-57e4-4dc4-827c-d1480c36b8ad	0101000020E61000003A06006097C03F4010CCD1E3F7AE34C0
43501206-ceb8-42f1-8061-f079d3742233	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Pahlela			42c27ac5-9378-4004-b362-d08b12a8700a	0101000020E61000009A0E0080935B3F400D8E9257E7F035C0
40537b82-4c33-4499-8619-239674938a88	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	PMD Masvingo			d5a67393-99f7-4594-bb07-acad68783144	0101000020E610000068D4FF5F5CD53E405726FC523F1734C0
53adad28-7545-424c-a898-65ffd2b314dd	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Porepore			c8c965af-c1cd-43c5-af87-87961c349727	0101000020E6100000CF2B0080BAE73F40C49448A297C934C0
2f2c4ac4-de14-4af6-b4ec-c3bfc93790ee	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Rapanguwana			8d1d5e6f-78fd-4ed3-bbe8-6e20e5ab08df	0101000020E6100000620B00603C134040F20C1AFA270035C0
e0494298-4026-47ba-b83c-2f76ac63b163	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Old Boli			1ada6ebd-135f-4aec-8ec0-2aefe85561fa	0101000020E61000006CFDFF7F6D733F406B82A8FB006C35C0
1d2ad9ac-d833-4350-ba32-6f55eceeeac4	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Rutandare			b2367b10-fe92-4c12-9f66-4648e915e7de	0101000020E61000007B1800C0EF4D3F405E68AED3481B36C0
2265b100-ac01-469d-99d4-5a240a7577c4	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	St Joseph			feaef262-6f5a-4478-84fa-5ceae31a3c1d	0101000020E6100000B0F2FFBF750F40408907944DB9D234C0
952c278c-b485-4a72-8e07-adaed1d46331	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Samu			99f3cf35-e719-44c8-a177-9039db23d49f	0101000020E6100000DAFDFF3FDB5F3F40795DBF60373C36C0
17b5a5ae-0b8c-482f-a717-2b1f1102be3d	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Triangle			226099ec-d160-4224-9600-132e1e80d7f5	0101000020E6100000FF1F006090793F409886E123620A35C0
76938474-8d68-49fd-8f1f-2a4bb2d0b803	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Tsovani			391c8517-8c1b-44b7-9a09-bdfe94367972	0101000020E6100000E7D2FF3F3CB03F40448B6CE7FB0935C0
985589dd-5d5b-4567-82c8-a2f86c028145	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Faversham			7ff5be7e-55c0-446a-bb10-4c1ddbe95db2	0101000020E6100000A79196CADB593F402B306475ABAF34C0
e7dc19e4-7a32-4fce-90e5-455d6d12607a	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chizhou			5339d60f-0871-4f0d-be86-298ba2d9cbe8	0101000020E61000002705000025813E40A1F31ABB448D33C0
d1d67ebe-c1f1-4e93-a657-49bbd9cd460b	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chengwena			9411ce7e-99ba-4e54-a234-fb99898a0541	0101000020E61000007FFEFFDF9F8D3E40F5D6C05609CE33C0
9e22ae78-520d-4985-a5a5-ba8c6f9c11c9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chaka			fdd00c11-e921-4b60-b407-0862212657bb	0101000020E61000005FE5FF7F6BB03E40EFE192E34E8933C0
8484dd7c-4ced-4217-956e-d86a43a33592	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Denhere			b3a401b0-8813-4666-9802-48ebb1bd5079	0101000020E61000007CD8FFFF4E843E4085251E5036C533C0
f332b9af-8048-4e48-b965-8aaf997e0ab3	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Guramatunhu			1805d7fd-0b4a-4ec6-a166-1a32002a8b01	0101000020E610000088EDFFBFD07C3E400ABFD4CF9BA233C0
4c7dbc62-5a1c-4da7-87f9-f3b72e11b1a3	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Driefontein			97377d96-b960-48ca-8193-dafc3053cefb	0101000020E6100000A806002005B53E40179F02603C6B33C0
fd104cb2-cb84-45b5-b7f9-97c9210cbae6	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Hama			c84d33b4-bb5e-41b5-8141-c35036e1e0f2	0101000020E6100000F52D0040DF9F3E4051A5660FB4DA33C0
0a4efe55-84c3-49af-a447-4dd5455d5034	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Holy Cross			40557d08-8253-4999-9e02-808642a1209a	0101000020E6100000BA2700E047973E40A818E76F429133C0
a3c6d629-0df1-4d03-b4db-2d8c15de0bcb	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Lalapanzi			ec67381b-ce91-4395-aea4-b77e169d40d3	0101000020E610000080210080702F3E40D9942BBCCB5533C0
583a5096-4d6b-4c7c-87c6-ea62950285fc	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Lynwood			44adbcea-6823-4211-b97c-7b3ef9f0ce38	0101000020E61000009FD4FF3F33863E4055F65D11FC6733C0
2e3f444e-ac3c-4d55-9ab1-9b5241bdf2cd	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mtao			9b6ffb77-3c31-486e-9abc-81f89331740a	0101000020E6100000093200E0D19E3E400AD7A3703D5A33C0
2f40eafe-936e-411f-9e65-47157a59c7fa	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Muwonde			57034533-9c6e-4ba5-a990-04c8a7b20738	0101000020E6100000C0100040B8B33E40A31EA2D11D6C33C0
059e5c80-0076-4ef6-b7e5-b0289b32899a	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Mvuma			2c0dccbe-fdb6-4bbb-a1bc-6497ae1e0f7d	0101000020E61000003903002057853E400A117008554A33C0
fcfe8db4-87c1-4bd6-9f17-4feb783541ff	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Nyautonga			80134bf2-408c-4afc-be9f-509dcb74dc72	0101000020E610000043F5FF3F08AF3E40560E2DB29DA733C0
13b38cb7-99dc-4231-8447-74d59486b29f	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	St. Theresa			763b603c-3442-49d4-a2a6-727b93560085	0101000020E6100000AF12002086A23E40B936548CF3B733C0
061825e3-6ec3-4fb8-a470-1b8cec538d90	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Nyikavanhu			b237ca9d-a182-4f2a-b5dd-49b8e72952f2	0101000020E6100000CFE8FF7F99A63E4071C971A774F832C0
63a516f7-3463-4891-a88e-4fcd6d9db6fc	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Tokwe 4			bac2ef10-78c1-4cf2-b750-317d24e5b179	0101000020E61000006CFDFF7F6D403E402849D74CBE7933C0
db0ad6aa-3b14-4ef2-8ef7-996732ddbd6b	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Siyahokwe			903d1018-b54c-481e-8453-cabce5b10869	0101000020E6100000D5F4FF7F1A813E40C63368E89FB033C0
716d0144-e0c1-4fe1-8d2e-b926446e8fb9	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Central Estates			93ec2d2b-3292-439f-80a7-b8e9ddec7774	0101000020E6100000C971A774B0763E40462575029A3833C0
6fb47155-4d0b-4f77-92fa-9daa42e3330a	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chitungwiza			6f5ca750-331f-4b87-8fb5-b945eafd375c	0101000020E610000055302AA913103F40DC68006F810432C0
3a426baa-c8b4-47ad-9fa4-fa60ec04bd77	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Zengeza 3			8a9a822c-6a92-4b43-9e2e-b5d542a4a7fe	0101000020E610000090A0F831E60E3F405227A089B00132C0
e3c4871c-7c19-476d-8c31-95d97b227c33	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	CITIMED			aecf3dc8-6fe6-478b-bf07-f9847161f1ec	0101000020E61000008BFD65F7E4113F40C139234A7B0332C0
a9eea8a1-c4fd-4561-a9e7-c78fcdc65d63	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	ZRP camp			9bda8096-9df3-45ba-a746-3102cf8d8a2c	0101000020E6100000B1BFEC9E3C1C3F406A4DF38E530432C0
6686f9b6-5e9f-4e8f-a4ed-eac0195d36ab	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Seke South			7e7971da-4b0a-4c1c-a0c3-c81e2ff20ce2	0101000020E61000004FAF946588133F402B1895D4090832C0
68155d15-c7b0-4ad2-bb66-c7e4c4800031	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Manyame 24Hr			fb540079-d94d-43e6-bb24-aada5b7a9aa9	0101000020E6100000098A1F63EE0A3F4076E09C11A5FD31C0
2707625f-b1da-482f-a673-7be17e1eb805	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	St Mary's			fadd2e72-9a38-4797-ab20-2cdd48afc282	0101000020E6100000098A1F63EE0A3F40CA54C1A8A4FE31C0
2ac2781c-20e3-4554-aff9-367f6ccb0d38	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Seke North			24ac2b31-65cb-4cde-be9d-1d07a2ef8c3f	0101000020E61000004703780B24183F4032E6AE25E40332C0
6fba78c8-59de-4c19-b91c-18a4f30a5da6	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chifedza			87680ece-3bdc-4d78-ba3d-6b8ff89c84aa	0101000020E610000008CCFF3FE08E3E40B3B5BE48687334C0
65406d93-1600-49de-9f99-69f77c29ab11	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Berejena			9e141fe8-7282-4ecb-bb0c-81aacdf84c59	0101000020E610000007ECFF9FF0963E40EE42739D46A234C0
fa986ffd-f79d-4d76-96b9-f3e97655df59	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chigwikwi			0d2ad6f6-74e8-4463-bee5-2a2a7a2ae12c	0101000020E610000090FCFFFF51333E40D68BA19C682734C0
93ac5cd8-51ce-4c45-9d5d-0736681621be	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Chivi			592c75bc-07d3-47a0-bb18-45998cca4541	0101000020E6100000F5CAFFDFAD813E40B6679604A85134C0
ec34b3f6-6d66-409b-a37a-2ea9d50aee7e	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Davira			ebb11868-3296-4502-8c2e-4586264d9ff7	0101000020E6100000AF120020866F3E401BBB44F5D67834C0
c9c83be4-51d1-42d1-8e45-6fb5cc37a3be	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Kuranda			0e5f335f-9d39-49bd-9ffd-943a71b7f56b	0101000020E61000002D310060B6413E40A1B94E232D0D34C0
291c3b13-c102-40cc-9a1a-808a74d078ba	2024-10-08 17:36:52.443494-04	2024-10-08 17:36:52.443494-04	Masinire			e145562b-3a12-4928-ac57-dd28a8086cb6	0101000020E610000043F5FF3F085F3E409F02603C836634C0
