resourceId	address	city	country	postalCode	state	use
afc71f32-2615-4d48-9349-770bb277f30b	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
9590f114-0cad-479c-84c7-6153995b170a	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
5f5bbe0b-53c6-4e45-95d1-57542f3d1253	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
403f1f9c-0a53-4896-b002-9abc050b1239	Battlefields, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
8dd98a11-6802-4851-991a-9f63918dc698	Kadoma, Mashonaland West, ZW	Kadoma		ZW	Mashonaland West	
384d3086-da30-4295-af41-e45e97709209	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	
1a8a918b-14c2-4ba9-9e60-6a7a8860284a	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	
96d63a6e-e3c6-437d-9dcc-15486132f8d2	Chief Nebiris Village, Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
c86a7207-5bc3-44a7-bac2-cc7b5ac69d42	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
543ffc35-2825-4866-9a0b-1be84d081532	3R7F+936 Kwekwe General Hospital, Kwekwe, ZW	3R7F+936 Kwekwe General Hospital		ZW	Kwekwe	work
239859bc-27b0-4bda-af34-6a1e1a2c8bae	Lower Gwelo, Gweru, Midlands Province, ZW	Gweru		ZW	Midlands Province	
f2f562ba-6485-4ff3-b4b8-e235554686ed	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
0e2ccda4-3fdf-4979-8f6e-be0d159e1586	Shamwari Rd, Shamwari Rd, ZW			ZW	Shamwari Rd	work
26981c1b-2979-480c-805c-66c64e9dd567	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
d2404462-3072-4715-bd81-23e2ef219a81	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
40fdece0-78ba-408a-ac9a-b28f1f99782e	Zimbara, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
af30e39e-2645-4190-95cf-3a802fbd9931	Msango, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
91e2e007-2e43-4f54-875b-9b1f44ff8824	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
4a550cf2-3592-4c3d-ac1c-cca0946d7d12	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
dc79b1a7-c86a-40e3-a4df-8924534e2693	Sola, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
f22b007a-bbd1-4585-989a-c567cb149485	1105 Mutsubvu Road, Rusape, ZW	1105 Mutsubvu Road		ZW	Rusape	
a9abdbcf-6fca-4021-8e2a-a2326956d3f4	Chiendambuya, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
b1362e97-7c04-42d9-85f0-3390be458282	Rukweza, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
fe230855-6198-4e22-88dc-0b51fe493227	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
bea70f6d-0833-4993-b033-44de64b2798c	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
173000ee-f644-480a-bc8d-c2ad219c3c5f	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
4f01076e-1cd4-4259-bd48-1faa44069a75	Fort Usher, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
715ea22d-750a-454a-baae-08e79ad1c2db	Plumtree, Bulilimamangwe, Matabeleland South Province, ZW	Bulilimamangwe		ZW	Matabeleland South Province	work
76b7e23a-0457-4aab-b9a0-66f337a01ea0	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
fa60d20b-dc7e-401e-af4b-5bdff84e8d07	Fort Usher, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
94076681-26b2-47b0-8c05-7ad206ef63af	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
ee1084a1-d359-4440-98d7-fc2d03c73c5d	Antelope Mines, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
eafabe22-7861-4473-a84c-2ed0583768a3	Murehwa Road, Murehwa Road, ZW			ZW	Murehwa Road	
ae5df72d-d84d-40a8-afc5-b3ebbbb04145	27 Antwerp Rd, Marondera, ZW	27 Antwerp Rd		ZW	Marondera	work
547f6f58-b302-4d65-8554-e62ae0b81c1b	Wedza Road, Wedza Road, ZW			ZW	Wedza Road	
6e6d16fc-f232-44a6-96cd-b0e5bcd776db	Wilton, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
6d5f7beb-750c-41b9-9495-fd6fe77dc29a	Igava, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
738aa79f-d5a2-4f02-995f-883c49912a39	Wilton, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
5ea6dcbe-0655-4992-b511-90f76c08662d	Syringa Rd, Marondera, ZW	Syringa Rd		ZW	Marondera	work
115e72f6-cbfa-40b0-939c-a3f83b051765	Theydon, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
1972dcdb-91b7-4271-a94d-d1b7f1ee8457	Waddilove, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
d5e9e481-2fed-4899-afbc-5764b96642b7	Matoba, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
f4d8f7a2-6f5a-48bf-9c5d-c66e811a33f3	Theydon, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
ef89288a-cac1-4682-927c-63dde8124e87	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
9984ab4d-31fd-4a59-b4c5-dde95c596619	Mashava, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
955087a9-2b79-4b52-950d-c862e063a76a	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
4a34d5e3-fe4f-4a46-81d8-6c3b8588a321	Glenlivet, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
1a98f9f0-474f-4660-affb-d6198495981f	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
4c250566-2086-4020-a131-c8df8116e85f	Matoba, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
9e59f0e0-a3a4-4836-be8d-d10283fa8ed4	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
24b9ddac-2195-4b98-9824-ee9e7d5c1386	Renco, Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
141bf973-4e19-4b79-9001-3ed2b06238d5	Renco, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
85940ea6-bf60-450f-be16-79ef298936a9	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
aadf9704-110e-43a6-9c00-9ea57c3d18e8	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
641a7a60-be2b-4cd8-bb01-58cdde31e8ae	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
ff3d319f-f4c7-4ca7-ba61-562c780a2eea	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
aace181b-66d7-4517-9a11-c136ed389e20	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
a57b3f41-6eb6-469c-a88c-37dd7f3ffed0	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
f6deffd0-a111-4315-a0a5-575194fe469f	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
fe697164-4416-40aa-8ed5-a12ecf35bb69	Matapos, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
c235c7ad-7ad3-49b9-b296-502c06415000	Ngesi, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
1cc4e6e4-f543-4a4d-b9d8-067787be24b1	Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
b1c7636e-4522-4cea-8e34-81e5dc87a0b5	Mamina, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
11c1c826-7191-43a4-8e4a-d7f439731cd5	Mupamombe Road, Kadoma, ZW	Mupamombe Road		ZW	Kadoma	
844da878-c949-4143-bc3c-563c109defc5	Chakari, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
06b34f29-3a00-4888-9f9c-0c529cb96520	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
8f5269f0-5b13-492b-aa40-5679c2ed4025	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
fc3b3aac-18eb-45db-a0d8-bb7227ef6755	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
cd1b9005-d631-4db1-b4d5-60ace82b59f3	X4WF+H7 Leopard, X4WF+H7 Leopard, ZW			ZW	X4WF+H7 Leopard	
93fb5cf8-4037-4f9d-8b80-e32041b7a44d	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
edc8e707-f049-4789-87a8-c5498e3d719c	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
d10ac1ad-2e55-4d4d-b935-d607ea0954f4	Sanyati, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
7db2129f-0b41-4129-841b-62ed1e04bac7	Lower Gwelo, Gweru, Midlands Province, ZW	Gweru		ZW	Midlands Province	work
da763ccd-716a-4418-a2b4-c2e55972b67d	Silobela, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
57ee3344-5d9f-487b-accc-69511b5c8200	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
d677284e-5b81-4a1a-aaa8-c55d28721ff2	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
43dffa4b-5400-4af5-8640-31eecc3b8b19	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
eec37f2d-5e03-43ab-8bfe-063225df5e63	Binga, Matabeleland North Province, ZW	Binga		ZW	Matabeleland North Province	work
efbb7bd3-cda5-4cf0-b7dc-510de4829283	Kenyandavu, Binga, Matabeleland North Province, ZW	Binga		ZW	Matabeleland North Province	work
1a6ec9a2-c6a9-4f73-a461-423131afb674	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
80dc3411-6aeb-4947-85ec-7bab1b8fc6c5	Doma, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
1fd9628d-652e-4354-b199-9460cfe30d45	Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
f432b02b-3c7b-43de-a5ee-6fdcd24f167c	Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
bbf91885-7f66-408d-a5c4-a3197706939c	Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
5e0ab812-d030-4486-a6c6-f3ba8db10203	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
d05b1d1b-28b3-4a1b-a3b7-58cfb5d3a039	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
18a6d032-f268-47aa-9c6b-3b18e54d0845	Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
f31f24a9-8628-4e51-9a9d-e0a70a587c3d	Headlands, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
fce6b432-2735-4453-8a7c-6e5566ddfd85	Mukani, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
68f18208-d513-420c-9557-bb13e687e9c0	Rusape, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
26a180ee-70cf-4722-8896-e1ddb7df7313	Rukweza, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
3ee1baee-5d54-48f8-bfe7-2fc556276d73	Chiendambuya, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
7e45622d-2a04-4e44-a551-f7099d04f422	Rukweza, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
4c54ad65-f0b9-455d-af78-cd0fe7090853	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
8449feb6-2fc7-4801-8509-822e39bcf17f	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
e9be83c3-f86a-4497-8155-0d95c9e7a847	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
2aeec1ed-2ec9-4973-8677-541cd35504f8	Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
96c81211-d0cf-4eb7-be1b-1be218922845	Chiendambuya, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
2787babe-4442-40d5-b687-ab8720fd0d1a	Rusape, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
68604da3-29b2-4887-a3e5-3aee4c1d9e86	Chiendambuya, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
1bbc5e5e-281b-475e-a2dc-90be2b263cb4	Npuma, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
9ca4c8b4-6c20-42c1-a124-bd0ccc40e195	Kezi, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
e1f29a35-df77-4ebe-9d20-5b3d2d9e5322	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
84dc7002-4e50-486d-a696-f713d4d89d5c	Legion Mine, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
a9085d3a-8bd4-459b-8252-ea14781bc5a7	Mahusekwa, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
f65d5f2d-af86-42a3-a961-69c275c4844c	Masasa, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
9608effc-c8ed-484e-9311-ba3050434a09	Wilton, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
097af5c0-decd-49c6-a6fa-c077750474e7	Murehwa Road, Marondera, ZW	Murehwa Road		ZW	Marondera	work
384a7cb6-bb5f-4535-a443-19d7e74066c4	Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
e3c1cef7-251e-4d76-a2fd-1cf052d7db5b	Wedza Road, Wedza Road, ZW			ZW	Wedza Road	
e3be455b-6d46-4643-8512-0485573cc512	Jirira, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
f96635d9-c104-40a9-b4a6-818c3087dfc1	Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
47d092a2-1d5e-4fe4-8d18-9997fd4a31d5	108 Murehwa Road, Marondera, ZW	108 Murehwa Road		ZW	Marondera	work
89518edf-0919-4817-9f7b-45e09f5d1bc9	Zimbabwe, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
dfb8d6bc-cdae-4289-a3c4-8591b1690d40	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
3dc1de83-a271-4ef8-86a4-ce6de8320524	Mucibwa, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
d4b4acd6-f386-4544-9ae0-811f750e08d0	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
c2876218-2888-4885-a1ef-ca02bd5c83b7	Ngomahuru, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
f800eb10-acb7-4c78-98bf-cf09264c111d	NRZ Train Station,, WRGR+H2R, Josiah Tongogara Avenue, Masvingo, ZW	Josiah Tongogara Avenue		ZW	Masvingo	
bb390872-1aa4-492a-b484-836680639ae0	Airport Road, Masvingo, ZW	Airport Road		ZW	Masvingo	work
c40c623e-422e-46f8-b522-e707d4ffdfb0	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
36697cdc-ec5f-4464-aa0a-e369a3a6f5d6	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
82ab2428-960a-4c7d-8864-fc8399e76799	Bumi Hills, Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	
f5fef438-bf85-43c4-86e7-9e9fe26822f0	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
216cc8c1-d8d7-498d-9893-025220261afc	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
e1760e70-9632-4098-a697-32a4b33b0cc8	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
6cd18949-b1cf-4019-b5b1-5bb3ccfb4eb3	3R7F+936 Kwekwe General Hospital, Kwekwe, ZW	3R7F+936 Kwekwe General Hospital		ZW	Kwekwe	
7c7a8ba1-06c3-4e00-9f18-0aa531aef26e	Zhombe, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
335ccfb6-b4dc-48c1-a450-bf82de8c2850	Zhombe, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
bfd7b16c-1de4-4d3e-8759-2f736e310ec1	Empress Mine, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
a7846323-b489-437b-9c82-735ededb14c5	Bemthree, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
afdf5c77-435a-4cf2-8eab-d9b407f1ac12	Shamwari Rd, Shamwari Rd, ZW			ZW	Shamwari Rd	
ba34c516-3cec-426e-b024-907bffe8825f	34H9+8P Leopard, 34H9+8P Leopard, ZW			ZW	34H9+8P Leopard	
7e0d5b8d-9f1d-4b6c-81f3-a1d3351cc427	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
790c2a34-6a77-439e-a5c8-e0fe85ffafa0	St Pauls Mission, Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
e94b65c7-da8c-48fd-ac12-68951a62e996	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
079087da-3052-4c5a-bd70-aa899ecbc855	Halfway House, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
9c441cde-7a9f-438f-a79d-e700fbe278c1	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
2edb1722-4faa-44bd-9fe2-d2f9f719e7cc	Doma, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
f99a0f32-ab5b-45b9-9655-92ab2eb6299d	Mangula, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
90ff9704-61fb-4d2b-87ae-028b10901a17	Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
2a9f000e-1367-44c4-9201-c270852ba983	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
13bacca1-6801-47c2-bb41-d49588517d20	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
b7be9022-f1f0-46c7-9fc3-fc5f5de2e25f	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
814a748e-e2b2-4c84-a892-b1324ffa0d67	Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
acb4aceb-96cd-4196-8d85-0e362dc130c4	Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
e1d66e16-c867-422f-95db-292c00eafa4f	Headlands, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
ef3a5be6-94b5-4a63-9ac2-a987356d1605	Makonis, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
a1189313-3299-4e53-beb2-2de9376bc3f5	Chikore, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
c8c71bf1-a7f5-4a65-ab7a-5027aad952e5	Chikore, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
e8346889-41c5-44b5-a55f-45efa6794ee4	Mukani, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
f1fe6aa6-49aa-4ce0-aacc-36f4a38904cf	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
56997f07-5ace-4623-bb40-bb4ff85f5bbe	Rusape, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
60840aa6-eacd-4942-8048-ca376f1addd2	Rusape, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
40ea9e06-d539-4390-9913-8325fb1749db	Plumtree, Bulilimamangwe, Matabeleland South Province, ZW	Bulilimamangwe		ZW	Matabeleland South Province	
368de66e-e40a-4e53-8369-472b60423409	Legion Mine, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
50997ff1-19ce-4fff-ad52-243bd1ece8c5	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
625ced52-af1d-4630-8ce7-9141e3ec8c1d	Antelope Mines, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
17144060-2a9c-43c0-9575-62a6fc72b503	27 Antwerp Rd, Marondera, ZW	27 Antwerp Rd		ZW	Marondera	
c62f02d8-15f7-43d5-b09f-0258c6007667	Halale, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
7f2912cc-d967-4da8-b308-013d3a4754d0	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
5a047df5-ac30-44b6-a321-9579f271eff8	Mahusekwa, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
efcc9d6c-0ca2-42a2-92cf-10de40feeaa0	Syringa Rd, Marondera, ZW	Syringa Rd		ZW	Marondera	
461ec79a-a6d8-4915-8279-5cd383f504f5	108 Murehwa Road, Marondera, ZW	108 Murehwa Road		ZW	Marondera	
2a363ebc-cd30-4b69-b1cf-84dc67f643af	Chomwedzi, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
a365d632-60d5-4393-ac5b-83927b509f42	Mashava, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
9d8713d6-0fc8-4ecd-982b-5d7024061452	Waddilove, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
99de3ef1-1633-4339-aa36-93c50c3276db	Mashava, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
47b5e203-b286-4fc5-a64d-11a2bdb0e12a	Ngomahuru, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
5825a116-e1a4-49b3-a01b-804b3a21bbbf	Mucibwa, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
88d190ea-8142-4c96-abb0-df40262f1eea	Zimbabwe, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
0f252b0a-f4fb-4be8-8b3e-03839027c06a	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
1cb70901-3aff-4b13-968c-0c358a6a8d84	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
d0567e85-ede4-4a2b-8b8b-662ebb8e2e08	Zimbabwe, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
3bac08b6-a278-4476-94ae-693ca4cc04cc	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
41375696-61f1-4196-9d8c-271a55d8f5e6	Renco, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
a683f245-d992-4d1a-98a4-19b5f824034b	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
82d84ef2-0f91-4e6b-a533-ae867ff46905	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
b258b9d8-f7e2-4d2b-82c1-1b6689b6335d	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
04e47395-e443-4946-9dac-6eb9a58d62d1	Gaths Mine, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
0acf5a7f-7f74-4df2-9d32-e77bbbd3d63f	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
e92af95e-2dc2-48eb-a84d-51108b89aa7a	Ngomahuru, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
07899c62-f3fc-418c-859a-c41d03a56757	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
369484ec-35fd-48c7-866c-86cf5e89b556	Ngomahuru, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
0426d10f-ead2-4e5a-a809-c55b30a31753	Mashami, Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
01632d59-3559-4e63-a6c6-09bfa7cbc855	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
0058d801-d859-484e-bc9e-42137564275c	Broomsgrove, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
7bfa60a6-c970-4679-b052-5193aceb26f0	Zhombe, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
46929f67-c926-4e4d-af58-8089b7e658eb	Empress Mine, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
206388b0-1772-4c95-8769-d099c1327f1c	Empress Mine, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
b64968be-ccf8-44ce-85bf-198a44e879bc	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
2db30741-cff4-428e-a685-d798b007872d	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
93d6393f-7674-4ce1-a3b4-a86a983a37cb	kenmaur, Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
953f9151-cb03-4bc2-8573-6ea6a3481c6a	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
fce4c9ba-7b45-45f4-985d-5144d7b53d9a	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
103e10dc-9d0b-446f-96a5-ea5821ef64a4	Zimbara, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
f017dd0c-ff49-4976-9a1b-fbd86372090f	Mangula, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
564bed73-88e7-47fa-86f1-05853e07725f	Mangula, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
bd1f4b12-2a6c-40ec-a27d-17ca7a844b9b	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
4c9427f9-ecb9-49d0-82d5-98981aeaecf7	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
b2d19f75-716a-4a30-ae9f-3fc7f48f07cd	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
f573ebed-5105-4152-b884-04bf314407d9	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
