id	created_at	updated_at	formatted	street_number	route	unit	street	locality	postal_code	administrative_area_level_1	administrative_area_level_2	country
49b90040-d5d9-4f8a-946c-4e615e220a7f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
fa36335b-7f3c-4f83-99f0-8fa47c276407	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
b7867c4b-d4d5-4900-94a7-2aef3cdc94ab	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
1d3ca1b7-1e32-4e18-b23d-b502daac5198	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
d1c4d718-187b-45f5-a004-9c78d5b731a8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
57bc250c-0711-479b-9811-68a2bd1177fc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
e1737aa9-8fa1-4f87-9c63-5b2e159981a5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
5c204abf-3ade-4d8c-abfc-c6c4b3f47e11	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
6e74daad-d33e-4891-8e4e-e573ff0c5345	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chinhoyi, Makonde, Mashonaland West Province, Zimbabwe					Chinhoyi		Mashonaland West Province	Makonde	Zimbabwe
f6a784d4-4ca1-4085-b016-b7c0234a00bb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
fa07721f-bb73-4bc7-a743-fc8e9a8c8bc0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Wedza, Manicaland Province, Zimbabwe							Manicaland Province	Wedza	Zimbabwe
0cd91776-322c-4bbb-b9d8-98996653ea01	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Nyanga, Manicaland Province, Zimbabwe							Manicaland Province	Nyanga	Zimbabwe
3b2f2307-8e9b-4cce-8fdf-238b0fa22069	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutare, Manicaland Province, Zimbabwe							Manicaland Province	Mutare	Zimbabwe
358c6961-397c-4f46-ba8c-22ecc157856d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Nyanga, Manicaland Province, Zimbabwe							Manicaland Province	Nyanga	Zimbabwe
3f5ccbe8-54c9-4763-b633-db4c5ec4de21	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Nyanga, Manicaland Province, Zimbabwe							Manicaland Province	Nyanga	Zimbabwe
d5327ecd-d852-482d-a501-ff68c1323847	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
27ce171e-b4d5-486a-bb7e-4f18a1a077ca	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
d9e1c6e8-063e-4d7d-953e-9ce20536034a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
6b6b02ce-95aa-42ea-94cd-225112984ebe	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
3a32db75-c140-431e-b51f-9e7c5f4aabf0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni - Nyanga Road, Mutasa, Manicaland Province, Zimbabwe		Makoni - Nyanga Road		Makoni - Nyanga Road			Manicaland Province	Mutasa	Zimbabwe
1e14caf4-de2f-4445-86f9-de319aa14c5b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
cf4545a5-5787-4693-a181-ac9bc40003d6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Headlands, Makoni, Manicaland Province, Zimbabwe					Headlands		Manicaland Province	Makoni	Zimbabwe
35cc61cf-7711-41d3-b003-8b15e85ae386	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
8b163c5f-32e1-4acf-bafb-b390f6de2aff	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
1157220e-53a2-48da-9391-72b61b540ec6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
2fc0254d-d47d-4230-997d-23f8533403d7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
9a87198f-fe01-4b04-8b02-41ac180ce694	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutasa, Manicaland Province, Zimbabwe							Manicaland Province	Mutasa	Zimbabwe
b3b96af8-f718-4a77-9a5e-2efacc494dc1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
9c815bdd-d817-40e4-bc82-7acea5ffcfe2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
d677f6a7-72df-4d6f-a46d-1a0f8b2f2bc5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Wedza, Manicaland Province, Zimbabwe							Manicaland Province	Wedza	Zimbabwe
3002c835-0b45-4e45-9990-bbe55b64466b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutasa, Manicaland Province, Zimbabwe							Manicaland Province	Mutasa	Zimbabwe
d0675eb5-4533-4620-9ec5-2529f5a3c6cc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
cc614ba1-7e25-4c2b-ab9e-b6c0d6af6356	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
daa8d9c8-edff-43d1-9a5b-12b0c4f376da	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
def186e3-6c82-4d58-b75f-489811bbc62c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutare, Manicaland Province, Zimbabwe							Manicaland Province	Mutare	Zimbabwe
80ec782b-4e18-4501-96e3-f8b9a01504c8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
52fa933a-37de-4795-867b-f7d1e19fa20c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
2bad3f7d-aadb-4dcb-b6d3-6766106f495c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
74b8099a-f94c-4a53-9cb2-3cc805da3998	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
3dcd9ffe-40d7-4927-b11f-e2137e7bf006	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
fc95dae6-e3c3-4299-826a-492b2c44d4fb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
b4342fca-917c-4088-b7ef-339d69ad11e2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni - Nyanga Road, Makoni, Manicaland Province, Zimbabwe		Makoni - Nyanga Road		Makoni - Nyanga Road			Manicaland Province	Makoni	Zimbabwe
f3a2c70e-e5d7-438d-9b46-6ec71576fc83	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
a69fbf09-6e35-41f6-8f02-ea9d17b1c675	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
ccecf0e9-3f43-403b-9d16-30e999c30e79	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
bfd246f7-9cea-4b3e-83f6-8f6acce25237	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
c23413bf-fea6-4b89-8e18-3b3e363d7d74	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutasa, Manicaland Province, Zimbabwe							Manicaland Province	Mutasa	Zimbabwe
0393d791-8f89-4a68-aa0a-b38b76c0d861	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
3a9bb38b-9a13-4a90-baa6-d8311350e307	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Rusape, Makoni, Manicaland Province, Zimbabwe					Rusape		Manicaland Province	Makoni	Zimbabwe
7ebca4da-6ebc-41f6-b00f-91838a833269	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
a534cd16-7155-433b-9053-e9e75cec9089	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
3bfbaee2-7b71-4249-8322-d5c9eff74b23	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
ae2351da-2d22-46a3-9951-aab04e847deb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
087fdfef-1f06-4fc5-9009-d3ec6caeb1f7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
7d4f17cd-07b5-4ba1-937d-f0652fb597e1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
d8915484-dd3b-41ff-8002-6f69c51c9e4e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Manicaland Province, Zimbabwe							Manicaland Province	Makoni	Zimbabwe
c959481c-a05a-4a1f-8e17-f573a77f6d84	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutare, Manicaland Province, Zimbabwe							Manicaland Province	Mutare	Zimbabwe
dbd6711c-c89a-458f-a101-400470532a83	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
d73e8a91-f602-4992-b9ae-caf09bce9ff6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Plumtree, Bulilimamangwe, Matabeleland South Province, Zimbabwe					Plumtree		Matabeleland South Province	Bulilimamangwe	Zimbabwe
1a0935cd-38eb-4080-a3cb-3051642e4027	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
28c1fe11-8b21-408c-b64f-d4d85834d8a2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
b233ea54-5e6e-442e-af0b-39f9cdf0e834	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
a69b7971-e72d-413e-872a-f6de6e99dd74	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
ef5b60bc-d2a1-484d-a7b8-e75b528e736a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
da8614cf-71fe-4216-8dc4-5bc81b5563b6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
142a67bd-5539-454d-92b1-a009f4d94b79	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
a2fb6d6e-110b-48f4-b949-d340231b5950	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
d0291e8e-b8e3-40c9-80b1-07d7be3b0274	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
0be1a0bb-cfee-4899-adf5-98bb1b478d52	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Antelope Mines, Matobo, Matabeleland South Province, Zimbabwe					Antelope Mines		Matabeleland South Province	Matobo	Zimbabwe
7d7cd086-aca4-4f8c-8331-7d5f23528685	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
46427fcc-2dfe-4dda-9f6e-45c74d6f7750	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
2fa287b4-0363-4b06-a742-3f6f57d945c7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
2f9c7640-6a08-4866-8fc3-d2bdc9724646	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Antwerp Road, Marondera, Mashonaland East Province, Zimbabwe		Antwerp Road		Antwerp Road	Marondera		Mashonaland East Province	Marondera	Zimbabwe
b7cdaf0e-f768-4464-a694-99ca92a44057	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
c4d8e317-b384-4453-ae11-9d453031e0ad	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matobo, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Matobo	Zimbabwe
2c0645cf-d315-4388-a9d6-ab83f7c583cb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Wedza, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Wedza	Zimbabwe
1c51b6b2-2e90-49a8-b947-a180134ae3fe	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
f7d9ed0c-b9eb-43a8-aff8-e07c5f27a8ed	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Murehwa Road, Marondera, Mashonaland East Province, Zimbabwe		Murehwa Road		Murehwa Road			Mashonaland East Province	Marondera	Zimbabwe
3578594d-c5df-4b7e-ac2c-ac0b9e4300a5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Makoni	Zimbabwe
08130501-c137-4669-8695-f7c9c2860894	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Murehwa Road, Marondera, Mashonaland East Province, Zimbabwe		Murehwa Road		Murehwa Road	Marondera		Mashonaland East Province	Marondera	Zimbabwe
d8814295-2331-424b-ac7c-d678577dd47f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
d8f01af5-3c1f-4bd3-a810-1ad261d0bbd0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe					Marondera		Mashonaland East Province	Marondera	Zimbabwe
575b425d-92b6-489e-8b10-550320536285	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Wedza Road, Marondera, Mashonaland East Province, Zimbabwe		Wedza Road		Wedza Road			Mashonaland East Province	Marondera	Zimbabwe
fd0f18de-d82f-4ee1-a6e4-f24801ec5d5d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
ce1fcf95-19a1-41b0-96ad-0d35fa046684	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makoni, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Makoni	Zimbabwe
05cce383-eb62-4b77-b1e4-554f436c272c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
a635e971-45df-4fa1-865d-b153d9e45d24	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Syringa Road, Marondera, Mashonaland East Province, Zimbabwe		Syringa Road		Syringa Road	Marondera		Mashonaland East Province	Marondera	Zimbabwe
faec170d-d611-434c-80a2-2ae76c450504	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe					Marondera		Mashonaland East Province	Marondera	Zimbabwe
92218579-522d-4eb3-af31-00e1a43973be	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Wedza Road, Marondera, Mashonaland East Province, Zimbabwe		Wedza Road		Wedza Road			Mashonaland East Province	Marondera	Zimbabwe
15283a71-37e8-4133-8c44-648bf62a14ea	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
0b4d02fd-2f53-48bd-b728-44b298e7c722	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe					Marondera		Mashonaland East Province	Marondera	Zimbabwe
1e63d698-b9d3-4c0c-a6e8-0a0cfdf8db24	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
a3a324a1-6a8d-4af3-bb3b-d59c5bff79f7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
9eb554fc-d6ec-4f49-9d4c-12584e110659	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
44286136-2027-49bd-a6ad-0626240c83de	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
3edbd91e-f4d4-42d7-876e-0c664f7942a8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Waddilove, Marondera, Mashonaland East Province, Zimbabwe					Waddilove		Mashonaland East Province	Marondera	Zimbabwe
bb7e6c2a-e885-43fc-9b55-b60336179278	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
637471a8-da4a-4fd6-91de-de867fa5e473	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marondera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Marondera	Zimbabwe
2fef8d02-0a97-4d20-b657-7d388121c959	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
3ff00c20-56a2-4ac9-97be-72487ae7d789	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
3d7d8ce0-b651-49da-ad3a-308acf0d0ef7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
261699b0-35ae-45fb-aedd-b54f24e381d1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
b587783b-4167-4b23-9aa7-dad01abc874a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
897786ae-bbd7-45f0-a283-9aa768d0c219	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
4cbda2da-1325-4deb-bc95-6a56067ef8ab	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
4c0c675f-ccb4-4dd2-8f0f-a366b0dfcfc2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
8fa49fa6-50ff-4112-ad1b-bc8b46972010	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
7e7219f6-ebac-4b0a-a3c2-8f0f2432447a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
8daee5af-53f0-4998-8460-a9a08459f58c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Airport Road, Masvingo, Masvingo Province, Zimbabwe		Airport Road		Airport Road	Masvingo		Masvingo Province	Masvingo	Zimbabwe
0cd2bc0d-8023-409c-b9a7-73795a42f224	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
13b88357-870a-4829-b61a-a3beed83b763	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
d43dfc29-3a51-4ddb-905b-8fd36e15078c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Josiah Tongorara Rd, Masvingo, Masvingo Province, Zimbabwe		Josiah Tongorara Rd		Josiah Tongorara Rd	Masvingo		Masvingo Province	Masvingo	Zimbabwe
5b0a0333-fa60-4f8d-92a9-9316c3443a8e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
1c923ed1-1766-4aad-9256-70d0df927d51	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
bae3e9cd-a502-4805-8b6c-6acf88ee19ff	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe					Masvingo		Masvingo Province	Masvingo	Zimbabwe
9acfe1df-be08-4e82-babe-6e8b0576e015	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
668acd5c-0e86-4b3c-9d22-3f0b9c956bec	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
7178889d-daf5-4be2-8642-89096ed6aa58	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
ed0d2660-d915-4421-8649-c59741dd8989	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
3b44354c-d949-44df-84bc-500fc9baae0f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
4042a5b1-b337-4528-9c3c-c7c1ad1077c3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chiredzi, Masvingo Province, Zimbabwe							Masvingo Province	Chiredzi	Zimbabwe
89b61f61-778e-4a9c-9be5-b3fa5d507c0a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
4b80f994-cdaf-43d4-96e8-3788064cc527	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
9353580c-7162-4a03-96d2-7bb24891e278	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe					Masvingo		Masvingo Province	Masvingo	Zimbabwe
9fcb0da3-4537-46ad-959f-1711b27248da	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
