id	created_at	updated_at	strength_numerator	manufactured_medication_id	consumable_id
f2cb2d6b-03a1-436a-9dee-c39b1aac6e52	2024-05-01 17:00:03.127303-04	2024-05-01 17:00:03.127303-04	2	c9f47cf1-7660-4894-b690-6858c9ef5337	f022c90b-ed8f-4dfc-8726-6ed07c8df855
f08d2baf-b355-4599-a037-3ddbeba5c8f4	2024-05-01 17:00:03.127466-04	2024-05-01 17:00:03.127466-04	100	70300817-ff52-4662-b771-b51c23682d5a	a579d051-563b-421f-a352-a832b5a162df
d322bfcc-a21e-4726-a276-7eda4b8cad09	2024-05-01 17:00:03.127641-04	2024-05-01 17:00:03.127641-04	100	5b27fcd7-f9cf-4949-b1db-819205df0d43	53d2c182-7d73-4ef8-b4fe-32e33d9fdadb
b4b9e15e-5302-4579-babc-45dff6af6157	2024-05-01 17:00:03.127731-04	2024-05-01 17:00:03.127731-04	50	21aa8fcf-0035-46f5-86e2-0c3676f17da3	7dfa8101-2e3b-4128-9318-a4418b6892be
91ad25a2-7917-457c-ad3c-a6b2c9eae54d	2024-05-01 17:00:03.127815-04	2024-05-01 17:00:03.127815-04	50	eb9a4ebd-7be7-4ced-b9d7-06bc889f3e17	a34bbeaa-67d8-4e1a-ad8c-47eb88811a63
9a341359-6859-45f3-958a-702024ea810a	2024-05-01 17:00:03.127983-04	2024-05-01 17:00:03.127983-04	1	487d4724-5242-49cc-8a62-3a82cce28861	7171ccac-aac1-4dee-9678-0b40386ad4f1
28035250-ae23-4484-8723-02ae32ca218f	2024-05-01 17:00:03.128405-04	2024-05-01 17:00:03.128405-04	25	968acec6-f382-444d-afe7-fb38b480bcd6	d29e9464-6e9a-4d80-9347-a6e989d14ded
bd75a628-1699-4aff-acb3-69263648355e	2024-05-01 17:00:03.128844-04	2024-05-01 17:00:03.128844-04	4	55a74f2f-1cea-4958-b3b0-8bed0d51c03c	2169eae9-f223-4c6e-abad-0f4ee0d83aac
293ef4ab-df42-4d66-883b-841472ff019c	2024-05-01 17:00:03.129012-04	2024-05-01 17:00:03.129012-04	1	b9b13a43-887e-4d2b-8b05-5459a9541fb0	200a0f0d-ed64-430b-8e41-8c661ca58697
a553e537-a965-4b4b-a062-e7d9ae447316	2024-05-01 17:00:03.129561-04	2024-05-01 17:00:03.129561-04	200	21aa8fcf-0035-46f5-86e2-0c3676f17da3	ebafd52b-351b-4b2f-afea-0c20f7b7cc64
3abed571-25c1-4bbd-905a-13b90fdeab3c	2024-05-01 17:00:03.130142-04	2024-05-01 17:00:03.130142-04	2	f44e651e-3d55-4461-bfdf-48f20b7f857b	9d3e9e8d-291f-4bb4-b0a2-b4bf14381d39
140b046a-921d-433f-a358-964fefdc364a	2024-05-01 17:00:03.130245-04	2024-05-01 17:00:03.130245-04	500	968acec6-f382-444d-afe7-fb38b480bcd6	5c50bec1-285e-4215-9f0f-cdb1a9dc889c
daf799c1-9ef6-49cd-b186-a24a5a71b771	2024-05-01 17:00:03.13046-04	2024-05-01 17:00:03.13046-04	100	0b1b752d-daf1-445a-b225-f8c99280816f	d9c38ee5-32fb-4e65-ba60-892cee449562
f76228c0-5e12-4aac-8671-0bce19461934	2024-05-01 17:00:03.130716-04	2024-05-01 17:00:03.130716-04	25	21ad0c68-1395-4032-af6e-3d50b4a408fa	f19eefdd-79b3-48c1-9b91-2c39885d1a17
a5cea0e9-23d4-4c69-a17b-e54bb358265c	2024-05-01 17:00:03.131198-04	2024-05-01 17:00:03.131198-04	50	c59eca7d-1baf-4d7f-8a2d-ed4cb7e02460	0e0264da-0af0-48b7-b2a9-2135bbce6a6e
ac00b19c-7cc4-44a5-a938-a4d4bcada32c	2024-05-01 17:00:03.131977-04	2024-05-01 17:00:03.131977-04	4	f875a5f1-4ff0-4911-b7c6-b0aaf0066f26	cf47e8fa-2b6b-45fb-a42a-d37fdfbb3080
e5d4ef9e-a683-4668-b968-8faecf16596b	2024-05-01 17:00:03.132344-04	2024-05-01 17:00:03.132344-04	2	03f46336-1f0a-4e0e-80bf-4a0068584f47	5ced0b1b-35d4-4550-a6d5-bdaf43099ac3
f572ac98-201a-4226-903b-4e9c87f9ee15	2024-05-01 17:00:03.132793-04	2024-05-01 17:00:03.132793-04	200	8d15f789-7b75-4213-ad21-189ef9d991a9	6ca8c96b-b23b-44b9-9b70-e8d80d791876
c7140c02-1a8c-4703-9400-f4da96cebd13	2024-05-01 17:00:03.133017-04	2024-05-01 17:00:03.133017-04	25	c69a8894-8832-45fc-9419-8effcf6a096d	5c5dcd10-5e04-4baf-8dc7-f183ba4a1635
7bdd9475-c429-459b-8cfb-4d368d02efcd	2024-05-01 17:00:03.133345-04	2024-05-01 17:00:03.133345-04	10	09bb55ec-2fd9-4e95-9d4a-df2e2834a45a	8997290c-462f-4fbb-8651-ca4fbbb22bd8
639d28bf-ecda-4220-947a-ffcffdc4438b	2024-05-01 17:00:03.134231-04	2024-05-01 17:00:03.134231-04	50	02bd8006-ae16-42c8-933e-808311cb233c	1f2bcdcd-81cc-4575-ba80-30130f517e80
0381ab71-3c25-4177-8f24-639f04996434	2024-05-01 17:00:03.134752-04	2024-05-01 17:00:03.134752-04	0.5	9fc1fef7-f829-426e-8200-74334e31662c	28d25327-dc5e-4373-98af-06671611bf66
b454ec85-0d74-44f0-8b72-30cdb0bb243b	2024-05-01 17:00:03.135151-04	2024-05-01 17:00:03.135151-04	100	c69a8894-8832-45fc-9419-8effcf6a096d	0e065191-ad1e-40a4-b63c-11fa546a4fd0
e044768f-6c01-4242-9cfc-41ee71ae56b1	2024-05-01 17:00:03.135491-04	2024-05-01 17:00:03.135491-04	4	18f96719-1797-4eb3-bdd0-6558e32c794b	8a28df74-d31d-476a-bdf5-8b430567bcd8
31d23d59-5926-437f-bd30-20a470bb7de3	2024-05-01 17:00:03.135744-04	2024-05-01 17:00:03.135744-04	5	96e23ae1-431c-4122-b82e-f988e6b145fc	87088e89-230e-4e22-91b8-98ba761767d5
1adc31b1-3f1e-4dc0-8aac-8b7d5c5d9d1c	2024-05-01 17:00:03.135868-04	2024-05-01 17:00:03.135868-04	200	b06a26d5-f2f7-440a-b262-4f9000b94d10	669d27c7-ce8a-4aac-a9e8-766fbf66169c
9a552dc9-1cfb-4470-8dac-0071e012e5ef	2024-05-01 17:00:03.135963-04	2024-05-01 17:00:03.135963-04	100	fafe1b5b-fc35-4b36-aca8-4d232d153a51	b5dfff1e-55d7-4b70-a38a-1151884a891a
8fcb4e1d-bc11-4917-919b-004e06246e33	2024-05-01 17:00:03.136243-04	2024-05-01 17:00:03.136243-04	2	a7dad8e3-82b4-4a6b-8ee5-0093034e0be2	70b7166a-f972-4662-aa55-eb38f12f32b0
237f0ebc-c4fc-4189-9fcd-01f71fceedf4	2024-05-01 17:00:03.136336-04	2024-05-01 17:00:03.136336-04	10	b12c604b-3586-4b58-b1e9-48440109157a	5b35f9f7-3d59-47b6-bc20-5c9c4961e939
7986c6a1-7d22-4d27-8cde-d12f961c0be6	2024-05-01 17:00:03.136525-04	2024-05-01 17:00:03.136525-04	25	9fdc615f-ac9f-4f94-be39-81e862e4b39d	89130a3a-8ba3-4559-bb26-8ad7deb1cfdd
69277aa9-a466-4c3c-bd94-1b22acaa14b7	2024-05-01 17:00:03.137428-04	2024-05-01 17:00:03.137428-04	25	76001925-3882-482c-aa86-7f343f2777b5	86ce6ea4-f239-4d58-9db7-568115dfbad4
3cf6d6b7-1daa-4df0-8beb-c44bea35fd7d	2024-05-01 17:00:03.138351-04	2024-05-01 17:00:03.138351-04	50	d44350e4-5e11-491b-8603-3199cf54281d	323a87de-4468-4df5-8633-604a00754de9
a96c4a29-e64f-49d8-8736-6abae794b43e	2024-05-01 17:00:03.138734-04	2024-05-01 17:00:03.138734-04	2	13ab59b6-bbdc-4ca2-acb3-1e19d7e0ba79	52cf019b-8a97-45b9-8120-0ac570ff592c
c026e99a-b535-4fb2-a202-88f06b851a87	2024-05-01 17:00:03.139606-04	2024-05-01 17:00:03.139606-04	2.5	f055390d-40e6-454f-863c-e15c22bf9fc2	3a5b4842-8cf9-4c61-b6f7-388a10379e6f
674cefcf-c697-44de-bc2d-001eb69b91a5	2024-05-01 17:00:03.139813-04	2024-05-01 17:00:03.139813-04	25	6505a064-fce4-4541-95da-bc770c636fb2	08a27706-22be-4bc2-80fe-5de606036425
70b9c537-0649-49f0-b046-3aab903e4c3a	2024-05-01 17:00:03.139914-04	2024-05-01 17:00:03.139914-04	5	517fe66e-a73d-46f3-b7e7-e571029c93f4	2db05653-a5a9-4d3e-b599-7853063e4422
bfb1eaa4-f4d0-4892-8049-809b891e91cb	2024-05-01 17:00:03.140107-04	2024-05-01 17:00:03.140107-04	200	3aabd6e9-91a8-4bd6-ace2-263627192d34	fe6e599f-d38c-4463-89ce-c008c00e0e1b
41a7502b-9823-4e7b-8e7b-50f7b8307ae9	2024-05-01 17:00:03.1402-04	2024-05-01 17:00:03.1402-04	25	c78669f1-99a6-451b-9787-e1cd0924da00	fc077e33-394b-47da-b041-cae6d8428d86
8d2bae25-620f-4344-b4fe-bee1ccb71dd0	2024-05-01 17:00:03.140318-04	2024-05-01 17:00:03.140318-04	200	d44350e4-5e11-491b-8603-3199cf54281d	e5d66079-e0db-4533-a2ac-0f4288f5b509
5a140b41-eb76-479e-8a07-a6df13b23e59	2024-05-01 17:00:03.140408-04	2024-05-01 17:00:03.140408-04	50	28f038b7-9023-4604-ac2b-d3fc36857feb	23a3f23b-97ed-4e72-802d-549c25e89c65
a546320f-208c-4b4c-b109-f9ff7ac4a296	2024-05-01 17:00:03.14099-04	2024-05-01 17:00:03.14099-04	10	f9ae83f5-3bdd-404a-a018-d5b756a8996d	1503c259-2a34-4844-a484-171dcdf3bbdd
d7ad3b71-c59f-46a5-aefc-8e833ff20bc7	2024-05-01 17:00:03.141487-04	2024-05-01 17:00:03.141487-04	50	27af5c5a-5d77-4862-9d67-b30afde8c78f	6fd1aa40-3575-4beb-a325-1453ed013f02
d3aa795c-7397-4f87-bd37-8883e68860c0	2024-05-01 17:00:03.141817-04	2024-05-01 17:00:03.141817-04	1	fbe5be74-b7ee-4187-9dfc-e533591cad67	28c087c6-b3be-4410-87c9-4f878ff3d1a2
800bf926-c03f-4856-bb05-b868d0b37901	2024-05-01 17:00:03.14267-04	2024-05-01 17:00:03.14267-04	5	c96489a5-e136-4a9f-b129-7d4c129b7e8c	7e502a4e-cc85-4d58-8a12-b7a481437642
b2cadbaa-7fd4-4fa0-b4a0-f59239c1a083	2024-05-01 17:00:03.142933-04	2024-05-01 17:00:03.142933-04	25	2f847c2d-fb90-4de5-8e91-bcc074533ce8	caf30f57-fecb-478f-b840-516e8c18346a
8dada0da-7219-443e-9a7d-63b05a60e702	2024-05-01 17:00:03.143025-04	2024-05-01 17:00:03.143025-04	10	f7801aab-1bff-40a8-a72d-429beab2a67c	cb7fa200-bf29-4831-8ac3-a09ced130206
235e4791-c96f-4935-a27c-d56340879038	2024-05-01 17:00:03.143119-04	2024-05-01 17:00:03.143119-04	40	f9ae83f5-3bdd-404a-a018-d5b756a8996d	40d60e6f-96ba-4f0c-8aee-0a9d8ee2069d
0a7a2848-97a3-463b-9e07-7f6eae104026	2024-05-01 17:00:03.143208-04	2024-05-01 17:00:03.143208-04	200	78e9c980-0e60-4d8f-8580-4c3779d7d8ac	dc2251fa-8da6-4391-b63d-3a62c46851d5
8b5d632e-3e83-4357-8425-395c99777754	2024-05-01 17:00:03.143395-04	2024-05-01 17:00:03.143395-04	25	a3e693c3-7deb-44ce-ac3a-a8c576186a04	414d2b90-90fe-4d66-963c-75e79f08ae81
d3c5d87f-da65-4595-875a-cd3ffa764862	2024-05-01 17:00:03.143486-04	2024-05-01 17:00:03.143486-04	25	db0a9f8a-bf84-4a16-a483-b903c1dbb881	76af7435-0cda-4cb0-84f7-cc587b6b163b
546b27e7-a9f8-41ff-b58f-fac0302cce84	2024-05-01 17:00:03.144725-04	2024-05-01 17:00:03.144725-04	2	84ebe4a1-0788-42d7-9bab-8796664b38a2	8e458ebe-4928-4b9e-b165-ff382ac705c9
e4f925b7-28be-40b2-9c54-0a4f105225c0	2024-05-01 17:00:03.14517-04	2024-05-01 17:00:03.14517-04	500	5f2e0abb-1977-41fc-9237-d8c2c175fcaa	339aeabf-7489-4bdc-95fe-4248199b3e76
b4aa412d-0403-427a-9f38-010594b79d3a	2024-05-01 17:00:03.145269-04	2024-05-01 17:00:03.145269-04	100	a3e693c3-7deb-44ce-ac3a-a8c576186a04	b9d322f8-3a78-435a-85cd-f8e5290e4666
d4a0aa26-b08f-4795-9a3e-d9ce95939cbf	2024-05-01 17:00:03.145699-04	2024-05-01 17:00:03.145699-04	25	f0ee055c-7119-403f-9288-a4cb78c1c845	0b57091f-6bc0-42b2-9e6e-adb6997ee824
d87363d9-d6d9-4a86-8c72-c87dc46a7bed	2024-05-01 17:00:03.14582-04	2024-05-01 17:00:03.14582-04	5	0c33d4d3-f6a2-42f3-b5ef-ceb0902e7629	022f288e-39a4-47a0-b390-6bbfce0ce4d1
ffa9a1e9-dddb-4934-aacf-14b9aff2cf8f	2024-05-01 17:00:03.145908-04	2024-05-01 17:00:03.145908-04	5	d997c560-63ba-466d-b099-d3747064963f	02842327-d056-49d0-9d41-e7ddf66d508a
24bc6abf-d79f-4276-a325-eb917a56e3af	2024-05-01 17:00:03.145997-04	2024-05-01 17:00:03.145997-04	400	42bf27cd-45b9-41c4-831c-ebfccd16b132	9cc7b827-827d-4aad-9893-c8146e10b36b
56275ff7-8839-493e-b632-cd2d9bcd3606	2024-05-01 17:00:03.146266-04	2024-05-01 17:00:03.146266-04	25	8380f507-ef9e-4b8b-93a2-a15eb69f88a3	5d100af0-7222-42d1-88f6-d156687405a6
f71282a7-06c4-430d-b43d-a9fca3272794	2024-05-01 17:00:03.146355-04	2024-05-01 17:00:03.146355-04	500	ce4c0cd9-dda9-45cb-aa51-c984dc86e5ec	7f1bf20d-bc81-4327-8193-0b614cef3359
36b8360f-0dc9-48f8-81fc-3e29f3c4d965	2024-05-01 17:00:03.147536-04	2024-05-01 17:00:03.147536-04	22.7	e9f7b00f-e010-4558-9182-860fee06f205	ab5957a9-3465-47ba-aefb-2bb85a1aae02
e6912f06-238b-49ea-b04e-b4c3e01edbb3	2024-05-01 17:00:03.147961-04	2024-05-01 17:00:03.147961-04	80	d997c560-63ba-466d-b099-d3747064963f	625ff3c0-8e14-4553-b878-bc090ce292e8
ad6960db-b75f-42dd-86a7-8597b911a0b6	2024-05-01 17:00:03.148259-04	2024-05-01 17:00:03.148259-04	50	4226d091-b5df-4815-844c-89023d7ba1dc	c39e23dc-e950-4a9d-900e-06925c514ea5
d4623c5d-f913-4991-afc5-dbbbb0fdca24	2024-05-01 17:00:03.148855-04	2024-05-01 17:00:03.148855-04	10	f71acda6-9930-4eee-8202-87ba83641a24	39dfcd96-884e-4da5-abd7-a84a8a8716c8
c103b75a-993e-4ccf-9f5b-975d9e9bd6d0	2024-05-01 17:00:03.149055-04	2024-05-01 17:00:03.149055-04	200	53ed93a6-db18-4c78-9bcb-9a63afad2aa1	fba839f8-632b-4940-a34a-f70e9c643db9
fafdd3d2-d5cd-4065-99ae-d7e33ded1158	2024-05-01 17:00:03.149327-04	2024-05-01 17:00:03.149327-04	100	46062e0d-e125-4baf-9050-5785c815c014	d2d0238f-564c-4482-91f4-8aa5bb86662e
3a4664da-857f-410c-a442-08a8804ee739	2024-05-01 17:00:03.149422-04	2024-05-01 17:00:03.149422-04	500	6092d707-756a-42f0-8073-69594f59a45f	a1909daf-a577-4efe-97b8-a44548b61d6b
b7f9a28a-b59c-48ab-b9cb-d84ac4c94405	2024-05-01 17:00:03.149707-04	2024-05-01 17:00:03.149707-04	400	e9f7b00f-e010-4558-9182-860fee06f205	4a505b3a-20da-4e3b-ac63-afb70de2ec4f
10ee74e3-b674-4e1c-b54b-1f16f27c6c51	2024-05-01 17:00:03.149808-04	2024-05-01 17:00:03.149808-04	25	345d0da5-3d64-4404-a6e8-3583eb3517cf	d98fa4ff-870b-45f5-b2b3-471d38eea2cc
fe203051-317f-454c-98c2-f4c4177d2019	2024-05-01 17:00:03.150319-04	2024-05-01 17:00:03.150319-04	1	91e724d6-9cc2-41ab-93c3-b3ffc87c4e0e	d5529280-1e47-4250-a0dd-f1ac91e311ed
44a34344-ea42-41e1-8a15-8702fce518b5	2024-05-01 17:00:03.150429-04	2024-05-01 17:00:03.150429-04	200	4226d091-b5df-4815-844c-89023d7ba1dc	7b936617-7afa-44f6-812a-048b6dd6e74a
ba4b9a06-0709-431a-b1b9-1584181ee76d	2024-05-01 17:00:03.150953-04	2024-05-01 17:00:03.150953-04	18	2037d7d4-4662-453e-a5a9-33eb91db6ba1	2ffc8f4e-6e72-44cb-aee4-8451c7392b3e
4261a2d8-2613-4e16-a491-51bad1244066	2024-05-01 17:00:03.151122-04	2024-05-01 17:00:03.151122-04	5	fb3aef35-adc2-4087-86cf-b34b3f1e3b27	c9ddba68-ce5d-43e5-9b74-fe4355848b18
29d4f5a8-9b7b-459d-be84-c57da208356d	2024-05-01 17:00:03.152398-04	2024-05-01 17:00:03.152398-04	5	451a9bb3-412a-4258-aeb7-2c749e9cab6b	5f1d93f2-c7fc-4aee-885d-706055a003d5
ae2204d9-deed-4a9d-85ae-f76414416dfe	2024-05-01 17:00:03.15259-04	2024-05-01 17:00:03.15259-04	200	59224960-9ee8-4fa7-b450-461337dbb6e8	361044e3-f668-4fae-9be8-c80c946d6028
b05233bf-0ab6-4036-8540-34c2d09ba93a	2024-05-01 17:00:03.152903-04	2024-05-01 17:00:03.152903-04	25	fb7961e2-634f-4843-be38-81e73cf19f00	1903ee15-113d-4e99-8749-d58ff83152ea
ca5bd005-bdd9-4ea4-b4ce-fd3bd29acf59	2024-05-01 17:00:03.153089-04	2024-05-01 17:00:03.153089-04	24	de9e2717-96e0-486f-8c03-5cb434d8a69b	3058f77b-97f9-411d-bd0d-97bf6639a75d
0a985a15-6276-480b-8935-3b001ba388f9	2024-05-01 17:00:03.153295-04	2024-05-01 17:00:03.153295-04	22.5	2037d7d4-4662-453e-a5a9-33eb91db6ba1	d73574c2-5e3c-4c1d-aa91-0baf5c284a73
ac83a16d-83cc-431d-893b-399852cd0f1f	2024-05-01 17:00:03.153512-04	2024-05-01 17:00:03.153512-04	40	fb3aef35-adc2-4087-86cf-b34b3f1e3b27	bea49446-bc16-4b5b-9042-f9d1d2052d25
b3380513-a680-40d5-a5be-71973cda2c4d	2024-05-01 17:00:03.1537-04	2024-05-01 17:00:03.1537-04	1	71b92608-fd08-42cf-8262-50c7031101a3	b0e20aad-69f2-4c12-a997-ca8a3fbcf983
5394a148-47c0-497e-8116-8cb191faabaf	2024-05-01 17:00:03.154031-04	2024-05-01 17:00:03.154031-04	500	8be7c9c8-dc75-48cc-bc75-f41b772a8c9d	5da9ac31-f81c-4f93-9722-2f18b3eb3535
c92f41e1-16b1-4f9c-8dfd-6f1502b0ce54	2024-05-01 17:00:03.15495-04	2024-05-01 17:00:03.15495-04	25	7604b0a9-08fe-4924-bdae-84f28e228177	fe244f3d-20dd-4650-9a5b-f41e72def7f6
98e1874a-a449-4372-b914-acf582665b04	2024-05-01 17:00:03.155221-04	2024-05-01 17:00:03.155221-04	400	de9e2717-96e0-486f-8c03-5cb434d8a69b	122bc8fe-8ece-48d2-8b6e-5aae0535fd4a
76b92feb-1a84-4fb5-8d72-1e12e99d6966	2024-05-01 17:00:03.155321-04	2024-05-01 17:00:03.155321-04	22.5	4cdb7c1d-7a02-4fa3-9a2d-99da6ed159f5	891cc405-e7fb-4847-8fd5-10fbfd0ef157
ca137d53-7dba-48a4-a047-3a84564b1deb	2024-05-01 17:00:03.155538-04	2024-05-01 17:00:03.155538-04	10	c48d00f5-a1ad-4654-aee5-0df917a7dbd5	ff7135d3-c85a-4e73-ad56-d33b0675b5c0
d6f98731-e4e9-449f-832e-2c84472bfd50	2024-05-01 17:00:03.155711-04	2024-05-01 17:00:03.155711-04	200	c3be09c7-6c1b-4ea1-aa56-33b79f24c230	01c6c5fa-7bc8-4789-b4c5-4de00fb06282
3eec1864-c246-48e4-9f3b-15c88fbd503c	2024-05-01 17:00:03.156646-04	2024-05-01 17:00:03.156646-04	10	8339a8f7-531f-436b-95c1-a5d04d3ef997	f364dde7-7696-4b8e-8ab5-e045a2af6c35
a6f3751e-877c-4903-b430-5e8c5a1d5f2d	2024-05-01 17:00:03.156955-04	2024-05-01 17:00:03.156955-04	100	7604b0a9-08fe-4924-bdae-84f28e228177	55dc12f1-c7b1-44f0-88f7-5af69d950be6
0e170753-8755-4b0b-af34-412f1185ad02	2024-05-01 17:00:03.157049-04	2024-05-01 17:00:03.157049-04	50	09cfcb46-1ef3-42d6-8cdf-1b2ce1217199	78212877-1326-4da5-99bc-3349c6e474b9
e43df794-42f9-4355-a03b-d2373a02e34a	2024-05-01 17:00:03.158465-04	2024-05-01 17:00:03.158465-04	1	23f5fc85-c1be-4d4f-8ce1-039a8dafe8e6	75e0c43d-84a6-4d30-9552-4dbab235489d
66c569a1-7a9e-44e5-b56c-5804b2f749f4	2024-05-01 17:00:03.158566-04	2024-05-01 17:00:03.158566-04	5	3b803304-0ca9-4f7f-9c05-9d84c40edb2d	39235e77-b241-42d8-83d5-2645e5cccc23
c14ed2a3-2aa7-42bc-876e-2e2a1f0118fe	2024-05-01 17:00:03.158658-04	2024-05-01 17:00:03.158658-04	80	8339a8f7-531f-436b-95c1-a5d04d3ef997	c0929368-c5ee-4f77-859a-3e9211f8a433
eab1eb85-3795-4a98-81ff-649f6f11dee5	2024-05-01 17:00:03.158904-04	2024-05-01 17:00:03.158904-04	200	9e296fe9-4e69-4c5a-983d-64f7b6f8910c	71358776-b096-4461-9ebf-6eb2fb40da6b
64fed38a-473f-4826-8177-5768c4e1f319	2024-05-01 17:00:03.159003-04	2024-05-01 17:00:03.159003-04	100	7535e9fe-ecd8-468f-aab2-e46cf56e1537	2408e944-1fcd-4582-8654-5adad26f8faf
5aa0b1a2-ac15-407d-943f-d4135abef86e	2024-05-01 17:00:03.15928-04	2024-05-01 17:00:03.15928-04	25	33aa9bba-76da-4de8-ac9c-41af1aa2b998	9941d714-13a0-4588-bbb5-5466ac2562bf
3f4949b3-3baf-4f28-8251-50cf7df113a5	2024-05-01 17:00:03.159458-04	2024-05-01 17:00:03.159458-04	3	46781f8f-c06f-482f-aee0-c5885f95a7af	044928bd-f653-4d4b-9fff-9003e4b63ac8
68988e16-73a2-4fe4-aa23-03206e7e8d69	2024-05-01 17:00:03.160175-04	2024-05-01 17:00:03.160175-04	25	9b10d6e2-30b6-4f94-a223-9020247fd18a	af5e7318-c813-458c-b228-c5c081700683
c21fca1e-2780-4e2d-805d-3dcc7da82360	2024-05-01 17:00:03.160441-04	2024-05-01 17:00:03.160441-04	0.1	c4e72ebd-e445-4ab8-b471-d3cc860a05fb	676ed1f5-7d18-49cf-98d9-a18ed2893175
061d27aa-066f-455e-8632-5b87421444e9	2024-05-01 17:00:03.16077-04	2024-05-01 17:00:03.16077-04	10	23f5fc85-c1be-4d4f-8ce1-039a8dafe8e6	a89ce2e6-e427-462b-ab35-7b3736466d31
c555579f-7c81-45a9-a2ac-6aa4f92ed873	2024-05-01 17:00:03.161401-04	2024-05-01 17:00:03.161401-04	50	06d1eff5-5ff2-452a-a5ab-75fb6b179dd1	3f0e2f63-b19d-436e-ae8c-fe06ba67904e
ee8cb32a-7ab6-41ea-b8c8-d7721a87128c	2024-05-01 17:00:03.161921-04	2024-05-01 17:00:03.161921-04	10	94a44276-1c12-4d8e-97d6-15d9231717c2	44926e36-6f89-441f-9346-15f3026fad8e
e537fca3-69ec-4fa6-8ff9-c70c7bb8804b	2024-05-01 17:00:03.162123-04	2024-05-01 17:00:03.162123-04	200	7403943b-9403-4697-99e1-1e1889e85856	36892350-7660-4ab7-a043-62b6fda0a9f1
98fb14e3-a640-49de-a22e-6c2dbcfb752e	2024-05-01 17:00:03.162297-04	2024-05-01 17:00:03.162297-04	100	9b10d6e2-30b6-4f94-a223-9020247fd18a	5deed320-35cb-4cbd-93d2-992bb7d4ab4a
577c4bc3-cb3a-4384-a1ce-086c7bbd6df4	2024-05-01 17:00:03.162527-04	2024-05-01 17:00:03.162527-04	25	94b7333c-52ed-48d4-bfb0-33eb6d8b6776	c622efb0-678c-4d40-9baf-5aa9c2ee9a3d
6e7273e5-2ee4-400a-95bf-5c1d1dc2718e	2024-05-01 17:00:03.1633-04	2024-05-01 17:00:03.1633-04	50	e90a5a9a-af55-4882-8e6f-cf499d94319e	16d5221d-8ed8-4db1-84d5-39618441986b
55d3279a-0d1e-4ae6-b24e-94475d8b53be	2024-05-01 17:00:03.163794-04	2024-05-01 17:00:03.163794-04	3	6c3fadf5-9495-4e6d-90be-587cb4266655	029356c5-da1a-4e17-9d2c-2a6c1825453d
424e565c-1b5d-4eda-80a1-873165582619	2024-05-01 17:00:03.164077-04	2024-05-01 17:00:03.164077-04	500	e1beada1-ad90-46d9-b33e-d4cfe9d2ebfa	4911ab3b-8c41-4fff-ad80-5e2b4adc65d4
cb8b2b64-9f34-48ea-969a-54ad7cefa108	2024-05-01 17:00:03.165058-04	2024-05-01 17:00:03.165058-04	5	ddb03e21-0df8-49c0-954c-f785b7e54d0b	2b246992-9b6c-4d28-a922-d79543191f58
1fed8054-95ba-4e51-b34b-111bf6eb0d53	2024-05-01 17:00:03.165431-04	2024-05-01 17:00:03.165431-04	25	2daa1f6e-8066-451e-9a09-4c76f86dba02	be0cbcfa-a5a7-4781-8b17-a16b353566aa
2230158b-679e-4b7d-9923-1cde896beace	2024-05-01 17:00:03.165525-04	2024-05-01 17:00:03.165525-04	75	7459d1f1-92af-407b-b468-eb533fa8cfbc	5b978e53-bb48-4b10-a869-e3614d2fca08
4c1aa118-abce-49db-a9fb-462804ac7fca	2024-05-01 17:00:03.165665-04	2024-05-01 17:00:03.165665-04	25	24973c92-d5df-4e5c-9cfb-2c0ae67a1c18	fc11915b-b0ef-43a3-99bd-699e5bfa3894
34c483ec-7951-4e1e-8662-2ef120fbb314	2024-05-01 17:00:03.165783-04	2024-05-01 17:00:03.165783-04	150	0bdc8749-6024-44b8-914c-9546707b7747	94af9ddf-2257-4857-9c90-82cf4c2c34e3
05deb0bf-05bb-44fb-80ae-ea453dd3e64c	2024-05-01 17:00:03.166015-04	2024-05-01 17:00:03.166015-04	24	1e4d2a43-d929-40cb-89a5-53aa4e6e06b7	e7c85e74-92ad-4290-bd7c-dbd5070ab0f8
65d76801-961a-45a4-8cc2-7e58960c2279	2024-05-01 17:00:03.166304-04	2024-05-01 17:00:03.166304-04	0.5	a361d9e7-f589-4e42-b14b-fb23fe35a69d	c2f45ed0-17ff-4599-9aa7-200cc15db080
63e2f96e-de9d-4f76-b0ca-1aeefc74b4de	2024-05-01 17:00:03.166397-04	2024-05-01 17:00:03.166397-04	100	a71aacdf-55cd-4380-afdc-c6818efc2dae	5cef9d47-828a-48d5-b09d-be15e55fa751
42be903b-518a-4035-be3f-c8547d45a22c	2024-05-01 17:00:03.167177-04	2024-05-01 17:00:03.167177-04	500	a0cdc381-1ffd-4cfb-ac6d-7a32dc42855f	5208dfb7-44f9-4d4b-ae28-2d0290aba6e5
c696cee7-af95-42bb-a00a-e96d1308a499	2024-05-01 17:00:03.167534-04	2024-05-01 17:00:03.167534-04	100	2daa1f6e-8066-451e-9a09-4c76f86dba02	9a479706-86b3-4a5e-af91-2426975b7659
01d32537-e427-4466-ac39-b12f0955ea6e	2024-05-01 17:00:03.168062-04	2024-05-01 17:00:03.168062-04	49	1e4d2a43-d929-40cb-89a5-53aa4e6e06b7	e7f04bd0-693d-4b60-89eb-5d31181faf0f
