id	units_snomed_concept_id	value	value_low	value_high
3bfc082f-4fc2-4a33-801b-84e6d02c0428	258684004	400		
3c979721-8ddd-4e95-8a9f-dfbd701a7793	258684004		25	75
b495a66b-9a9a-4c08-99f6-aaab4a7f750f	258684004	10		
b31ffd3c-2353-4103-b4bd-0ead2ffdf2a2	258684004	50		
ec75d8e0-acbb-4315-99b2-d1e901fd9547	258684004	300		
856d57e6-0441-46fc-ae0d-65a9d118d91c	258684004	300		
4848e45d-8dc1-4534-9667-f31c3bad31cf	258684004	500		
26fd0221-c162-4a2c-9fb0-169d018dac28	258684004	200		
c7c634fc-f924-4a39-8d67-a55d7d042601	258684004	1200		
26249cb3-92ed-4682-ae85-785feb9bf8a7	258684004	800		
3dfa28ff-6bc5-487c-9c44-6c5027f1187a	258684004	200		
2f1e545b-006c-4fc3-844e-e49f39d4b883	258684004	6		
6d72bb3b-aa45-452e-beda-235a9fc58c2a	258684004	1200		
e7897d1a-d197-4dca-a528-dc090d37ef3c	258684004	12		
9bab5628-97f5-468d-bd24-d2592c9ee597	258684004	300		
dcba248e-3653-4a80-9eb5-5af2622f4c1a	258684004	10		
d3a9ac1f-7c14-4830-8b7b-80705c21c6d7	258684004	300		
cbac1fcb-f922-4486-b569-aec904a74c85	258684004	2		
b7b454dc-b27c-4f4a-8fa4-df2b6ca542d9	258684004	4		
98585a2f-0a98-4ded-bb74-8e5b3d7b450a	258684004	500		
5e6c6159-ad42-4c30-9462-9ba20c18b682	258684004	500		
c7f172d0-2c42-4d7f-b6e0-eadfd70ee956	258684004	25		
aaeed7cb-7bca-4290-aa94-aa79fec5fd3e	258684004	50		
749f2e88-2a1a-4afc-b9d7-aeef63e2d42f	258684004	4		
74f23f54-94fd-4de3-8858-ce9746918482	258684004	600		
43ab0fd4-18e8-4a33-9e21-d73f3f8636c5	258684004	6		
478a4c02-400a-4bf8-9aea-54741adfe17e	258684004	6		
85ec55a5-3235-480f-a087-c0fce384a878	258684004	500		
8cc42bb6-77b5-47c5-84f4-3f86d90a2b3f	258684004	500		
32e1a1b1-e4c9-460e-9e03-d8aa54d03be8	258684004	500		
361e723b-bd3e-4d09-aa6f-793ad3f404de	258684004	500		
79ac24b9-d298-4159-9844-0bc6b6bf0f53	258684004	500		
4e2d1cfc-6589-4ce2-b02b-397b86d21ee8	258684004	500		
83768837-1f6e-4cfb-8b6a-55d2ab7cc80f	258684004	7.5		
4bcc252b-a2f0-4c25-a8f5-ead520d5c354	258682000	1		
8c774f13-70c3-43a6-bc56-140a32c343de	258682000	1		
2fbe271a-a9cc-4d4e-8cda-4a277a5e4783	258682000	1		
91400961-3687-4e82-b7be-ea5853b7663a	258682000	1		
604dd79f-a10a-4b7b-8813-bc7148b0bae5	258682000	2		
6a690a21-1ba6-4bff-8342-84154f5085e5	258682000	1		
36ddb8e2-ffbc-43c7-aec6-ceb937385bef	258682000	2		
99976348-47bc-4903-ba78-57a08d7103a9	258682000	1		
16cbcb34-d303-4ec4-aec8-373e1627e0c9	258682000	2		
e92c7235-8f1a-473f-81b7-331b2a539f97	258682000	1		
f84b6ac7-9804-49e9-88df-04b53d3e094b	258682000	2		
b56b59ed-a910-4de6-ac18-11ccad92d7ed	258682000	1		
92108771-3b50-458c-953d-0f9a0a3c9f3a	258682000	2		
12e6e4d7-d577-4240-bc61-bda8cb31731b	258682000	1		
70e64007-6941-4430-983c-21deb0f46911	258682000	1		
d710a9fa-4065-4a86-81a5-47f41cf518ae	258682000	1		
89201e0c-2903-4cd4-b467-13d9ab0124df	258682000	1		
95ebf19f-8703-44b1-8206-77280d3f8fa2	258682000	1		
b401c123-7b49-43ef-a594-0debc85245cf	258682000	1		
e36bc54f-c181-4a18-b453-1f765b990a73	258682000	1		
e383afc2-c315-4abc-a6d6-61ed6250c9a5	258682000	1		
2f118ed0-f996-4934-ac4b-e4abef56a0b8	258682000	1		
a964c2be-ceef-4bb3-b33e-d4bd7073547c	258682000	1		
d184c0f6-b17e-45a5-931c-144c4a0058d3	258682000	1		
68904154-8606-4daa-873c-fe633546c161	258682000	1		
2bfc61b4-0cdc-4213-86d6-dfcade7285bc	258682000	1		
7073db32-cb77-4522-b72a-bbbdd05e1fd1	258682000	1		
760e9fbe-51f1-44b0-b972-6032c95d41b7	258682000	1		
c72a1d7f-9fc7-4cfe-b2dc-1b1a7e4e08ad	258682000	1		
ebab72de-2771-4453-a7ab-49cad2daef53	258682000	1		
0c974a24-75ea-4ef8-aaae-ee1c21e4363c	258684004	250		
cea65d8a-cad9-4ffe-bc63-0cde9053aa21	258684004	250		
542bb0ba-21ba-43c6-ac73-e27d8e543e10	258684004	250		
02c61b2c-fad6-4e0d-8d55-8501176f80f6	258684004	250		
abc39ea6-bf25-4a31-9795-c33d4dd2f810	258684004	250		
75670036-9c74-4b5b-b94a-d5ac62f8fd56	258684004	250		
5a114390-3f57-40c4-b127-aec2f18d7d16	258684004	250		
6df78b04-dbb1-4d6c-b919-dd176965876a	258684004	250		
ad811666-474e-4ecd-9e67-3cf246b04b24	258684004	250		
241f9d21-0a3f-4f05-9f7a-2f9d93a180e0	258684004	250		
bdac8634-b023-462f-a13d-10192be7e2ee	258684004	250		
3612b380-55c5-4244-b3fb-a05103387883	258684004	250		
de18c9bc-360e-4cdf-b4e0-08f6693a0704	258684004	250		
8d139698-9857-411c-a70e-bd687d4dffb2	258684004	250		
6393c79f-4ec8-45c6-b1b6-f578b5a3465e	258684004	250		
3de61a2b-2dc9-4b0a-aae6-03da9cbe8093	258684004	250		
2ce94476-d3ac-4b2f-a7bc-662d29625db0	258684004	250		
886f1709-c1ac-45ef-845b-b8025c829e24	258682000	1		
04a9dd2d-e008-4fd7-92c6-da788c4a5b00	258685003	7.5		
ad102e13-51cc-4598-861c-db08d7a7cf42	258685003	20		
14c02669-53a6-4053-ab7b-88dda7eda96f	258684004	2		
72e9108f-fc98-4576-9fd3-8e9f6ab20cb9	258773002	3		
e26f620b-3666-4163-a9c3-b841e4952857	258773002	3		
75cba960-86a3-48e1-b10f-ab42e80d1178	258773002	1.8		
baf38a33-61e5-419e-a04b-40528d54edca	258684004	2		
7ff9173b-06c0-4c68-b4ca-e436460fe644	258684004	2		
a794ce88-deaf-4e51-a015-bd37aabe9be7	258684004		0.1	0.15
2dc2fff8-6779-4204-adc0-066086ea5c0c	258684004	2.5		
2252c4e4-45f1-43c7-b676-3fd29e30649a	258684004		4	8
c5377bbe-2c02-4ed8-80c0-76e069c13455	258684004	10		
62cca3a2-3721-4bd6-9fe8-904b6a490b1c	258684004		5	10
aa9fb7c8-daf3-4ba6-a16d-6102be48de6f	258684004	75		
9dcd1f17-e979-41b3-b4df-97db77fc6592	258684004	75		
f6dc37a6-cfa3-45cd-bfce-a4198f814179	258684004		3	5
55a950ed-3ee5-41ad-bcaf-e2d0e8c46c55	258684004	0.3		
fbb4162c-b2d9-429a-a838-33faf9cbffc3	258685003	25		
ca867ebe-9906-49cb-a925-32399d7ed537	258685003		10	25
e708985b-4db7-41eb-955b-74c58f689c26	258685003		1	2
90234875-b25d-4d74-9233-1d24f3ca802c	258685003	10		
b093f123-b24a-40ba-b5d1-9e62ff70b6a5	258684004	400		
8e721d80-5c16-4d43-a787-f510eec9b720	258684004	400		
61b8b90b-e60a-410c-8231-2632985b1b87	258684004	400		
678cf2ec-9298-4f22-9c6f-2655e60e54e2	258684004	400		
031ddf1c-ab20-43c1-88f5-fd016e1bfe8c	258684004		1	2
aadd6ed8-f614-46bd-87fd-0d79f7fd924e	258684004		0.1	0.3
08045305-3a50-4e73-82df-3216e1c8e75d	258684004		5	10
13a8ebaa-7537-447e-abb7-5641a50ef83a	258684004	3		
20988bb0-cbee-483b-87fa-c00cf1403ee5	258773002		5	15
0a419690-900c-44c0-9431-608030e99292	258684004	160		
24722df7-6b5c-4f66-ae14-99638ad05d57	258684004	7		
b5993f8f-9e15-44dc-8b02-47d74d03338d	258684004		5	10
a4a9515f-bb2f-40f2-a3b0-48fd37e1e558	258684004		0.1	0.2
cf86dda4-7e5b-475c-9a8f-86ce173fc90d	258684004		0.1	0.2
ef06351f-d420-45d6-9347-db4223bceb63	258684004		3	5
9c2f177c-a8fb-4477-8dae-df1d3858e518	258684004	10		
2fc9ab48-97d9-49ae-b893-fa0f78f7a65f	258685003	50		
1367cee8-0d32-4657-ae1d-1bf4a97233af	258684004		4	8
c2906d92-8d56-4aac-8055-45ade9ec7229	258682000	1		
c0d19c14-e880-4735-ad25-5f41ce6fbcc1	258682000	1		
8a2236f4-7fc6-4100-917c-db43bba190c4	258682000	1		
bce33a78-3d17-449e-909a-59cfb23c96fd	258682000	1		
4fe7dca8-8da3-49a4-90b0-f43f8acb7f52	258685003		50	100
0ca3dd57-4ff1-4e52-b1d7-05e212cdd40f	258684004		6.25	12.5
74e83817-d940-46eb-8d7d-6d1847b08d77	258684004		25	50
41ee6b04-e83c-4a9a-bf79-5c0bcb17cd10	258684004		1.5	2.5
f51483ae-6953-4787-b9ba-e70290d4f694	258684004	0.9		
bfdc7dfa-9427-44d1-9632-20b150792015	258773002	30		
e7b18e3a-61a1-442f-84ef-d023179fca71	258684004		1	1.5
e4331dbf-6571-41e2-b823-69802d9b0153	258684004		1	1.5
c5ac71d8-4dd6-4e72-b992-9d56165eb8ad	258684004		3	5
188681c8-3d79-4962-a58c-1c6200b2533c	258684004		50	100
6c00b67b-013a-4565-b9fa-66da9faeb07d	258684004		50	100
eec0e235-d67c-4761-bfbd-0dc7729350eb	258684004		50	100
8cd7a9a6-b1bf-408f-9e18-134674d43080	258684004		50	100
7254c420-21cc-4e8d-9438-e58342b0c0aa	258684004		0.08	0.1
a97969e2-4d05-454f-8708-96026209aa82	258684004	20		
4b6f164e-8e6e-4b96-b3de-9d884a543fa9	258684004		3	5
59b93021-6626-4684-be1f-76e64b52ecd1	258684004	5		
e4fce936-dcc2-4349-ad56-3869b463ccfd	258684004		1	2.5
295a71c7-b517-42a0-bf9a-ec9d2c7a4cff	258684004		1	2.5
de0a29ea-6f82-4386-bea4-24e257236360	258684004		500	750
5c063f0b-31ee-45e6-aa6f-f3b13e737034	258684004	5		
23c73940-c02c-4e66-9d8b-f4122bf64645	258684004	5		
396e2e06-321d-4b44-8039-7eaece388300	258684004	5		
e7b7ab8b-ec21-49a5-b706-9077ee4ca0ef	258684004	5		
43e0b761-1352-4983-909c-b9089e9e2b3b	258684004	10		
b4524990-166b-4d56-9647-a7cf5b47356d	258684004	10		
56a10120-aacf-483e-b076-3dfd171f6b02	258684004	10		
cd4c3e1c-0053-4209-b388-fcd179a64d96	258684004	10		
ba4787ed-a975-4808-b93d-d2a0e160df11	258684004	10		
910bcbf8-00d0-41be-a74a-108944985df3	258684004	10		
02b0a571-6503-486b-b1b6-7fc24e4e077f	258684004	10		
b6a50ff4-fa90-428f-976c-7b71e4f6cf92	258684004	10		
5f298553-add3-4f4c-9f55-003ae1453da0	258682000	2		
430e9c15-4752-4599-bbe6-6d7a38704531	258773002	0.5		
8148448f-73b1-4ffd-8184-170b0db12d19	258684004		10	15
dac6aff6-cad8-4a37-9a66-945c58612c9e	258684004		10	15
a81e338b-0f90-47e5-9a33-f4d91fa647b2	258684004		10	15
d6a93ded-3e8f-4a80-b37c-938e24936904	258684004		10	15
bdd9c540-a822-4de8-beed-5d4a0987c2f8	258684004	30		
61778ed3-b8f1-41c8-952f-0b2a9f763a7c	258684004	30		
00855a2b-6aec-45b0-90c7-fb294b1a521c	258684004	1		
883a3ea2-7fa1-4576-b626-f8ac821cf688	258684004	15		
71391be0-debe-49df-9300-d01fddaa807d	258684004	2		
2046411e-2b62-4c5d-a876-c618a855fb0d	258684004	2		
a8af1862-1217-40cd-bcc5-176a9570d561	258684004	2		
d665e0be-34af-4f66-a660-30ba615d743f	258684004	2		
2f0f14d4-de14-4bca-9f11-b80e9c8d42a4	258684004		1	2
4a2507c5-3aa1-412d-837b-c0f5dddb467a	258684004		1	2
f19af217-14f7-4f73-b4da-e3bec8d1e386	258684004		1	2
f7369078-89e6-400c-a759-d0c40b6a155b	258684004		1	2
cee81ddc-74ad-4ac5-811d-c933c65de75a	258684004		1	2
029022f6-9754-4ab9-8aed-992370ea3df8	258684004		1	2
0e44a345-933c-4527-b9d4-e967d98662d6	258684004	1		
69a67011-a44b-4bc0-9e18-92044d944b41	258684004	1		
12c242f7-d9e7-4d50-bb88-4be5bdf1fad6	258684004	2		
cd16aa9b-572c-49ff-bc8a-30000dadcc76	258684004	2		
160d835f-1d72-478a-a121-bff8ee382cfc	258684004	2		
7efbaa0b-78a2-4c40-a7aa-8915f90c8c3d	258684004	2		
e44c64a8-a915-41c9-844b-226bce8134cb	258684004	400		
74f4935f-d165-476e-b8be-671269af40a6	258684004	400		
461e90e6-85d8-4de9-bd05-9b0aac90e0e8	258684004	400		
6b3d723c-04a8-4c39-8163-cc7e36822bf3	258684004	400		
bb7747d2-4071-4129-b9e1-74b8ac962a5e	258684004	400		
bbcfd7e4-d7f7-47f6-8e33-4b54482fc8c6	258684004	500		
86ed0477-d04c-47c4-a3d9-99efcfdf21ce	258684004	500		
d365a960-3ca9-4bfe-8797-1b3e233bf447	258684004	400		
4e4f1fe7-2624-48eb-ad85-6a855e0cbb3d	258684004	400		
c6f9be0c-f240-4630-a84e-7e0a646b4c87	258773002	0.9		
21049989-0baa-44cb-859d-cfff60173c29	258773002	0.9		
c7b2c410-5103-4f20-9afd-153f7926197d	258773002	0.9		
074786ce-1bd7-4a12-9ae0-b272512807d0	258773002	0.9		
cf6e89c5-ab95-4dda-b343-96dcc365e30f	258773002	0.9		
189ecf8d-4456-475d-b476-2a6561951baf	258773002	0.9		
729d1af0-5699-4573-900c-c558f3514cff	258773002	0.9		
f0a6c694-aa7e-4214-8acb-106959e49f68	258773002	0.9		
0bdcab6e-3ad5-486a-8e70-57a896e419b3	258773002	0.9		
56e05c15-bb57-4c6f-9a69-e5518ca55d86	258773002	0.9		
bc9e4bf1-8340-450b-bc5a-d9b419ab49cb	258773002	0.9		
eb332783-d630-4480-9689-43ccb38d9eea	258773002	0.9		
6b1b7f32-63f0-4867-a769-090084ebc7d3	258773002	0.9		
f8e85419-82b6-4a5d-83bb-ee40c8f77e8f	258773002	0.9		
c9637890-8acf-4eca-9e23-dedd27814476	258773002	0.9		
c1d5a294-2bf8-4418-ba06-35c5c6219dfc	258684004	250		
a4ee2bfd-912b-4bdb-82e7-30c79e6f533a	258684004	250		
952d0991-d1e5-49de-9a4d-b65947cfae02	258684004	250		
b605f731-fafa-47bc-972e-4a2dca2fa2a4	258684004	100		
d01471b3-8c1d-4fa1-90f9-1a43ffb189d5	258684004	100		
1c6d9ffb-2ade-45fe-9373-ba21c9cd3625	258684004	100		
c7b78b1f-7f67-47f6-9aa9-82bb3e70fedb	258684004	100		
c547bd29-cad7-4f04-ba6c-49f92146f444	258684004	100		
c1f7762d-4654-4cde-aed2-86f18766cdf3	258684004	400		
25018a56-f9c6-4692-8ba4-1a82d99fca0d	258684004	400		
8bcad13a-c8f9-4f00-b334-0517cbd7277a	258684004	400		
fc9c6b5d-1167-4098-bc1c-6722d7dee7ba	258684004	400		
12ffd262-ecae-48db-86e5-30dad0e5f45d	258682000	2		
c69baa45-f072-463c-a39f-60b9db9e8c1e	258682000	2		
19e113e3-987f-4764-8638-6992ed300e7f	258682000	2		
8fe15a14-5775-460f-8b37-04e36d54e7a1	258682000	2		
5090e2f7-e13f-4dbf-83a3-b732fd469305	258682000	2		
4680dc2c-f653-438e-8b34-03b385555ba5	258682000	2		
8700de3a-3a91-4c0a-a6fd-51721d575ec5	258682000	2		
81ac68eb-d39f-43ee-828b-2c4e05a52cfb	258682000	2		
f50ec5c5-d8c2-442e-8a28-0ede562c0359	258684004	400		
dd2f5650-b4d2-4f9a-85e9-0140aee0b26b	258684004	45		
c3e0fa10-d0bb-43e6-8e78-e9777d6af897	258684004	45		
996ffe37-fcb3-4111-8c63-5f3e9a1afc2e	258682000	1		
b8f22ca4-81c7-4ba7-bb5c-35cd0b7dad44	258682000	1		
306cbf4b-3d53-4436-a4e1-d13b9c5e2caa	258682000	2		
e7466e7a-bb62-4cdc-a5b5-479072f6f35e	258682000	1		
767c71c5-1a2a-4b0a-a962-1d63f41d2d47	258684004	250		
87cf9807-5739-4fcf-9fd4-782367f7fee8	258684004	100		
ff78cb51-0bc4-413d-82b5-142fbfcfb079	258684004	450		
f3d9a238-73f4-4078-a541-1c284d189f9a	258684004	600		
1e260d8a-f176-4fc4-aeba-79818b1637e5	258684004	100		
c2e7a616-fa84-44ba-8358-fccca3562353	258684004		10	25
bd6b0256-5481-43f8-9fa4-a02ec6506832	258684004		10	25
24aff4ce-1781-4301-ae70-68cab11700aa	258684004	5		
32fd3bfc-b9dd-47f4-9124-8d04423ff3f0	258684004	150		
eddd951e-a7d5-4a8a-9daf-c9c0ff6bd1e9	258684004		1	3
18e47fa7-b88c-4789-9b29-7bebee75cede	258684004	150		
5cf245f4-0d09-44fb-884b-e331285515e1	258684004	150		
e89018a8-7f70-4ff5-9e9a-96b152dc69f2	258684004	0.5		
b955718f-d69a-458b-923d-3d3b1ef717fb	258684004		100	200
6e3b0158-b25c-4fcb-af6c-5e00f7c2cefd	258684004	5		
cc3d69fc-4a9f-4aa1-931c-e0a696a700e9	258684004	400		
7a9e37d2-73fc-45ba-93eb-e7d17a4b1a88	258684004	400		
4347412c-6ffc-4c28-8d70-e2908c96db6e	258684004	400		
99f56c3b-a846-48c5-9f22-c7cf5da589c4	258684004	400		
06e158c8-1d81-4dac-8fb1-3298d7605c3d	258684004	400		
444f4d45-c003-49dd-b959-b93e7f4f9d1f	258684004	400		
7e4426a4-699f-44c1-87ac-39ca76889cc1	258684004	400		
378fd3a0-f1b2-4ff1-bdaa-d5a97d140b8a	258684004	400		
b3386ade-dfb2-4673-81fe-2df9d9349bf6	258684004	30		
d6b25122-acd4-43cc-91fb-2d4478ae2515	258684004	30		
1acc3f0c-1b68-4202-b6a4-cef0a5ae7e62	258684004	30		
172dc3c2-6297-4bba-99b6-0ae9208eaf2d	258684004	30		
2ea9c32c-1f54-433d-9248-6fab4fb9eb6b	258684004	30		
b31e2196-3808-4f6f-8142-d65dad4bd1eb	258684004	30		
814fbf2c-6d15-45b3-bb8f-304abc986dbb	258684004	30		
3b929c74-47d5-4e05-a643-6c5b507e1f6f	258684004	7.5		
277dc28c-f957-4ded-98fc-ae1896f1bd4b	258682000	1		
4430f15d-b82b-46dd-a3d0-1a0432e0705e	258682000	1		
6db45989-bb92-4fd6-bc1d-e085bdb331cd	258682000	1		
80778fd3-a602-4a6a-8de2-f12eb8951b0b	258682000	1		
9a740ad7-fe42-424f-9270-052e2b13ce3c	258684004	40		
9fa3057f-d938-4b68-848f-60c0108db13c	258684004	40		
b0a896c8-a3f0-4ee5-b77b-0f0dc19b374d	258684004	2		
8ab8fefe-ae87-45d1-8231-34ec75dfea52	258684004	500		
e9ea3e4b-cca1-4aca-8bd6-d45edd8ecbe5	258684004	7.5		
907c499c-fc8e-4067-b5f4-d56e45a8b2c1	258684004	7.5		
c5e0976a-d306-457a-8eb7-199b33edd6ce	258684004		1	5
8584558b-f9bb-443b-946a-a88d39573a74	258684004		10	20
b905e505-8bb7-47c6-9234-05148baffdaf	258684004	5		
5b654c23-1a18-4a0d-880a-689d430ea2dc	258684004	5		
e8b5faed-a872-4949-a6a0-40c6f110e0ac	258684004		10	20
ee14d966-5525-4aac-aed5-220171c6b809	258684004	5		
e9f66779-bbd3-445c-b888-5a6c3f2c1122	258684004	5		
542089a3-e9a5-4681-aff2-c20e946a27ca	258684004	0.5		
01d1e40f-3dcd-4280-abed-e01a4f90fec4	258684004	0.15		
709ae693-fe6d-4271-a3ba-7431244b0dbd	258684004	0.25		
c5f6ff9e-5c43-4556-a316-5896d7594c12	258684004	10		
afba0b02-64e4-457e-944d-e41c720871e7	258684004	10		
37692b22-e33f-4183-a494-dc13f001b38f	258682000	0.4		
04ceffc2-e275-4af9-b003-a03f611de33f	258682000	0.4		
fbbf78db-f52b-4da8-abe3-142eddc720c3	258682000	1		
d6d17254-9188-427c-a1e6-b2937f725e75	258682000	1		
d29d039f-a0ab-48f0-b165-b835816cd36c	258684004	0.2		
cc36eabc-aa99-48ec-b1ab-d319f249e4a5	258684004	0.2		
fa748854-8fd8-4d27-a9f7-a89cadd6bbd2	258684004	0.2		
7f709c75-b156-4c32-9e3f-422caf68f903	258684004	0.2		
139b254e-6b8f-4eeb-a304-d3eb0672f740	258684004	0.2		
e0878e5d-b26e-4743-9479-e98ad05ebeca	258684004	60		
68155890-93bb-4d36-8e27-a3e7b9c19962	258684004	7		
b81a8c13-d672-4314-94b4-82f95ce73999	258684004	10		
fc871190-1474-4a0c-909f-598c0d5cf07d	258684004	10		
66ea9c46-2f6e-4c5b-942f-f7da97619e9a	258684004	10		
5694c8db-53a3-4db1-b59b-be8eeb599f07	258684004	10		
2679c716-9969-4a5f-a483-7ccef57c48d2	258684004	10		
06bbb121-593c-42c1-bde5-d26086b86aef	258684004	10		
d37e0a8f-d78c-464c-96eb-a19ccd58877d	258684004	10		
4f334157-98e5-4c6e-89d4-195664780905	258684004	10		
69e6d465-244a-469a-989e-aa78b7c168d2	258684004	10		
3e98499c-9e87-4423-a4fc-96e0cd7d6568	258684004	10		
b6595640-2432-4ae9-ba13-9dc53f5e20c2	258684004	10		
50408333-5aa8-4609-bc19-09181983e2bc	258684004	10		
b69f411c-d04f-48f6-83c6-58117d7c529c	258684004	10		
3ac41a79-e007-41f1-81c5-63de39f9e692	258684004	10		
c8a506ce-5b5e-40be-a7fa-569334c9f357	258684004	10		
3a0d8054-69c7-48a1-a820-9ea9672307c0	258684004	0.1		
a92ef2f2-e418-44d7-bbb0-640b22a4419f	258684004	250		
ef338d5c-1267-45ba-a558-85e667dd0c60	258684004		0.15	0.3
17a7de58-5b88-4d8d-b61a-6416830e7910	258684004		0.15	0.3
6a293fc4-6bbb-4394-9c0d-eff006eb3a39	258684004	0.1		
8c9827c6-bdee-49f0-854f-6759ea225b5f	258684004	0.25		
b61c3203-66be-444c-8597-1072574b62fd	258684004		0.1	0.2
c1883eb8-ce58-41fb-9f8a-28e507c503b8	258684004	15		
510ee666-a015-4704-a7ec-9913264d75ca	258684004	15		
08ccd456-1f12-40a9-ba41-4f74a4bd159f	258684004	15		
221d86b9-ec22-43b7-b244-d5a4ce90dd4e	258684004	15		
2018045d-3ee8-4e4f-a604-ad031c744848	258684004		3	5
db1e47b6-3720-4930-901b-c1a41d279ba8	258684004		3	5
549a6b33-2d7d-4693-8d2d-66b4cf1957e0	258684004	20		
e93ccf96-d90e-4e77-a48c-c1bffca3dcc5	258684004	10		
c90cf704-482d-40f0-8051-e18f30923d8a	258684004	10		
a2d53fea-d28e-472e-9a19-3f1f1834c8c6	258684004	20		
b1b282b0-92b9-492d-a158-5c8495251d48	258684004	20		
8cac17bd-d0a3-496a-bc88-0e786ac01a49	258684004	20		
db749f62-9957-4d32-9758-0665e76d1ae0	258684004	1		
623a6fd3-5158-41b0-8265-c5cca52a53ec	258684004	1		
946d872d-9a58-4269-b551-f754ddcc5ecf	258684004	0.75		
9cc34cc4-0da0-4e8c-82c7-92ff0f56def5	258684004	0.75		
60de6f50-eeb2-4d1a-839d-3c10b1dd2b07	258773002	2		
36a206f0-5dae-46d8-95b4-5f29bd4e7c75	258684004		20	30
bc0822b0-788c-434b-99c6-eb787db05ab7	258684004		20	30
96d4448a-2e76-4651-ac9f-3d1061836325	258684004		20	30
dfe468d2-7e45-40a4-bb42-a1f923ba7d74	258684004		20	30
45dd9ff8-96ea-4f5f-8f50-b1d136731536	258684004		20	30
39627715-a83c-4e69-9e42-4f9516d52d7b	258684004		20	30
12541e02-9f02-4674-a52f-438eef7fe780	258684004	5		
dcaf9188-9cdf-460c-8ca1-beaf8438440f	258684004	5		
6915c700-aab7-44a6-9654-8babf644f9d6	258684004	5		
6f717e75-8a56-4bd9-8b98-9477f3953f59	258684004	5		
f5b99a95-45d8-4679-96d5-324d9ca3acc5	258684004	5		
f4e4a41d-df06-4abe-a11d-2f6addd19367	258684004	5		
6a83f68a-346c-480e-a881-241f6ca2183d	258682000	1		
9eaa6585-ade9-4b3f-a19d-03034a98c63f	258684004	500		
246d4d70-9510-4476-9b3a-253fadfb6807	258684004	500		
0c96e485-5bcf-4828-bab4-705e3c3b9fff	258684004	250		
ebca4c6c-f06e-4425-80bf-72428f88427c	258684004	250		
97ddb3c0-faff-48b8-9693-80724d67c3f6	258682000	3		
3e6dc060-dc94-42a4-b289-7b64c6fd5e24	258682000	2		
d082c723-07ff-41b7-a2fc-1f549c1e404d	258682000	2		
2c2904f5-28e7-451d-9f48-023a926c478d	258682000	2		
8a8a0016-0f41-40a9-b314-1699ee073b18	258682000	2		
c5a3989e-a29c-4b62-b587-0db630c7226c	258682000	2		
90e1e678-db1d-47f4-a3d8-9dd1ea0b8c10	258684004	80		
c3434bb0-4c17-401d-9794-45dfceadcb4e	258684004	500		
e45a18c4-13a9-462a-a3e5-ef7b41c5ba7b	258684004	500		
74528e0f-aa0d-46e7-b0dc-ef8e24f765c8	258684004	250		
98391a48-d086-4495-89c4-a2084db57766	258684004	10		
081bc806-4dee-4b9f-8ab0-2cddf8a1b034	258684004	400		
0b7b41d4-0ab6-41ce-8a12-e3afdf24c21f	258684004	0.9		
987ca7bc-5ba3-4c46-b792-43a7c7907da3	258684004		10	25
e5ea474d-fec0-4355-bc0b-b2e7def05a6a	258684004		10	75
a0643767-c363-4a4b-92e5-2df13ae796b8	258684004	10		
962b9408-0200-44b8-ac11-982a7644cb43	258684004	5		
67e4e08d-1b1e-4695-bee9-d7c45e09363d	258684004	1		
0bb3a0d8-2159-4a7d-8178-e311b30eae06	258684004	150		
3d5adaec-6234-43af-a8b5-b27575cb7593	258684004	150		
e1817efe-34f6-4554-91dd-f26c17b69356	258684004	300		
d42c1445-d254-41e5-9993-68de57b9085c	258684004	10		
c8ac114b-53a3-4c8b-a45a-85ac2ca3c93e	258684004	10		
f286e8ed-64b0-4e1c-9044-fd8c211f9800	258684004	4		
4d4c1a39-e00f-40c2-ab67-31173ae8a4a5	258684004	4		
6ce0a2b2-46e7-4460-b3df-157feca36f6d	258684004	2		
a9d2b559-668e-4f41-aa8b-3e7aac3302c5	258684004	25		
7bf76a38-60c3-48b0-9140-f85aa9b2517f	258684004	100		
cfdf5ca6-f495-4f70-81c7-b4c7d0d6485c	258684004	25		
8ae4177c-7f2a-49ce-bb86-441726ab4b22	258684004	100		
aa5e00a5-964f-4c12-a099-2bfd085f7008	258684004	1		
920b0d59-fabf-47cd-9ac6-a8a1524b518a	258684004	1		
285fba2a-53ae-4551-a48a-5572d6e55497	258684004	4		
67c2c07b-bd23-41bd-8b6c-cfbaccf33f6e	258684004	10		
974ca798-ad68-48e4-b4e8-bc2c0d8b25ce	258684004		0.2	0.5
b120988c-a73e-4bef-8613-b0e3b9f6b6d9	258684004	800		
8e102d9a-564c-456d-afaf-72ab98419b61	258684004	40		
21d41073-6882-4b56-a142-ca14c014634f	258684004		0.75	5
34bd8455-fca5-4e83-9fd1-b601e9913814	258684004	0.75		
7e9d8f20-036f-43b0-9af4-896557d214ae	258684004	12.5		
ea885c9e-70c7-4e63-8949-1d09a41225a2	258684004	400		
61fbb4a7-8d1f-4c64-a5a1-d8a020479a6d	258684004	400		
00cd79b3-945a-439d-b570-03eaa0cdd913	258684004	400		
2f352773-d7b1-4a02-924d-a511ec63a8d8	258684004	60		
5779073a-8b2c-4f32-9b83-23a14cccd3a6	258684004	4		
d0981b97-c454-4f1d-8218-ed38d4203ab9	258682000		0.25	1
274081ad-d132-4172-a434-5d7d6cf63131	258684004	10		
a9f37113-7254-4576-bf32-d9c7ba239774	258684004	10		
