id	medication_id	value	units	description
db5b7c11-4441-4a02-b43f-9c6f1df74561	d759e459-0919-4f50-b8b2-af12d6a9579d	1		VIAL
03505b06-0820-4976-afcd-849942e9ea23	42416691-e0b0-4adb-9bca-04b849981a91	1		CAPSULE
b6b88acf-66ec-41ac-9f12-fcaf0132e966	bdaab604-d8aa-44c4-a8ae-855985f12292	1		DUAL-PACK
8a64e039-328d-447a-99cd-a5ffb2fe45df	fa3bbb2b-3d60-473c-a7da-1986dcd157aa	1		TABLET
d649ab40-7cb4-47d8-ba97-3cea2c29d861	8863010e-67cb-4e4e-acbb-f820c3c774af	1		TABLET
50b523d5-db09-47d6-8eb7-1652e28b31ad	21435347-9769-4938-8caa-32d68ad91bc9	1		VIAL
82165126-41c5-4d62-8477-8e0c519a3153	4f37fae4-c904-4292-938f-50ce18abdabc	1		TABLET
25b9153b-5078-45f6-b2ef-7660cb79f70f	56d7e238-95fb-4447-a183-c2d6cc79e129	5	ML	SUSPENSION
54593d11-5379-42e7-8aac-6ee47794c470	aedb2903-fab5-4b1a-af08-bc701672f07b	5	ML	SUSPENSION
84dfcf54-caa7-43ca-94c5-91090e86f447	673a4e3e-9c15-4d9e-9fad-fbd187d6c222	1		TABLET
7231cc23-3495-437a-bb6a-ff1139daf982	8fc2408f-2c43-407b-9a42-909c8cefceda	1		TABLET
bfc15b62-26a5-4562-ae9d-93850e515e8a	f37f6a27-7f66-489d-b540-d21435173426	1		TABLET
edd26e52-00a4-4b97-9154-9b6eb44295fe	48523a1d-e336-41f2-8899-863c68c26984	1		TABLET
a89c9e91-9696-43cf-a833-23cfdee7af57	3f4301e4-55e0-4c11-a720-5a675d2447ae	1		TABLET
87b1392c-f67f-42fe-b0c8-8b9e70087cd5	b5f72277-49aa-4ef6-a053-457e6a492b51	1		VIAL
ba18d922-b29c-4707-9aa5-4ca3692aa76c	f8dfaaea-977d-4b4b-ab1c-4518aff528ae	0.8	ML	SOLUTION
8e49e63d-5b57-4bd4-9ecc-4c1d98cebec6	69a0b1d2-487d-48ae-9c48-9fb3b876b2a9	1	G	CREAM
b61bbdc0-3851-4bae-965e-356433db7fa7	fad9a7d7-a3e6-45a8-bbab-13dc4a571cde	1		TABLET
8d511a40-50dc-47ef-b657-8df3afc93725	88db6869-30bb-430d-b1ac-6a71c9b7e525	1		TABLET
a937ffe8-0395-405d-8d89-0066ca5ba1d8	639c2d73-e8a4-41a0-8e36-308f34378b05	1		TABLET
436f9856-4208-4e12-b806-1061590ead35	b4791df1-a640-4df5-a085-22651b0de0d9	1		TABLET
139f0f93-12ec-423b-8675-43e0e015cb2c	20b5c77e-4948-4f5c-a8a7-a27a3bb2585a	1		TABLET
c4a9a8d7-a386-41e1-9e94-5dd6ec76140d	6978cfc3-d406-4033-856d-f0239515096f	1		TABLET
fb1961ef-9d03-40f9-b08f-5bc9a93e6fa3	4d5a2db9-a20c-4a34-bd17-fac6a9740ec1	1		VIAL
5b905c76-7ebc-4d44-a772-416450a8f1e9	29384768-b24c-456a-845f-78da5438d85b	1		VIAL
008fcc8d-0a8e-46e4-91da-7c31a91ee93e	9e492ac1-bd61-46cd-a45a-6e78ba5b3159	1		SINGLE DOSE VIAL
9808d54d-0d48-4a05-a427-087feb85a7cd	2a4356f5-a5f1-40aa-9103-ff8d2ee65125	1		TABLET
5c8ebc73-e2b6-40e1-8135-e9d66f08e427	3cef2e74-c578-4f5c-b949-73a9758a377e	1		VIAL
630e8a07-17df-4e6b-bec4-5872670ef06b	8d967fff-2fc0-4424-9079-4e652881fd9f	1		VIAL
4582aec9-b7e8-4722-b28c-0014b76685fe	59471b87-0375-4168-a3e6-339064c3a462	1		VIAL
7163edaf-8e59-4e46-a6f6-c4468c688de5	1dd03445-17bb-42f2-a01f-56e60205b14d	1		TABLET
c05816e3-0392-48e4-9744-ee9b3cd474f8	e519acd8-c17b-4e48-931e-9e44b844c0d0	1		TABLET
2e3e9384-8a4b-49be-9e0f-16a27e675c73	0f23819b-1b6a-4228-bd8c-c0496a53fdea	1	ML	DROPS
483e0ea1-911c-4d0c-90c8-f38156f6df2d	626a36d5-36af-4dde-a793-7bbc5162f284	1	ML	DROPS
9557f6b9-e9ec-47ce-9d18-1727a34f0d13	276498ab-abce-4363-b972-3c8cd2646a07	1		VIAL
c87001ac-1940-42e0-bb79-af4e3a9d0a08	02bef80d-1ccf-4a2c-af08-275ac3f2b0ae	1		VIAL
8fa3e1de-5b3f-4e11-a2dc-aaa8ca2bb2a2	0458be33-0114-48e3-ab8f-a80a5fe4fab2	1		VIAL
6b9184db-a86f-480c-9ce2-3e8b1aac1fe1	23511352-5c7e-40de-8ac1-e85b6d994993	1		PUFF
ee21513b-66dd-4ba9-9f66-b7881b14f49f	ccd9e0d3-e242-469a-b2af-7ca6755fa49d	1		PUFF
1364cfbc-6c4d-4659-9110-c7b57b026345	d8de18f1-88ca-4025-a6ba-60f716b572a7	1		TABLET
5227e25b-60d7-4a8d-bcba-bbf81b603450	94ba4b89-8eab-4e15-aad6-8bd829022a00	1		TABLET
37df0d30-8a45-4c19-b8c6-815c6fda5da9	f01262f0-e8d3-48fb-a08c-c7ea28a1d3e5	1		TABLET
40713441-db53-413a-9a51-1272c188bd04	758d6519-74bb-4bd7-a691-b6abb94a53a9	1		TABLET
c1398d0b-573f-4326-a129-e07377e24978	c4b33243-6449-42b6-8cdb-fd7bd5948ab0	1		TABLET
017327e0-f033-48cb-aefd-ab31d0cdd986	8aa34105-365d-4494-9d04-085dd125da34	1		TABLET
b35bb483-75f0-407a-acf7-128364625671	810504e3-f7bd-4611-aa94-59bfef964b1c	1		TABLET
12e54da3-545d-4b38-8bb9-3f5e56ebe5ea	4e3427f0-6d86-4c46-95ab-8ad3926a91e7	1	ML	SOLUTION
fded1b4b-b9e5-44e7-8ecd-b9d9d31582c1	a43f8fbb-d4ce-445c-8b23-47261e0d2c12	1		VIAL
3184dfb7-1f1f-480f-825c-0ea67c557a98	2ffd5e22-5618-4c59-8836-3aedf1d92bf1	1		VIAL
d21eecc1-45d5-4139-b5f4-9f7ab2bbb107	4fd48715-1699-4dd1-8750-c61b6c134af4	1		TABLET
e25bf0d8-379e-4de4-bffb-d13a318a8e92	b28d761c-c94d-4aea-86da-dc4778e09100	1		TABLET
26ceff49-a8dd-45bd-8cbb-6273fa1e7494	da7dc27a-8970-453f-be6e-12621a9ad97e	1		TABLET
426f7f59-bfbd-4d38-92a5-ad73d03898db	a9fc9d3b-6dd8-4133-8622-7ec0d5a1f237	1		TABLET
ad0cdaf0-d7ac-49c8-b267-1d57e06c0cc8	17d42f4b-73da-4d1d-b92b-26b3805b5f68	1		TABLET
ebf7dfae-e9a6-45bb-abd2-b9ad329ad8da	c479e8cc-6dcf-40c4-8529-313ed414b6fc	1		TABLET
8e2916ab-c00a-4fed-b569-ceed9debc615	65af6b27-6532-4838-af80-4e642eeb76ca	1		TABLET
2946ed7c-cf7b-480e-89f3-5e1e3694f74a	eb9f56f4-516f-4beb-8006-6974c6512476	1	G	CREAM
5a7856d4-e13c-40d7-96c9-1023eacfffb0	dccf0375-1af1-486d-a6a4-b0603e88218f	1		TABLET
8913d2d2-83d5-4229-98f0-4fdbed9c4f32	42741606-61fe-4d3f-903a-0e7d467e6bf2	1		CAPSULE
02094d9b-cc14-462d-9bb3-2ab9213c5424	5aa4a1c4-7475-4c23-aa22-b583f40acce8	1		CAPSULE
83e324bb-855c-4ddc-be50-c078a3bebb40	46140d4a-0787-4c47-93db-29a0d0eb3467	1		VIAL
98dd0b8a-c46a-4305-82ca-49d2afabceb3	017eca0a-6a0b-44af-9cfc-f0dbd1172867	1		VIAL
2ca3ecc7-9946-4593-95bb-89089bb167f1	121f0246-f2f5-4c71-851c-d5d870964607	1		TABLET
a558a502-8df8-4eca-89f6-adeebf1996e8	c0a36b80-34eb-4bb9-a9e3-2e6f73a12854	1		CAPSULE
3fd46415-3040-4818-8032-7ea5403cb2ea	fb753543-4b2b-4cdf-99fd-2ea1447b295c	1		CAPSULE
546a9f60-b2b7-4957-8482-7b38783de1b3	f5d248b3-8213-495d-91c6-08bf392af19e	1		CAPSULE
6a787cee-0f39-4052-8b2c-82aafe11b04e	c6787f49-b512-4adc-b45c-3090d489fae4	1		CAPSULE
ac4214ad-7370-4f41-a02b-1b1d4e3b2af9	25959759-6e1f-494c-9eda-fd31f2da0e21	1		CAPSULE
0a0ae124-aa2f-4815-a32b-d668004fa24e	070a19e4-be7c-451d-979b-1a2cb19f2e79	1		VIAL
8ba97848-e95c-450d-bcde-5e4d4d6f7455	214c3a28-1647-4c0e-b87e-b565734fe809	1		VIAL
a0f5b673-6ff1-4b6b-992c-e2d0f4784309	dcaac8d2-148a-4169-a275-681e702446a0	1		VIAL
f6f059af-c72a-4dee-9ff7-4967a13d1f75	323354a6-3c89-4faf-8085-b2276ebb9e7a	1		VIAL
7bd6a6c2-98c3-4bdd-9673-6097486f2999	5d2a72e0-d5eb-4c1a-ab1d-97c2afc2bb85	1		TABLET
acbf1a17-7b65-43f5-b539-63b462bfbe6f	64a4adf7-d04d-45e3-9cbd-3a65f4bda2ff	1	ML	DROPS
ded37179-b6a5-4738-91b5-a4feff3f4087	c87fcb6f-276d-4e66-a7bb-35d2ad77214b	1		TABLET
c067612c-c6c6-4288-8296-1076e6a00e80	9defffa1-33d2-4ad7-8731-8c79213778c9	1		TABLET
a7f7fed8-6b61-4729-98dc-b20aec572cfa	b8e0a6e7-da08-4841-99bd-093de076b2f1	1		VIAL
3fcc0539-8d1c-49fc-b7cd-79df696d2bca	a4c883f3-5351-422f-a390-e4d57853a21b	1		VIAL
485c8501-59ed-4049-b463-d42871d92872	ecdf13fd-aa60-4386-a473-cdd01b1f60fd	1		TABLET
2ad0eb1b-0c82-4632-a8a7-b683f58bc1f3	5c94ee1e-ca2a-4d5a-ad1e-f5d6f182f80a	1		TABLET
a0d497ea-3608-43ee-82ca-4d37e1285e3e	cea9615d-6201-4e90-883a-28ce2171405a	1		TABLET
d0aede9f-1047-4d07-be5f-f34d3c29b43d	b142d13e-58ce-4edf-a13b-c6a663da82c9	1		SACHET
70d17d94-191d-44ac-97a2-20b778054e58	1a362fa9-bdcb-4db2-af5b-84cfc6839a32	1		TABLET
2d902ba3-584b-41f8-9f2b-686214900fbe	87995b72-f6a9-4cdc-8d29-9d7dcdc272b4	1		TABLET
a6ea75e4-fd12-4c38-9d49-f15eecb7247b	27003f30-3df3-49da-8e66-27bbf400ef73	1		TABLET
c935620c-e547-4d91-ab7a-6507bcad15b3	06ad4f4a-94ed-4568-84ec-c5fb23021eca	1		TABLET
f4a1e571-f6e0-42bc-ae5e-3ab9a2fab453	e01d2af0-b870-4012-bc54-7e5a9338d22e	1		TABLET
3023b17e-7ee6-48ff-b4d8-bf609dc45fbb	710db2de-b083-499e-a037-d81e36392c55	1		TABLET
5be39164-72d3-4bdd-b050-ef354531e339	de1a97fe-0228-4572-8ca1-ea0958f5ef7e	1		TABLET
829f7024-372e-43c1-905a-c822075ddf56	445e8bdd-bdb0-4e79-9458-c31e921856da	1		TABLET
25c1461e-ad6f-4b09-b20f-03a07c843f14	41527fc1-b4a9-4d0e-867d-d0fda0c9b704	1		TABLET
a3356247-c683-4b31-bb1b-0374f52df2a1	2c69e841-efe0-4d9f-a8eb-0ea21aadc5dc	1		TABLET
2d6688e4-8788-4dc0-b3e6-52e9f8314651	4ec0d5c6-7860-43a7-b43b-eb0022ff224a	1		TABLET
7d89748b-0dec-4b96-bb39-b3964ff41cb2	3066ce4e-055e-4e6d-9039-1b3135bfa642	1		TABLET
1e961458-c2a3-4586-947c-cac0f951b0bb	a6092e4e-c819-4e19-942c-cb24b6916c6e	1		TABLET
cbea9ef8-bf8d-4281-96ad-486d95dddc8e	9850dad0-cdf1-4c17-9323-24b8dbdc6f06	1		TABLET
a0fa07d2-ef9b-40bf-81d6-d2f4a67961ed	6b8e4024-4e5f-40f6-ba04-c569a91942d2	1		TABLET
df2bf238-a97b-4af9-92c1-45ff17f14fac	e89e886f-348b-4c03-9815-6c946a4977ce	1		TABLET
7ade7e9a-9daf-4a19-bc54-b594dc0e4f32	00b4fe94-cfca-43e2-82f7-7f76d42e2f74	1		TABLET
723372a4-e256-49bf-98a5-c1e280dcb77b	1f788b39-58b7-4408-a0e2-c3d88f8f20c7	1		TABLET
2cd93b17-b240-46f0-bdb3-da084b82802b	5a7e4617-67bc-4573-b50c-992a6aad7695	1		TABLET
5144fd4f-8d01-4de3-823c-a11e399d5c5e	f3fad75b-f1ba-466d-bed7-fe071f93c940	1		TABLET
1a2c6733-3054-4fe9-ab81-f2168e332d1c	9f65d1d6-4f76-451e-bbcc-ca6d8d37871b	1		TABLET
d46a8b41-7cc2-4836-ae6f-766b85d2880c	e192781c-af4a-407b-816f-289fab8addf8	1		TABLET
34d3c70f-dbd0-4448-b967-b7e0be1cd8f2	90ba7b79-91cd-42aa-a8c7-ac6fb74f4eef	1		TABLET
f24f43e5-e13a-4e32-8174-e7aa87a9e253	a9a580c1-c455-45fe-96a3-2c1fa6cab97f	1		TABLET
4f82e94b-f276-4397-93b0-02b678df637a	4d2bdd34-e96a-4a6c-a904-6c7bbc6ba61b	1		TABLET
8acc65da-1a35-4fd3-95e1-77f899dedf46	df4748bc-0b88-4a25-99b7-d9e791bb3469	1		TABLET
a2e24a5c-5b11-4207-abcb-114005ace5ce	182bd593-0943-46d3-b78a-f40c1946e8c7	1		TABLET
8dd49129-9e7d-4df4-84e8-a7f8f855dcf1	f0b81576-3d1d-439d-a5fd-5481af93b2f0	1		TABLET
2b8ba223-4b3b-4829-be52-2b3399649fb1	c60598f5-f259-45fa-bf07-6e3092871c15	1		CAPSULE
8105fffd-ff84-4324-82e6-c4c1014c1e64	5d3776ba-1ff2-40b2-a0df-0e42076bbc5b	1		CAPSULE
4fc6f793-de2e-4229-8685-a8347d1d602e	60ad467a-1351-4f40-9240-cfe033434b87	1		CAPSULE
8aa257c6-40cf-4f9a-995f-6fb8f705ac8d	aa53b27e-64e1-493e-afa1-0bf1c6c5ca1a	1		TABLET
c7e57d4c-9659-4aa6-a1ba-ebd788b4c744	a952887d-f03c-4635-ac37-bd9f302f6a7d	1		TABLET
5ffcf8a1-eca1-4823-acf6-15b85f5b4d89	28714bfd-46d1-43ea-8735-e65c23c11904	1		CAPSULE
9244bc85-27ce-49f1-b1aa-3dea74b34434	433170ad-321e-49c8-9123-b22e98c325a2	1		TABLET
ab03419d-c53a-4840-8470-33f2d4dff0e6	320e0517-0414-4beb-902e-28b2f4d020d5	1		TABLET
801e37b2-8041-411f-8b1b-41b7a1646e75	0c76a678-939e-4250-b8fc-148c3a455348	1		TABLET
1fd0e79e-52bd-4056-bc29-f7582a3a49ac	8bc5037a-d933-4869-8e94-8f0b1b0b8068	1		TABLET
548da722-3514-423b-b74d-3058a346624b	8f3c1e8d-1b36-46ca-969d-3890b4bb5b1d	1		TABLET
037406ad-6a42-4d8e-9cb4-875d24cf5141	ca342bc7-ad7b-40ab-b0c3-ec37cce2dc61	1		TABLET
c5965f9e-5ba7-4d7a-a900-2b1b454a8ddf	78fbd107-693e-414a-bff8-3be9c775297c	1		TABLET
a5a75a6f-4d2a-4f07-9baf-539378a4653d	ef3fb74e-9bf2-42be-8cd1-6b140fc301b6	1		TABLET
1d116e04-37c6-48f2-8da6-18a0bee2992a	6d94cb60-6cd9-4071-bd24-c412110b6062	1		TABLET
271e1502-4cce-4cec-b1ec-5c511f6a41a9	6548a279-4c15-47be-844d-50c44ba242a8	1		TABLET
7e3a0ff0-8caa-496c-881d-9783d85bb921	d91bc46e-4691-4430-9c7e-0990c1c5ee2a	1		TABLET
12156fcc-462d-4cac-853d-11d90de570fb	3247ba8b-c9cc-454e-afd0-48631569b469	1		TABLET
9e45e57d-8502-4589-8bfe-04126e062c2a	42d7b5db-0186-44df-a252-d41f12458bc1	1		VIAL
bddcefae-9e7d-4e19-999c-012162ef1f2c	3c9edc70-5fee-43ef-aae3-03e1492f5140	1		TABLET
6c47b0e2-05c3-46d7-a1c7-e0fb9813ec06	8487cda5-f892-4e9d-80d4-a397a884fb7e	1		TABLET
446b59fb-2b4a-42a9-bfb5-ba501d888370	df7dbcad-7d98-4dd0-872c-5b8ee96b09f7	1		TABLET
1a7f04ac-e282-4651-941d-3eff6ccf235d	ce0fb40f-9ec3-4c27-8e8e-ff001663ba0e	1		TABLET
2a27920f-881c-45ae-b6ad-2b8054a42bf6	a3681e63-7d76-4cd7-a0f2-989a2cc23680	1		TABLET
dc9a89f5-6ae1-48f2-8435-5a3427838064	a5f70b41-817b-4bca-ac1f-aa591bc49a2e	1		TABLET
ff244f98-3bd6-41f6-ac66-f9f3899df407	d69a37b2-6092-43c5-a6a8-30194d25391e	1		TABLET
53d84de2-26e4-4213-bb5c-c8fcd31d35b3	af6efc72-a5a7-4aa2-8623-dfaa4dc5c749	1		TABLET
1da9da08-0593-4159-89ad-5b79c5616348	303a8b6c-d9f1-47fe-8ffa-00d04144241a	1		TABLET
c59634af-8e63-468e-9acf-11574fc71269	65b4b6dc-fcd4-4a40-8f1c-ed47af3043d1	1		TABLET
9b82b0c3-d816-42d5-b765-065a2805eaa0	aeb34af2-574e-4210-a958-b4d49af337ed	1		TABLET
55d46e1b-ad2c-4c28-9613-7728370de4f7	cf9ed056-b442-47cf-8af8-f4fa3357f67c	1		TABLET
8fd7b7f0-4e8b-4501-bb28-3185fcfd109e	a8543a94-33a3-4fe2-b991-8b5f39332446	1		TABLET
2cf33493-1445-4953-aedf-87d0c73ccef7	4196e11d-9190-44ac-8048-6c7687d5965b	1		TABLET
25d4dc22-8b65-4715-b6a5-81f684dc19a2	026087ab-e8a6-40b5-9248-23438bb69f59	1		TABLET
668605ad-f128-435c-bda1-097771f4bebd	d1146f7b-9128-4401-a6ee-b7463c845839	1		TABLET
0338fd8d-9de6-495d-b61d-c8baaf412851	95997573-d0f4-4564-9c52-b4411cf7b42a	1		TABLET
73c57466-dac2-4b4e-914a-ce6e6af49495	0ca72d13-107c-49e9-adea-01b8046089ed	1		TABLET
9df60639-4afd-4b2a-969d-c1425fbeec8c	a710f7f4-c050-4133-89fd-8caef9e72d47	1		DISPERSIBLE TABLET
d7a4d1f4-eac2-4deb-97d7-0200f4d1f5cc	ee6c3374-3a1a-4299-ba69-78e1d0952158	15	ML	DOSE
bc134c38-7bfa-47d3-b192-fc68508f795d	d1d8a3a7-e378-40a5-9c66-16a5283945d3	5	G	SALT
286adf9a-8802-40ec-8ad2-1e5c7b652e58	2c4ad234-4683-43e1-a979-7f8b67149636	10	ML	LIQUID
0fc1246b-2baf-42f7-88f2-ff5b08bfa1e4	e4d375e8-9a14-4dc4-9a40-303bc7b13be3	1		TABLET
af3ce0a2-da37-4f6a-9f1b-5556a6f1fa8d	22e6271f-80fa-4146-b388-e713ad9e6c86	1	ML	DOSE
9cc00437-7570-4179-8f0b-cc217149feae	6e01ecbe-cf2f-4094-a62a-883c22dab480	1		IMPLANT
3770e228-a6db-4a47-8eba-c7f43e35d4a7	41e05161-cbb6-4de3-86c6-d301e5262d05	1		IMPLANT
4d43a579-255c-473e-b1ca-db2fb395cc7d	a5446b8a-2604-4f4a-815d-d36338cf7c5e	1	G	LOTION
131bba58-18f5-4f8d-97a3-e096fcd9346b	ed6810cb-08d2-4d36-9603-4dea76a02fbc	1		TABLET
3a002c5d-cefb-4f7e-9f9e-739eeb63985a	cef0989f-1ae2-4056-b790-cf5c91bbe698	1		CAPSULE
ca65bdd5-1549-482e-b508-b049fb0f9111	a9ffe58e-ae16-4f31-a31d-1f04c4a684e5	1		CAPSULE
d70ea497-f888-4d0e-8839-21705646580d	49e9be40-e024-4b8e-be9f-d47310a94652	1		TABLET
eabbee7c-4142-40b3-b7be-499f088e673d	d1d2fb55-b91e-4152-b3ee-238b0eeb0889	1		CAPSULE
5e9d84e9-332b-4449-b2df-1ad1e8fc0567	c9e7d2fc-38a8-4c9f-b33a-d42d718ebc40	2.5	G	GEL
cdd2ac4b-e771-4f69-8938-d2af8aca5d5a	37e5c377-b6a0-4066-ba61-3dab3f9814eb	1		CAPSULE
625fbf8d-0edc-42e8-8cd2-d630ab9a80c6	8e5ba3cc-ee5b-4475-8a31-846471185bad	1		TABLET
cf84843a-8b17-41fc-9740-dd82f4d1b6de	992f65e8-86f2-4aff-b79a-7dddaa2a3d4c	1		TABLET
f0b0bd4b-411d-45fe-aee5-286f1eebf0df	edf27fff-eb63-4b19-98f7-4a1f726a754a	1		TABLET
48a36cab-5521-4739-b99d-f3c85ac51741	8b73f1a5-fb1a-4a56-9072-279b6ee11ccb	5	G	SACHET
9d421500-a590-4575-bd08-22feef2d866f	6286c152-b9d2-4e7a-8169-c4705b8f79bf	1		CAPSULE
82e33f1a-84d8-4372-8feb-bf0e0ed28a60	bc0f81e9-09b3-4d55-ae1c-4e1ea1066bfe	1		TABLET
e0b39fbe-9895-42ba-8471-236a5a65fbb5	ec8fa8aa-e3c4-4062-9bdf-e572fb3139af	1		TABLET
d6882077-db2f-4d94-bfb8-9fa8e1f21933	c9daa7b5-2239-41c6-9985-be627944a3d0	5	ML	SUSPENSION
4a4c1f7c-019c-4150-aeb5-f5ae2bd4c75e	090401a8-7347-4fe2-a919-da26602aeb70	5	ML	SOLUTION
0f38fa0d-e51c-498a-8ba6-052f54921b68	b4eadbe6-cb26-4243-b8b8-3d12c978b5b6	5	ML	SYRUP
71c648f1-1eb7-4c9e-92b6-0640eb14b8db	5adf42db-6942-46ab-8a0a-1ca300d2d493	1		CAPSULE
30404e25-a06e-4e37-b677-5aa54eedebbb	3d9267d9-f2b9-4a87-848a-9235976a299a	1		TABLET
e8495832-7570-4f21-afe2-3364786badc9	6e09298a-b568-4291-bb8b-059e41d1d138	1		TABLET
3e283ee5-b83c-4f5d-a281-4aff95656b28	f4e7c03a-5b0a-4777-8853-59f7707415b4	5	ML	SYRUP
bee84d82-bf7b-414e-a6fa-7455bd4ffff1	336b282f-4b81-4ddf-9ec1-42971ff2e3fd	1		TABLET
b53163ea-184b-488b-b132-833ac9df489e	cea2939e-61e8-49c6-b2fb-9c20c33b9824	1		TABLET
c3a6a03d-0820-4fee-80b0-edd894c69bef	ca5fe367-e250-4e96-adb9-47f60686678b	1		TABLET
9442d060-6349-476b-b85b-2c58e67bde39	61a32cbf-134d-40ba-86d4-2ee92ff74d4c	1		TABLET
6139e4cd-4b87-4916-b494-9bbc4e74f652	544d632a-dedc-42c8-83de-b11334368129	1	ML	SOLUTION
417a8b59-acae-4b88-933d-ff3f049670a3	2e96f31e-a71d-42ee-a25c-b4adccf3fed0	25	ML	SOLUTION
09a3f869-415e-4a6c-90a2-fe60278f97cd	6d56715b-d1af-4cc9-ba64-d5ff79d355dd	1		TABLET
8a219d3a-b023-4f7b-8842-49c7b875d55e	6f239c06-21f2-411f-9b45-c9cea0c20908	1		TABLET
a2d2daaa-3eb6-4faf-978f-a959cc707c7d	198ebb04-c467-4bb0-b96f-6fba73f1cf73	1		TABLET
7a641870-8403-4f6c-9b75-95f4eb5ba8cd	2ba98507-0ab1-4f72-8ee6-aba5dd90f565	1		TABLET
187f4669-1e52-4f93-b6b1-4e008984158a	a02c0aed-f0e4-41ff-a843-61fbe306314a	5	ML	SYRUP
4319965f-36c0-4729-890f-704dd5cf56ef	900c2c95-3c96-45cc-a6cb-35888a328418	1		CAPSULE
85efddf7-aa26-4c8d-ad7e-b5768152719a	5d51c3da-a3bb-4941-8347-486109b479ec	1		CAPSULE
188faf00-0162-4843-9cee-3cb7a77659f1	765fe88f-97bb-41e6-b0bb-b00b8a57df6d	1		TABLET
23923a6b-88ab-4661-87a0-70138fc2ca9c	9699eaa3-1e5c-4458-9e71-750b44ebe10d	1	G	CREAM
13e41444-cc95-4452-9633-6a3ccc5e2c7c	44ed1bdb-6426-4861-aa18-f07402549d5b	1	G	CREAM
628b59c6-59fd-4a88-8d38-76ff9bd5ec7e	61686e9c-9eda-45a3-a0b0-8af5a84cef52	1		TABLET
912de599-125a-42fb-b7ba-f75dcb5ee769	fdb17faa-e8d5-4f24-b010-8237c9c30d9a	1	G	GEL
def05b63-70d1-418e-abfa-8dd777142744	32a8713c-b607-468a-9a4f-5e036b8e4250	1		TABLET
1c35c885-64c9-4d46-9a00-177f5fd07de3	69922d4e-672c-45c7-836f-ad52fa5ef1de	1		TABLET
5e6c266d-c0df-4770-a895-f04f2981142b	03690d10-4cfe-47de-b4a8-c19f3a103c0f	5	ML	SUSPENSION
a430c3f7-c100-49ed-96cb-c2407536b1d5	0b1f9cf8-22fc-4125-acd1-2c460d53d739	5	ML	SYRUP
4a2b5351-0b74-4b57-a214-3a3e48dbfc00	dd104401-163e-46d3-9fd0-cd0c22c6a7f1	5	ML	SUSPENSION
eb05990a-c4a4-4142-a007-8ffb88e3033d	65b3a477-203a-4607-a0ef-71f28d17763e	1	ML	SOLUTION
866e16f8-a5b5-4682-89fa-59ef37d7d565	9593d1ce-2e43-4a08-9689-04ff6a5f02dd	1	ML	SOLUTION
69b51c5f-0d45-48f8-8c7b-1e47b93bb9cc	9842514e-417a-41ca-94d1-502f3c3ad35b	1	G	GEL
cf11be34-9d63-4e98-bdc9-9681623f03c1	3e50fce6-1911-4b3a-a249-90bc257b308b	5	ML	SUSPENSION
fa76d540-f3c5-4095-aa6a-d5ef3fc44f35	a1eb785b-2d70-4f4a-a765-766cf277f69f	5	ML	SUSPENSION
5e937d0b-f17e-48a0-aebb-379d6239f68c	4d7d5136-2dc2-42db-94cf-132621cebfd1	1		TABLET
5074d3e7-4057-409d-a3a1-007beac88ab2	9aacec99-77dd-4cb0-acd4-fc995519b9bf	1		CAPSULE
c1b6f2ff-f018-4eb1-a47d-6b83a8832845	109a0485-951f-4fa3-a81e-c3e9dbd427dd	1		CAPSULE
983ea29e-f13d-4fb6-a08c-41748033ef0f	c9917e7f-e130-47c8-bd77-b9bfa910e729	1		TABLET
78b82b0a-f005-4336-932d-1c5f1eb5e8ef	c0501eed-acf0-41dc-afa9-69f529d84789	1		TABLET
de08db1d-3f68-453b-8d5a-ea9131a24b77	296cb3b0-bc28-492d-89da-7209fbf3a752	1		TABLET
574bdbc7-bcef-400d-a6fc-927cfcb429ee	085017de-8d5e-490d-b0b9-e368f4595e66	1		CAPSULE
5fe25da5-5ecc-41c9-baa8-99bc94030aec	1cc4d719-9212-45f0-a68a-cfff46c0fec8	1		TABLET
c67a8f5f-eef0-48f6-bf57-14c0cdfbf2e5	23309d9d-17c1-47fd-bd37-3b9831f0af44	1	ML	SOLUTION
579ad282-8600-4049-b457-7a1c0d9d39b7	a1899bf8-eb70-4e2d-a752-32dad29139df	5	ML	SYRUP
04c9dafd-cc85-49d0-b5b7-c0a1baedc17d	19c13df8-7e56-4be3-914f-201c1a208316	1		TABLET
5fb92226-0aae-48bf-9002-3015699ed697	f5cb4860-98ed-4f6a-8afd-8c2011171db9	1		CAPSULE
c3946001-237f-490e-8dd9-cf6da6ff1f1a	39a7e41e-e7a9-43c0-9ff9-566b5d8f9574	5	ML	SUSPENSION
319a5cf1-9b04-4a1a-842d-b5ef4958e5df	d1426329-472d-4d36-ab0f-e1a26692ba4a	5	ML	SUSPENSION
6042a8f7-993d-4dcd-a541-c498953df6c8	c37839e9-2d2d-4e43-b02d-6bf76990631a	5	ML	SUSPENSION
dae3ceae-7de8-4ff1-81eb-25d666bdb65f	3b57d532-8859-4aeb-bfb1-133463a9927d	1		CAPSULE
f657723a-548a-4472-85c6-4746d3f733d0	dbdf3ff9-03ab-4022-b869-0abff575b5c7	1		CAPSULE
6cab7348-0726-4605-b546-8beadd796657	05bb94bf-64a5-4659-8c06-2755ae057c6e	25	ML	LOTION
