name,lat1,lon1,lat2,lon2
Kingungu Centre de Sant├®	-5.2596	17.5961	-5.8258	17.7278
Kinkole Centre de Sant├®	-7.5651	17.6218	-4.3269	20.5962
Kinkongo Centre de Sant├®	-5.2596	16.9847	-5.2636	16.9809
Kinzau Centre de Sant├®	-5.3067	17.0397	-5.3435	15.3471
Kisenda Centre de Sant├®	-6.3294	18.9513	-12.2567	27.9665
Kitanda Centre de Sant├®	-6.1988	19.2757	-11.7593	27.6178
La Grace Poste de Sant├®	-7.2949	18.9807	-12.7506	28.548
Lobiko Poste de Sant├®	-7.6729	17.3332	-4.3974	15.3536
Lukunda Poste de Sant├®	-7.9276	18.1313	-4.9831	17.3324
Lukuni Wamba Centre de Sant├®	-5.8623	17.1813	-5.8628	17.1811
Mabaka Poste de Sant├®	-6.2721	18.0782	-5.3401	17.5478
Manenga Centre de Sant├®	-6.2517	17.3117	-4.5404	15.3841
Manzengele Centre de Sant├®	-6.7943	17.6486	-6.5669	16.7602
Mukila Ndondo Centre de Sant├®	-5.0127	16.9836	-5.3833	16.3035
Mukumbi Centre de Sant├®	-6.579	17.2576	-10.9982	26.5327
Mukumbi Centre de Sant├®	-5.116	17.1149	-10.9982	26.5327
Musaka Centre de Sant├®	-4.7385	17.5191	-7.5979	24.2328
Muyalala Centre de Sant├®	-4.9985	16.5428	-5.2001	16.8557
Ngoma Centre de Sant├®	-6.3872	19.2151	-6.4028	19.2467
Nzamba Fuangi Centre de Sant├®	-5.9835	17.2716	-5.987	17.2752
Pombo Centre de Sant├®	-6.8047	19.0234	-4.3712	21.7312
Pont Kwango Centre de Sant├® de R├®f├®rence Centre De Sant├®	-4.6622	16.5266	-4.6624	16.5266
Shamalenge Centre de Sant├®	-6.3239	19.4525	-11.5134	26.1029
Yamba Poste de Sant├®	-5.5847	17.4492	-7.4312	24.4661
Amitie Poste de Sant├®	-4.7816	19.2334	-5.8328	13.0573
Arche Centre Medical Centre M├®dical	-5.0714	18.7788	-4.39	15.3897
Benediction Poste de Sant├®	-4.7819	19.0882	-10.817	26.745
Bengi Centre de Sant├®	-4.614	18.367	-4.5247	17.7529
Bilili Centre de Sant├®	-4.3424	18.416	-4.3426	18.4095
Bilili Centre de Sant├®	-4.2823	18.0855	-4.3426	18.4095
Bipangu Centre de Sant├®	-4.9401	18.4377	-4.942	18.4411
Bitshambele Centre de Sant├®	-5.0665	19.402	-5.5251	19.335
Bon Samaritain Poste de Sant├®	-5.7957	20.0962	3.1438	30.6958
Bondeko Centre de Sant├®	-3.3149	17.3883	-4.3602	15.309
Bondeko Poste de Sant├®	-5.0559	18.8409	-5.1432	15.0949
Bondeko Poste de Sant├®	-4.0707	19.5871	-5.1432	15.0949
Bondo Poste de Sant├®	-4.0956	19.6573	-5.7744	20.1532
Bosembo Centre Medical Centre M├®dical	-5.0645	18.7764	-4.3838	15.3899
Bukanga Poste de Sant├®	-4.2511	17.6463	-5.0064	17.7032
Bulumbu Poste de Sant├®	-4.1488	19.7453	-5.2021	18.9116
Cbco Centre de Sant├®	-5.0237	18.8021	-5.8447	13.4696
Cbco Centre de Sant├®	-4.5469	18.5959	-5.8447	13.4696
Cbco Centre de Sant├®	-3.8018	19.117	-5.8447	13.4696
Cbco_Kikwit_3 Centre de Sant├®	-5.024	18.802	-5.0472	18.8191
Congo Centre de Sant├®	-5.7283	19.3132	-4.3339	20.592
Don De Dieu Poste de Sant├®	-4.1587	19.8626	3.1335	29.9236
Don De Dieu Poste de Sant├®	-4.1587	19.8627	3.1335	29.9236
Don De Dieu Poste de Sant├®	-5.0427	18.8034	3.1335	29.9236
Eto Centre de Sant├®	-4.4353	18.8602	-4.4286	18.8475
Gombe Centre de Sant├®	-5.068	19.8694	2.4008	27.6687
Gongo Poste de Sant├®	-5.5254	18.968	-5.4197	14.7534
Gracia Poste de Sant├®	-3.7792	17.6603	-6.1372	23.6887
Ibole Centre de Sant├®	-3.3171	17.3758	-3.3329	17.3775
Inera Poste de Sant├®	-5.3392	18.9865	-5.6274	13.1036
Iseme Centre de Sant├®	-5.0254	18.362	-4.8942	18.8312
Kabala Centre de Sant├®	-4.086	18.234	-7.998	26.8494
Kabamba Poste de Sant├®	-5.3601	18.8997	-6.4794	16.8162
Kabamba Poste de Sant├®	-4.8341	18.7448	-6.4794	16.8162
Kaka Poste de Sant├®	-5.3677	17.8499	3.6696	28.416
Kalonda Poste de Sant├®	-5.1572	20.0342	-4.7935	17.5512
Kamba Poste de Sant├®	-5.696	18.8191	-5.2247	14.1854
Kanza Poste de Sant├®	-5.2616	17.8444	-6.4385	20.7964
Kanza Poste de Sant├®	-4.5477	18.0996	-6.4385	20.7964
Kasanza Centre de Sant├®	-5.9499	18.7837	-5.9646	18.7774
Kasoma Centre de Sant├®	-5.2374	18.4689	-5.2888	18.6902
Kayeye Poste de Sant├®	-5.6706	17.7413	-5.6764	20.9418
Kazamba Poste de Sant├®	-5.2862	18.6853	-4.3323	17.7108
Kiala Poste de Sant├®	-6.1329	19.0444	-6.8479	17.0663
Kiama Centre de Sant├®	-3.8639	17.8974	-7.221	17.7105
Kiamfu Kingulu Poste de Sant├®	-4.8627	17.9007	-4.8637	17.9027
Kianga Poste de Sant├®	-4.5744	19.3664	-5.0905	18.9086
Kibamba Poste de Sant├®	-5.3033	18.5306	-5.9513	12.6918
Kibanda Centre de Sant├®	-6.1083	19.3355	-8.9481	27.6327
Kibangu Centre de Sant├®	-5.0627	18.8391	-5.1719	17.6472
Kibenga Poste de Sant├®	-5.7046	18.312	-7.9369	17.5202
Kikamba Poste de Sant├®	-5.1841	18.7303	-5.3879	18.9258
Kikamba Poste de Sant├®	-4.9004	18.6515	-5.3879	18.9258
Kikongo Poste de Sant├®	-5.1392	18.8519	-5.8345	15.0231
Kikongo Poste de Sant├®	-4.6226	18.8667	-5.8345	15.0231
Kikongo Poste de Sant├®	-4.3408	18.4137	-5.8345	15.0231
Kikongo Poste de Sant├®	-5.4449	18.8235	-5.8345	15.0231
Kikumbi Centre de Sant├®	-5.4396	18.2773	-5.4396	18.2756
Kilombo Poste de Sant├®	-4.99	18.0131	-4.7985	15.5166
Kimafu Poste de Sant├®	-5.3594	17.9183	-5.8282	18.5573
Kimbangu Centre de Sant├®	-5.066	18.7985	1.212	19.8088
Kimbangu Centre de Sant├®	-5.0607	18.8385	1.212	19.8088
Kimbangu Poste de Sant├®	-4.7806	18.4798	-5.6805	15.1294
Kimbangu Poste de Sant├®	-4.674	18.6421	-5.6805	15.1294
Kimbanguiste Centre Medical Centre M├®dical	-4.5809	19.6988	-5.0741	18.7777
Kimbanguiste Poste de Sant├®	-5.0656	18.7989	-5.8034	12.8562
Kimbanguiste Poste de Sant├®	-4.8802	18.4277	-5.8034	12.8562
Kimbanguiste Poste de Sant├®	-4.8528	19.3342	-5.8034	12.8562
Kimbanguiste Poste de Sant├®	-4.8254	18.7222	-5.8034	12.8562
Kimbanguiste Poste de Sant├®	-4.5538	18.6109	-5.8034	12.8562
Kimbanguiste Poste de Sant├®	-3.8664	17.3488	-5.8034	12.8562
Kimbata Poste de Sant├®	-4.8197	17.6574	-4.7923	17.5295
Kimbembo Poste de Sant├®	-4.721	17.8566	-5.3998	13.6049
Kimbimbi Centre de Sant├®	-5.5126	18.4414	-5.5137	18.4399
Kimbimbi Poste de Sant├®	-4.2894	17.7539	-4.8515	18.8594
Kimbinga Centre de Sant├®	-4.5936	18.0545	-5.1411	19.044
Kimbongo Poste de Sant├®	-5.5903	17.6475	-5.5952	15.2058
Kimpangi Poste de Sant├®	-5.1056	18.6986	-5.323	18.4829
Kimpata Lokwa Poste de Sant├®	-5.1429	19.3418	-5.1616	19.3858
Kimwanza Boma Poste Poste de Sant├®	-4.3672	17.8721	-4.3724	17.8786
Kimwanza Poste de Sant├®	-4.6921	19.0071	-5.0459	18.4019
Kimwanza Poste de Sant├®	-4.404	18.3154	-5.0459	18.4019
Kindongo Centre de Sant├®	-3.9663	17.8463	-5.8203	15.6718
Kindundu Centre de Sant├®	-4.8419	18.55	-5.4763	15.4754
Kindundu Poste de Sant├®	-5.4273	18.3833	-4.6043	17.608
Kindundu Poste de Sant├®	-5.0029	17.9059	-4.6043	17.608
Kinganga Centre de Sant├®	-5.0274	18.9753	-5.3001	13.7372
Kingola Centre de Sant├®	-5.4302	18.471	-5.3401	17.6283
Kingulu Centre de Sant├®	-5.219	18.5978	-6.6525	17.3007
Kiniama Centre de Sant├®	-5.8444	18.9436	-11.4483	28.3327
Kinzambi Centre de Sant├®	-4.9808	18.7724	-4.8449	15.2461
Kinzambi Centre de Sant├®	-4.6376	18.2223	-4.8449	15.2461
Kinzundu Poste de Sant├®	-4.6403	18.7039	-5.414	17.654
Kipasi Poste de Sant├®	-4.6576	18.1509	-5.3175	17.611
Kipata Poste de Sant├®	-5.1774	17.9791	-3.978	18.4292
Kipongi Poste de Sant├®	-5.0509	17.6577	-5.4534	18.3109
Kisala Centre de Sant├®	-5.6393	17.6851	-5.3484	17.673
Kisala Centre de Sant├®	-5.3767	18.9103	-5.3484	17.673
Kisala Poste de Sant├®	-4.6301	18.2617	-4.8765	18.5899
Kisala Poste de Sant├®	-4.2544	17.2858	-4.8765	18.5899
Kisamba Centre de Sant├®	-5.7125	18.1909	-9.1149	26.2827
Kisamba Poste de Sant├®	-4.0395	18.4243	-5.9177	19.762
Kivuvu Poste de Sant├®	-5.0531	18.8319	-5.569	13.039
Kiwala Poste de Sant├®	-5.019	18.5727	-4.9568	14.3919
Kiyaka Centre de Sant├®	-4.5544	18.5259	-4.7283	18.4574
Kobo Centre de Sant├®	-6.0557	19.0736	-4.9093	17.1272
Koko Poste de Sant├®	-4.5155	19.3296	-5.1915	18.6752
Kumbi Poste de Sant├®	-5.1559	18.5221	-4.9704	14.5253
Kwilu Centre de Sant├®	-5.744	19.2927	-6.045	19.3763
Kwilu Centre de Sant├®	-5.7399	19.301	-6.045	19.3763
La Charite Centre Medical Centre M├®dical	-5.0404	18.8343	-4.384	15.3146
La Gloire Poste de Sant├®	-5.0092	18.7961	-5.4836	15.3151
La Grace Centre Medical Centre M├®dical	-5.0579	18.827	-4.3917	15.3916
La Grace Centre Medical Centre M├®dical	-4.1678	19.8628	-4.3917	15.3916
La Grace Poste de Sant├®	-5.0375	18.8106	-12.7506	28.548
La Grace Poste de Sant├®	-5.0169	18.7955	-12.7506	28.548
La Sagesse Poste de Sant├®	-5.0637	18.8337	-11.709	27.5777
La Vie Centre de Sant├®	-5.0805	18.7752	-11.665	27.5268
Lombe Poste de Sant├®	-5.6645	18.7996	-11.6966	26.5622
Longo Poste de Sant├®	-4.1477	18.4132	3.2196	28.7498
Lukula Centre de Sant├®	-4.7661	17.9119	-5.3883	12.9393
Lukunga Centre de Sant├®	-5.7125	19.3601	-5.3419	14.1839
Lunia Centre de Sant├®	-5.038	18.8261	-5.055	18.7973
Lunia Centre de Sant├®	-5.0251	18.8103	-5.055	18.7973
Makanga Poste de Sant├®	-4.9618	18.0013	-5.4289	12.5692
Makanga Poste de Sant├®	-5.2693	19.4037	-5.4289	12.5692
Makungulu Poste de Sant├®	-4.5872	19.9321	4.4317	27.7444
Mangungu Poste de Sant├®	-5.2204	19.5784	-5.4573	17.2203
Maniama Centre de Sant├®	-5.2027	17.7534	-5.2049	17.7537
Manianga Poste de Sant├®	-5.0483	18.9431	-5.0903	14.0726
Manza Poste de Sant├®	-5.0461	18.8039	3.202	28.462
Manzonzi Poste de Sant├®	-5.0368	19.2552	-5.6788	13.9664
Mapela Centre de Sant├®	-4.9633	19.5947	-4.385	15.3932
Mayoko Centre de Sant├®	-4.2802	18.7702	-4.3691	18.5123
Mayung Centre de Sant├®	-4.4928	19.5083	-4.4928	19.5082
Mbala Centre de Sant├®	-3.7626	18.4641	-4.2283	19.0676
Mbala Centre de Sant├®	-4.1476	19.0163	-4.2283	19.0676
Mbamba Centre de Sant├®	-4.234	18.1826	-5.7674	18.3737
Mbamba Poste de Sant├®	-4.9892	18.5234	-5.2697	15.4675
Mbangi Centre de Sant├®	-5.039	19.7527	-5.7405	19.3487
Mbelo Poste de Sant├®	-3.8699	18.5771	-4.8347	21.5553
Mbene Poste de Sant├®	-3.7626	18.2213	2.4558	27.476
Mbushi Poste de Sant├®	-4.4731	18.5993	-5.3333	18.9095
Merveille Poste de Sant├®	-4.832	19.2144	-5.827	13.4832
Milundu Poste de Sant├®	-5.5796	19.9148	-4.9699	19.0814
Misengi Poste de Sant├®	-4.4105	18.2696	-4.6062	18.5201
Misimbi Poste de Sant├®	-4.8533	18.6454	-4.8211	17.9421
Mokala Centre de Sant├®	-4.0008	18.9463	-5.2455	17.2892
Mosenge Centre de Sant├®	-5.0414	18.6806	-5.0465	17.9951
Mudiambu Centre de Sant├®	-4.6417	18.3195	-4.6601	18.151
Mukoko Centre de Sant├®	-4.5188	19.6798	-8.4647	26.5494
Mukuku Centre de Sant├®	-5.9329	18.9999	-7.1303	21.4935
Mukulu Poste de Sant├®	-5.509	19.3599	-5.2351	17.133
Mukulu Poste de Sant├®	-4.6698	18.9636	-5.2351	17.133
Mulunga Centre de Sant├®	-5.3818	19.1372	-5.386	19.1376
Mundundu Centre de Sant├®	-5.556	19.2907	-5.5564	19.2912
Mutanga Poste de Sant├®	-4.3878	18.349	-5.742	23.161
Muwanda Koso Centre de Sant├®	-4.7607	18.1687	-4.7608	18.1685
Muyombo Centre de Sant├®	-4.5365	18.6098	-6.6058	20.8384
Ndana Centre de Sant├®	-3.8924	18.2549	-3.9915	17.7533
Ndongo Poste de Sant├®	-4.9681	18.5345	-5.8557	15.7866
Ndunga Centre de Sant├®	-4.458	18.2987	-4.975	14.3345
Ngadi Poste de Sant├®	-5.0393	18.8113	-5.525	18.3104
Ngamba Poste de Sant├®	-4.3902	18.288	-4.4351	18.6367
Ngandu Poste de Sant├®	-6.1235	19.0842	-5.5189	14.5183
Ngudi Centre de Sant├®	-3.6719	18.3949	-5.4838	20.0278
Ngula Poste de Sant├®	-5.5018	18.6628	-4.7895	18.5212
Ngulungu Centre de Sant├®	-4.2447	19.6749	-5.9132	20.5743
Nsaka Poste de Sant├®	-3.8596	18.1529	-4.3216	17.167
Nsalakia Poste de Sant├®	-3.7114	17.8008	-3.7538	17.7586
Nsele Centre de Sant├®	-4.5492	18.6156	-7.4082	25.6366
Nsenge Nsenge Centre de Sant├®	-3.9288	18.9382	-3.9247	18.9384
Nsong Pio Pio Poste de Sant├®	-4.2061	19.9163	-4.3843	19.6036
Nzemba Poste de Sant├®	-5.8492	19.3148	-6.0738	19.3481
Omeco Centre Medical Centre M├®dical	-5.0187	18.7963	-4.4078	15.3668
Omeco Poste de Sant├®	-5.1699	18.996	-5.5329	15.2457
Omeco Poste de Sant├®	-5.0151	18.7535	-5.5329	15.2457
Omeco_Kikwit_3 Centre de Sant├®	-5.036	18.8186	-5.036	18.8251
Omeco_Kikwit_3 Centre de Sant├®	-5.0187	18.7962	-5.036	18.8251
Onatra Dispensaire	-3.3234	17.3805	-5.8247	13.4582
Plateau_1 Centre de Sant├®	-5.0284	18.8224	-5.0454	18.815
Saint Kizito Centre de Sant├®	-4.9619	19.5876	-11.6933	27.4297
St Joseph Poste de Sant├®	-3.3264	17.3994	-5.0334	18.8261
Ste Famille Centre de Sant├®	-4.0475	19.532	-11.7758	27.2475
Tomokoko Poste de Sant├®	-4.879	17.6079	-4.9116	17.629
Vanga Centre de Sant├®	-4.4139	18.4297	-5.4778	13.485
Vuanga Centre de Sant├®	-5.4469	17.7797	-5.0034	15.25
Alpha Centre de Sant├®	-6.9873	23.4599	-4.4224	15.2952
Amitie Dispensaire	-7.0339	23.4499	11.1789	-4.3281
Bon Berger Polyclinique	-7.0019	23.4578	-4.8486	21.5585
Bon Samaritain Poste de Sant├®	-6.5244	23.9053	3.1438	30.6958
Christ Roi Centre de Sant├®	-7.0082	23.4423	-5.2417	14.8619
De La Paix Centre M├®dical	-6.9986	23.4345	-11.6352	27.5447
Ditalala Centre de Sant├®	-6.6849	23.9284	-6.2969	23.5271
Du Marche Centre de Sant├®	-7.0003	23.4455	-11.699	27.4805
Eureka Centre de Sant├®	-6.1322	24.4831	-5.8089	13.052
Kabamba Centre de Sant├®	-5.8418	25.1949	-7.839	26.9967
Kabanga Poste de Sant├®	-7.6336	23.2795	-6.2321	23.7608
Kabila Centre de Sant├®	-6.9812	23.8661	-4.3933	15.4171
Kabunda Centre de Sant├®	-5.5311	25.5994	-12.443	29.3987
Kafuku Centre de Sant├®	-6.5312	25.3161	-6.9312	25.0827
Kalamba Centre de Sant├®	-7.9146	23.6661	-4.8918	22.0203
Kalamba Poste de Sant├®	-5.9311	24.9328	-7.8665	23.6871
Kalonda Centre de Sant├®	-5.6713	25.4786	-6.4013	20.7974
Kalongo Centre de Sant├®	-5.3978	25.2494	-11.215	26.8994
Kalunga Centre de Sant├®	-5.3311	24.9328	-5.8031	20.576
Kamukungu Centre de Sant├®	-6.1396	24.4861	-6.3907	23.9304
Kasamba Centre de Sant├®	-6.4978	24.7994	-11.755	27.5309
Kasongo Centre de Sant├®	-7.3302	23.6095	-11.4602	27.9005
Katoto Poste de Sant├®	-5.2644	26.0327	-11.0471	27.0315
Kidima Poste de Sant├®	-5.2453	25.7275	-5.5868	12.9597
Kipanda Poste de Sant├®	-6.4095	24.3821	-4.8459	18.6104
Kombo Poste de Sant├®	-7.8941	23.561	-7.898	23.5661
La Gloire Centre de Sant├®	-6.9792	23.4459	-5.8078	13.0578
Luanga Centre de Sant├®	-6.7365	23.8257	-6.3319	23.223
Lukolela Centre de Sant├®	-5.3811	24.5328	-5.0402	18.8226
Lukombe Centre de Sant├®	-5.6144	24.8828	-4.7052	21.9371
Mamba Centre de Sant├®	-5.9645	24.9828	-11.6124	27.708
Mani Poste de Sant├®	-6.4903	25.2962	-5.4223	15.0263
Matamba Centre de Sant├®	-6.9646	24.0828	-3.5062	17.5272
Mitombe Centre de Sant├®	-5.5811	24.8994	-5.6127	25.2681
Mont Carmel Centre de Sant├®	-7.0104	23.4536	-11.7307	27.4764
Mpasu Centre de Sant├®	-7.8232	23.4719	-6.6453	20.6143
Mulenda Poste de Sant├®	-5.9311	25.6828	-7.6318	27.0922
Mulenda Poste de Sant├®	-5.0311	25.8828	-7.6318	27.0922
Ngombe Centre de Sant├®	-6.3686	24.4353	-6.6002	20.695
Ngulungu Centre de Sant├®	-6.5569	23.9474	-5.9132	20.5743
Nkusu Poste de Sant├®	-6.1478	26.1161	-4.9846	14.9266
Pain De Vie Centre de Sant├®	-6.9973	23.4438	-11.702	27.4869
Rehoboth Centre de Sant├®	-7.0322	23.455	-11.6298	27.5229
Rehoboth Centre de Sant├®	-6.9951	23.4537	-11.6298	27.5229
Sanga Poste de Sant├®	-7.7799	23.2953	-4.9221	18.9843
Sangwa Centre de Sant├®	-5.76	25.7527	3.991	26.3663
Shaloom Centre de Sant├®	-6.9968	23.4551	-4.3973	15.2999
Shekina Centre de Sant├®	-7.0008	23.4528	-12.2424	27.8003
Source De Vie Poste de Sant├®	-7.0137	23.4722	-8.4626	28.9059
St Joseph Centre de Sant├®	-7.0107	23.4523	-11.629	27.4411
St Joseph Centre M├®dical	-7.0296	23.4571	-6.1218	23.5885
St Luc Centre de Sant├®	-6.9848	23.4362	-10.987	26.7766
St Pierre Centre de Sant├®	-6.9841	23.4707	-11.6965	27.483
Tshilomba Centre de Sant├®	-7.0646	23.5661	-4.7419	20.7199
Tshimungu Centre de Sant├®	-7.4633	23.5663	-4.4169	15.3987
Vungu Poste de Sant├®	-5.9543	24.5386	-5.2477	14.5997
Gecamines Clinique	-10.7156	25.4626	-11.6728	27.4775
Kabaji Centre de Sant├®	-10.6152	22.9492	-9.6914	22.8598
Kabangu Centre de Sant├®	-10.0157	22.6525	-8.733	28.2012
Kabungu Centre de Sant├®	-9.2868	22.8893	-6.6051	20.8792
Kambangu Centre de Sant├®	-10.9235	23.2003	-7.5579	18.4193
Kapanga Centre de Sant├®	-8.348	22.5828	-6.601	17.3263
Kapenda Centre de Sant├®	-10.3315	22.3495	-10.9816	26.7196
Katala Centre de Sant├®	-7.8968	22.383	-5.9642	12.7278
Katende Centre de Sant├®	-11.1316	22.3328	-6.0849	23.3549
Katobyo Centre de Sant├®	-10.7815	25.6661	-10.7422	27.0292
Kazembe Centre de Sant├®	-10.6339	22.4763	-10.5029	23.4717
Kelenge Centre de Sant├®	-9.9465	22.4912	-11.6801	27.4908
Kibanda Centre de Sant├®	-10.3901	26.9667	-8.9481	27.6327
Kyaba Centre de Sant├®	-10.7693	26.6088	-10.0198	28.3246
Malala Centre de Sant├®	-7.9792	23.18	-7.48	27.4368
Mbangu Centre de Sant├®	-10.6385	23.5548	-9.0917	23.7168
Mboko Centre de Sant├®	-8.8129	21.9867	-8.0313	29.1993
Methodiste Centre de Sant├®	-10.69	22.3397	-12.0841	27.5127
Musela Centre de Sant├®	-10.1717	22.8812	-10.3814	23.4511
Muteba Centre de Sant├®	-9.3861	22.7601	-5.0471	21.2483
Muteba Centre de Sant├®	-10.8871	23.4963	-5.0471	21.2483
Mwatshiwalwa Centre de Sant├®	-7.8133	21.9415	-9.7082	22.0911
Ndolo Centre de Sant├®	-9.9258	23.0825	-4.3144	15.3309
Ngombe Centre de Sant├®	-9.4084	23.8669	-6.6002	20.695
Niche Centre de Sant├®	-10.3755	23.4285	-12.7509	28.5579
Salama Poste de Sant├®	-10.7147	26.5433	1.328	30.3822
Samba Centre de Sant├®	-10.0292	23.9435	-5.1803	18.5851
Samutoma Centre de Sant├®	-9.5949	23.2592	-9.6894	22.7995
Sapesa Centre de Sant├®	-10.448	22.343	-9.5179	23.9053
Sayava Centre de Sant├®	-9.5731	23.8497	-9.9098	22.7636
Shalom Centre de Sant├®	-10.6213	26.3499	-4.3593	15.2631
Tshibamba Centre de Sant├®	-9.1321	22.5588	-8.248	24.3665
Tshimbalanga Centre de Sant├®	-10.4321	22.7555	-9.7319	23.0677
Uzima Centre de Sant├®	-10.6095	26.326	-11.7041	27.5068
Sancta Maria Centre de Sant├®	-5.4717	22.2708	-4.4239	15.3804
Alpha Centre de Sant├®	-5.9194	22.5767	-4.4224	15.2952
Bakua Masanga Centre de Sant├®	-5.3596	22.1	-4.7832	22.1008
Bakua Mbuyi Centre de Sant├®	-5.3893	22.3471	-4.9897	21.5832
Bena Kadiebue Centre de Sant├®	-5.3749	22.2141	-5.5532	21.3355
Bena Kadiebue Centre de Sant├®	-5.3748	22.2139	-5.5532	21.3355
Bena Tshidila Centre de Sant├®	-5.4591	22.021	-4.8038	21.7852
Bikuku Centre de Sant├®	-5.7686	22.518	-4.3343	20.6004
Bon Berger Centre de Sant├®	-6.5305	22.2415	-11.7233	27.4539
Christ Roi Centre de Sant├®	-6.9601	21.69	-5.2417	14.8619
Christ Sant├® Centre de Sant├®	-6.9318	21.8928	-5.8252	13.4855
Demba  Centre de Sant├®	-5.51	22.273	-9.043	28.3993
Dibanga Centre de Sant├®	-5.6166	22.8076	-4.9853	21.0116
El Roi Centre de Sant├®	-6.8635	22.497	-4.4017	15.3167
Enanga Centre de Sant├®	-5.5966	22.2707	-4.4484	22.0356
Ikit Centre de Sant├®	-5.5559	23.1106	-4.8346	21.5554
Itungampende Centre de Sant├®	-6.2278	23.0022	-4.6542	21.9754
Kabala Poste de Sant├®	-7.2617	22.0006	-7.0012	23.4451
Kabamba Centre de Sant├®	-6.7569	21.758	-7.839	26.9967
Kabeya Tshinyama Centre de Sant├®	-7.8242	22.9917	-5.5555	21.3359
Kabuma Centre de Sant├®	-7.2923	21.9645	-6.4209	20.7659
Kabundi Poste de Sant├®	-5.0601	21.8788	-6.4478	23.1495
Kabwanga Centre de Sant├®	-6.5647	22.2785	-5.0512	20.5663
Kajiba Centre de Sant├®	-6.864	22.3662	-5.5645	22.8663
Kalamba Centre de Sant├®	-5.3766	22.8205	-4.8918	22.0203
Kalamba Centre de Sant├®	-7.2287	21.849	-4.8918	22.0203
Kaluamba Centre de Sant├®	-7.2943	22.9594	-5.2557	21.4086
Kambala Centre de Sant├®	-5.4	23.0186	2.3278	30.5651
Kamenga Poste de Sant├®	-6.0121	22.4702	-5.0546	17.6653
Kapanga Centre de Sant├®	-7.2062	23.1178	-6.601	17.3263
Kapombo Poste de Sant├®	-6.1851	22.5856	-10.6856	26.4902
Kasala Centre de Sant├®	-6.6136	22.396	-6.1753	18.9107
Kasasa Centre de Sant├®	-6.0387	22.4885	-7.8369	18.9627
Katanga Centre de Sant├®	-6.3048	22.574	-11.1279	27.1051
Kateba Centre de Sant├®	-6.5075	22.7573	-10.2992	26.7327
Katende Centre de Sant├®	-5.4111	23.0173	-6.0849	23.3549
Kavula Centre de Sant├®	-7.1437	22.3033	-8.8376	21.9551
Kazumba Centre de Sant├®	-6.2991	22.5589	-6.4151	22.0342
Kimbela Centre de Sant├®	-7.2953	22.6646	-4.389	15.4047
La Colombe Centre M├®dical	-7.1419	22.5368	-11.6893	27.4204
La Paix Centre M├®dical	-5.812	22.382	-4.386	15.2962
La Promesse Centre de Sant├®	-6.1618	22.7443	-5.8373	13.6013
Liberation Centre de Sant├®	-7.4425	22.2105	-4.4201	15.3293
Lombe Centre de Sant├®	-6.0153	22.0829	-5.7758	14.1665
Lubudi Centre de Sant├®	-6.968	22.4277	-9.2148	25.6327
Luebo Wedi Centre de Sant├®	-5.5965	23.2407	-5.3559	21.4247
Lukubu Centre de Sant├®	-6.1274	22.7622	-4.8042	21.8445
Lukula Centre de Sant├®	-7.6051	22.3043	-5.3883	12.9393
Lumumba Centre de Sant├®	-5.8748	22.3917	-4.3268	20.594
Mafuta Centre de Sant├®	-6.1431	22.3179	-7.9813	28.916
Mambre Centre de Sant├®	-5.696	22.329	-4.3822	15.2131
Matamba Centre de Sant├®	-5.9524	22.2722	-3.5062	17.5272
Mayamba Centre de Sant├®	-5.4384	22.3772	-4.3673	15.3412
Mayanda Centre de Sant├®	-6.2967	22.4404	-4.8135	19.6775
Mbala Centre de Sant├®	-5.7108	22.3932	-4.2283	19.0676
Mbala Clinique	-5.691	22.467	-8.9895	25.9268
Mbongo Poste de Sant├®	-7.0812	21.8441	-4.9916	21.5838
Methodiste Centre de Sant├®	-5.912	22.461	-12.0841	27.5127
Muamba Centre de Sant├®	-6.5154	22.9406	-6.1465	24.1486
Mukuaya Centre de Sant├®	-5.1707	22.2394	-6.2751	20.9965
Mutanga Centre de Sant├®	-5.2864	22.8683	-4.3932	15.3247
Mutanga Poste de Sant├®	-5.2865	22.868	-5.742	23.161
Ngoya Centre de Sant├®	-5.8888	22.6102	-6.4256	20.7872
Nsanga Bantu Centre de Sant├®	-5.4761	22.0699	-4.4712	15.3536
Saint Pierre Poste de Sant├®	-6.0945	21.9074	-6.0849	23.6621
Tshibambula Centre de Sant├®	-5.3338	22.1921	-4.1325	16.0286
Tshibambula Centre de Sant├®	-5.3288	22.1693	-4.1325	16.0286
Tshibemba Centre de Sant├®	-6.6324	22.3979	-6.6235	20.7376
Tshimanga Centre de Sant├®	-6.781	22.3175	-6.3818	21.9868
Tshinyama Centre de Sant├®	-5.6988	22.4	-6.2044	23.3871
Tshitulu Centre de Sant├®	-6.3325	22.1876	-5.7839	22.5921
Yangala Centre de Sant├®	-7.5113	23.0483	-5.0226	13.5759
Baambe Centre de Sant├®	-1.3136	18.6816	-1.3159	18.6816
Bakele Centre de Sant├®	-2.0252	18.1502	-2.0307	18.1515
Bamaba Centre de Sant├®	-3.0942	18.6357	-3.0954	18.636
Basimba Centre de Sant├®	-1.6557	17.7268	-1.659	17.7255
Bayelo Centre de Sant├®	-3.0988	18.9587	-3.0964	18.9629
Bebongo Centre de Sant├®	-1.3008	18.6472	-1.1867	18.7292
Beengo Centre de Sant├®	-2.2367	19.0111	-2.2371	19.0078
